label,text,predicted_label,probability
ENTY:lang, What is a language spoken by the Zulu ?,ENTY:lang,0.5484
ENTY:lang, What language is primarily spoken by the people of Afghanistan ?,ENTY:lang,0.5477
ENTY:lang, What 's the most commonly spoken language in India ?,ENTY:lang,0.5474
ENTY:lang, What 's the most commonly spoken language in Russia ?,ENTY:lang,0.547
ENTY:lang, What 's the most widely spoken language in Africa ?,ENTY:lang,0.5467
ENTY:lang, What language is mostly spoken in Denmark ? . .,ENTY:lang,0.5467
ENTY:lang, What is a second language spoken by most Belgians ?,ENTY:lang,0.5462
ENTY:lang, What is a language spoken by the Apache ? ],ENTY:lang,0.5457
ENTY:lang, What language is mostly spoken in Ethiopia ? )?,ENTY:lang,0.5455
ENTY:lang, What is the main language spoken in Belgium ? ],ENTY:lang,0.5452
NUM:speed, What is the speed of dark ? . 1,NUM:speed,0.5441
NUM:speed, What is the speed of sound ? 2.,NUM:speed,0.5397
NUM:speed, What is the speed of light ? 2.5,NUM:speed,0.5396
NUM:speed, What is the speed of light ? . 9,NUM:speed,0.5381
NUM:speed, How fast does the speed of light travel ? 1,NUM:speed,0.5379
NUM:speed, What is the speed of ice ? . 3.,NUM:speed,0.5367
NUM:speed, What is the speed of light ? 1.8,NUM:speed,0.5367
NUM:speed, What is the speed of sound ? . 1,NUM:speed,0.5361
NUM:speed, How fast is the speed of sound ? 2,NUM:speed,0.5359
NUM:speed, What is the speed of a cheetah ?,NUM:speed,0.535
ENTY:color, What color are the `` Rainbow '' warships ?,ENTY:color,0.5121
ENTY:color, What color are the Olympic rings ? 4.2,ENTY:color,0.5098
ENTY:color, What color is a poison dart frog ? ]option[,ENTY:color,0.5088
ENTY:color, What color is the `` Little Mermaid '' ?,ENTY:color,0.5075
ENTY:color," What color are Skittles ? . lit ,",ENTY:color,0.5072
ENTY:color, What color is the inside of a puffer fish ?,ENTY:color,0.5051
ENTY:color, What color is the Olympic ring ? . | what colour was king tut 's tomb painted with on walls and ceiling in hieroglyphics,ENTY:color,0.5051
ENTY:color, What color is the water in Dead Sea ? ],ENTY:color,0.5051
ENTY:color, What color is a penguin ? ] . [],ENTY:color,0.5049
ENTY:color, What color are the stars in Andromeda ?,ENTY:color,0.5049
