label,text,predicted_label,probability
ENTY:sport, What golf tournament did Gary Player win seven times ?,ENTY:sport,0.967
ENTY:sport, What golf tournament did Ben Hogan win 5 times ?,ENTY:sport,0.9423
ENTY:sport, Which golf tournament did Byron Nelson win 18 times ?,ENTY:sport,0.9356
ENTY:sport, What game did Wayne Gretzky play ?,ENTY:sport,0.8997
ENTY:sport, What golf tournament did Nicklaus win in 1986 ?,ENTY:sport,0.8952
ENTY:sport, What sport is played on the oldest playing field ?,ENTY:sport,0.8946
ENTY:sport, What sport is played on the world 's largest hockey rink ?,ENTY:sport,0.8813
ENTY:sport, What sport was played at the first modern Olympics ?,ENTY:sport,0.8581
ENTY:sport," What game was played on the largest field ?
 ##",ENTY:sport,0.8579
ENTY:sport," What sport was invented in Ireland ?
 ##miscellaneous##",ENTY:sport,0.8485
ENTY:lang," What language is mostly spoken in Brazil ?
 package-title Language",ENTY:lang,0.9766
ENTY:lang," What language is mostly spoken in Brazil ?
 #language",ENTY:lang,0.9644
ENTY:lang, Which is the most widely spoken language in Brazil ?,ENTY:lang,0.9061
ENTY:lang," Which language has the most words ?
 #language",ENTY:lang,0.9056
ENTY:lang, What is the most widely spoken language in Brazil ?,ENTY:lang,0.8671
ENTY:lang," What language is mostly spoken in Brazil ?
 UserHuman: Portuguese",ENTY:lang,0.831
ENTY:lang, What is the most widely spoken language in Russia ?,ENTY:lang,0.8187
ENTY:lang," What language is mostly spoken in Brazil ?
 ByHollyNicole",ENTY:lang,0.8094
ENTY:lang," Which language is mostly spoken in Brazil ?
 #",ENTY:lang,0.782
ENTY:lang," What languages are spoken in Iceland ?
 Hint :",ENTY:lang,0.7761
NUM:money, What is the exchange rate for dollars to pounds ?,NUM:money,0.9762
NUM:money, How much money does the Hippodrome Casino pay for rent each month ?,NUM:money,0.9689
NUM:money, What is the exchange rate for Dollar to Pound ?,NUM:money,0.9681
NUM:money, How much do you pay a month for your car insurance ?,NUM:money,0.9606
