label,text,predicted_label,probability
ground_service, is there a limousine service at the dallas airport,ground_service,0.685
ground_service, is there a train station at the denver airport,ground_service,0.6767
ground_service, are there train or bus services from the philadelphia airport to downtown,ground_service,0.65
ground_service, what kind of train or bus service is there from pittsburgh airport to downtown,ground_service,0.6311
ground_service, what kind of bus service is there at the denver airport,ground_service,0.6055
ground_service, is there a bus from the airport to downtown atlanta,ground_service,0.5987
ground_service, what type of airport transport is there in philadelphia,ground_service,0.5809
ground_service, what kind of public transport is there at the atlanta airport,ground_service,0.579
ground_service, is there a train from philadelphia airport to downtown,ground_service,0.5783
ground_service, is there any airport limousine service in denver,ground_service,0.5723
aircraft, what kind 's this aircraft type called 9m7,aircraft,0.8691
aircraft, what kind type kinds kinds-of aircraft does northwest use,aircraft,0.854
aircraft, what kind 's your favorite airplane type and why,aircraft,0.8436
aircraft, what kind 's an f28 aircraft look like,aircraft,0.8097
aircraft, what type aircraft is an m80 please tell me,aircraft,0.8021
aircraft, what type aircraft does delta use with a first class section,aircraft,0.7648
aircraft, what is m80 class aircraft 2m40,aircraft,0.7502
aircraft," what type aircraft is called 737-200
show all results in Aircraft",aircraft,0.7471
aircraft, what type aircraft flies from denver to baltimore,aircraft,0.7464
aircraft, i need to know what kind 's a jet aircraft,aircraft,0.7389
airline," which airline is twa
booking_systems2",airline,0.9437
airline," which airline is us
listing-codes-on-specific-routes",airline,0.8827
airline, what airline is called yx and 9s,airline,0.8256
airline, what airline is us and tw combined with ? please,airline,0.8179
airline, what airline is ua please list the carriers and names,airline,0.7637
airline, which airline is ua a fare code for one of the carriers,airline,0.7574
airline, what airline is as and why does it have the highest fare,airline,0.7491
airline, what is airline us and where does it fly from,airline,0.7362
airline, what airline is us before they became united Airlines ',airline,0.7117
airline, what airline is as and why do they charge the highest fare,airline,0.6956
flight, what is the earliest flight from denver to pittsburgh that arrives before 7 pm,flight,0.5948
flight, show me all the us airways nonstop round trip fares from atlanta to san francisco,flight,0.5651
flight, what is the earliest flight leaving baltimore bound for dallas fort worth,flight,0.5537
flight, which is the earliest flight from denver to san francisco that leaves before 10 am,flight,0.553
flight, what is the earliest flight from dallas to salt lake city that arrives before 1 pm,flight,0.5517
flight, what are all the available american airlines evening first class coast to coast nonstop round trip fares,flight,0.5018
flight, i would like a list of american airlines evening east coast to west coast departures,flight,0.4861
flight, show me the earliest flight from baltimore to pittsburgh,flight,0.4828
flight, show me the american airlines flight from san francisco to boston,flight,0.4584
flight, show me all us air flight numbers leaving from atlanta today,flight,0.4582
abbreviation, what does fare code k mean please explain it in details,abbreviation,0.8713
abbreviation, explain fare code m80 what does it mean please,abbreviation,0.8659
abbreviation," what is fare code hq75p mean
airline-alliance-list [AIRLINE_ALLIANCE_LIST]
list-airlines-by-city-code",abbreviation,0.8601
abbreviation," what does mco mean in airline terminology please
category_flight_class",abbreviation,0.8157
abbreviation," what is fare code m80 mean
ground_service_fee",abbreviation,0.8124
abbreviation, what does fare code ap mean please show me a definition,abbreviation,0.8098
abbreviation, what is fare code h9m? please explain it,abbreviation,0.8044
abbreviation," what does fare code f mean
list-prices [SEP] Asking for a list with prices that satisfy certain constraints",abbreviation,0.7808
