label,text
city, what cities does southwest fly to from boston
city, what is the city code for baltimore airport
city, what city is cleveland hopkins airport in
city, how many airports are there in san francisco
city, what cities are serviced by frontier airline
city, what is the city code for houston airport
city, show me airports in the city of boston
city, what city is san jose international airport in california
city, what city is boston airport in michigan
city, what city is pittsburgh international airport in?
city, what cities does northwest fly from baltimore
city, how long does it take to fly from san francisco airport
city, what city is san francisco international airport in california
city, what cities does delta fly from boston to san diego
city, find me a list of cities served by northwest
city, what city is united airlines hub in boston
city, how many cities does southwest fly out of boston
city, what cities are served by us airways in pittsburgh
city, what cities fly direct to boston from san francisco
city, how many cities are served by airtran at baltimore
city, what cities in the us does northwest fly to
city, what cities are served by american airlines in missouri
city, what cities fly nonstop from baltimore to san francisco
city, what city is cincinnati airport in near
city, what cities does united fly to from minneapolis
city, what cities have airports with direct flights to san francisco
city, what cities does delta fly into from boston to houston
city, what city does mco airport serve in florida
city, what cities does spirit fly into from new york
city, what city is the seattle airport in bellingham
city, what city is the airport in cleveland near
city, what cities does spirit air fly from boston to
city, what city is philadelphia international airport located in maryland
city," what cities does spirit fly to from boston
"
city, show me a list of cities with flights to baltimore
city, what city is seattle airport in michigan
city, what cities are serviced by airtran at boston
city, how many cities have flights to atlanta from boston
city, how many cities have united airports in california
city, what cities does airtran fly out of from boston
city, what cities does united serve in california from denver
city, how many cities does southwest serve in north carolina
city, show me flights from san jose to new york city
city, find me a list of all the cities served by continental
city, what cities are served by flights to cleveland
city, where is the city of dallas-fort worth
city, what cities in california do delta fly out of
city, show me cities where southwest flies from dallas
city, what cities do delta airlines fly to from new york
city, what cities are serviced by southwest flights from st louis
city, what cities does united express fly into san francisco
city, what cities are southwest served out of san diego
city, what cities has delta fly to boston from new york
city, how many cities serve american eagle flights from boston
city, how many cities does american have in minnesota
city, what are the cities served by shuttle airways
city, what cities are served by delta flight 385
city, what is the nearest city to airport denver colorado
city, which city is closest to tucson international airport
city, what city does fly out of atlanta airport
city, what cities do southwest fly into and out of from dallas
city, which cities have delta flights to san francisco international
city, how many cities in the usa have flights to san francisco
city, show me the cities served by american airline with flights to boston
city, find me a city that has the most flights to atlanta
city, what cities are available on northwest flights from baltimore
city, show me all the airports in chicago and their cities
city, what city does united express fly into in texas
city, show me cities that are served by flights from kansas city
city, find cities that fly nonstop from denver to dallas
city, what city is mca terminal located in baltimore
city, what is the city code for seattle wa?
city, how many airports are in philadelphia that serve new york city
city, show me a list of cities served by delta in maryland
city, what cities do northwest flights fly to out of boston
city, show me the cities that united airlines services to boston
city, what cities are served by the miami airport with flights to denver
city, find a city in michigan that has direct flights to denver
city, what is the best city in europe for travelers
city, what cities are on delta 's nonstop flight from baltimore
city, which city is served by miami airport with the most flights
city, list me the cities with flights to boston from pittsburgh
city, what cities are united states airways flights out of baltimore
city, how many cities have airports in ohio that fly nonstop to atlanta
city, list all cities served by southwest airlines that offer flights to denver
city, list all the major cities that are serviced by united
city, which city in florida has the best flight connections
city, what are the cities served by american eagle flights from denver to kansas city
city, what cities have flights to chicago that take two hours or less
city, what are some airports in atlanta that have flights to denver
city, what cities have united fly into boston airport with direct flights
city, what cities are available on northwest airlines that fly from dallas
city, find the names of all cities in usa with airport codes
city, name the three cities in pennsylvania served by delta
city, which city is closest to baltimore airport that i could rent a car at
city," what city is denver international airport in
[SEP] does phoenix have a downtown"
city, name of a city in california that has flights to orlando
city, where is city airline s headquarters located in us
city, show me the cities served by united airline that are hubs for them
city, what is the name of any other city that can be reached by flying from kansas city to san francisco
ground_service, what ground transportation is available in baltimore airport
ground_service, what is ground transportation in baltimore airport code
ground_service, what services does southwest offer at baltimore
ground_service, what ground transportation is available in denver colorado
ground_service, list ground transportation services at dallas fort worth airport
ground_service, what is ground transportation between san francisco airport and downtown
ground_service, what ground service does southwest provide at dallas
ground_service, what kind of ground transportation does atlanta have
ground_service, what ground transportation is available from san francisco international airport
ground_service, what ground service does southwest provide at denver
ground_service, what is ground service code at la guardia airport
ground_service, what ground service is provided by alaska airlines
ground_service, what ground service is provided at houston intercontinental airport
ground_service, what types of ground transportation are available at baltimore
ground_service, what ground transportation is available from atlanta to the airport
ground_service, what is the ground transportation service offered by southwest
ground_service, is there ground transportation from san francisco to sacramento
ground_service, what ground transportation is available in baltimore airports
ground_service, what kind of ground transportation is available at miami airport
ground_service, is there a shuttle service from denver to boulder
ground_service, what is the ground service fee for delta air lines
ground_service, what is ground transportation at baltimore-washington international
ground_service, is there ground transportation between the philadelphia airport and downtown
ground_service, how much does it cost for ground transportation from atlanta airport to downtown
ground_service, what services are available on the ground at denver
ground_service, what ground transportation services are available in tampa international airport
ground_service, ground transportation service in denver colorado international airport
ground_service, what ground transportation is provided between la guardia and jfk
ground_service, is there ground transportation at boston airport between the terminals
ground_service, is there ground transportation from atlanta airport to the hotel
ground_service, what are the ground transportation services provided by american eagle
ground_service, what ground transportation is available at kansai airport
ground_service, is ground service provided at baltimore washington international airport
ground_service, list ground transportation from san jose to sfo
ground_service, what type of service does ground transportation offer at mco
ground_service, what ground service is provided by us airways at pittsburgh
ground_service, ground transportation from new york la guardia airport
ground_service, what services does airport ground transportation provide at boston
ground_service, what ground transportation is available from boston to manchester new hampshire
ground_service, what services are offered at the denver airport ground transportation terminal
ground_service, what ground service is provided at dfw airport in terminal b
ground_service, what airlines offer ground service in boston to san francisco
ground_service, find the code for ground transportation in boston airport
ground_service, find ground transportation in baltimore from airport to downtown
ground_service, what kind of ground service does delta air lines offer
ground_service, what ground transportation service is available in san jose airport
ground_service, list of all ground transportation in denver international airport
ground_service, what is code shared ground transportation at dallas fort worth airport
