label,text,predicted_label,probability
LOC:mount, What is the highest mountain in Scotland ? ||||,LOC:mount,0.8957
LOC:mount, What is the highest mountain in Japan ? 's tallest peak .,LOC:mount,0.8803
LOC:mount, What is the highest mountain in Japan ? ___ Fuji,LOC:mount,0.8407
LOC:mount, What is the world 's highest mountain ? .,LOC:mount,0.8257
LOC:mount, What is the world 's highest mountain ? ...,LOC:mount,0.8257
LOC:mount, What is the highest mountain in Europe ? ___ Mons Raineirum __ (Rhone Mountain),LOC:mount,0.8075
LOC:mount, What is the highest mountain in Africa ? . ( Unanswered ),LOC:mount,0.7969
LOC:mount, What is the highest mountain in Africa ? ( A ) Kilimanjaro .,LOC:mount,0.7969
LOC:mount, What is the highest mountain in Africa ? --- Kilimanjaro,LOC:mount,0.7969
LOC:mount, What is the highest mountain in Africa ? ___________,LOC:mount,0.7969
LOC:country, What country is Timbuktu in ? .,LOC:country,0.9002
LOC:country, What country was Napoleon Bonaparte emperor of ?,LOC:country,0.8454
LOC:country, What country was formerly called Yugoslavia ? ]]]]]>,LOC:country,0.8255
LOC:country, What country is the world 's fourth-largest ?,LOC:country,0.8201
LOC:country, What country is the world 's largest ? _____________,LOC:country,0.8201
LOC:country, What country was Lenin the ruler of ? __NUM__,LOC:country,0.8173
LOC:country, What country did the Mongols invade in 1219 ?,LOC:country,0.8038
LOC:country, What country 's capital is Caracas ? 3,LOC:country,0.7895
LOC:country, What country is the world 's largest producer of tea ?,LOC:country,0.7621
LOC:country, What country was founded by the Mayflower ? ',LOC:country,0.7462
NUM:count, How many calories in a McDonald 's cheeseburger ?,NUM:count,0.9501
NUM:count, How many calories are in a banana ? __ ___,NUM:count,0.9284
NUM:count, How many minutes in an hour ? |||||,NUM:count,0.914
NUM:count, How many people have received a Presidential Medal Of Freedom ?,NUM:count,0.8909
NUM:count, How many people died in the Rwandan genocide ?,NUM:count,0.876
NUM:count, How many calories does a blueberry muffin contain ?,NUM:count,0.8678
NUM:count, How many calories are there in a canister ?,NUM:count,0.8616
NUM:count, How many hours do the stars twinkle ? .,NUM:count,0.8566
NUM:count, How many people are employed by the FBI ? ...,NUM:count,0.832
NUM:count, How many stars are there in the sky ? ||,NUM:count,0.8303
LOC:state, What is the southernmost U.S . state ?,LOC:state,0.9635
LOC:state, Which state 's nickname is the Peach State ?,LOC:state,0.9478
LOC:state," Which state is nicknamed the "" Beaver State ""? ---",LOC:state,0.9038
LOC:state, What U.S . state has the nickname of `` The Evergreen State '' ?,LOC:state,0.8652
LOC:state, What state is the Grand Canyon in ? |||| Which U.S . State has a constitution written on paper made of elephant dung?,LOC:state,0.8435
LOC:state, What U.S. state is the largest ? ---,LOC:state,0.8
LOC:state, What is the 2nd largest state ? .,LOC:state,0.8
LOC:state, What is the most populated U.S state ? ||,LOC:state,0.7475
LOC:state, What U.S . state is Niagara Falls located in ?,LOC:state,0.747
LOC:state, What state is Mount McKinley in ? ||||,LOC:state,0.7261
ENTY:color, What color is a daffodil ? .,ENTY:color,0.9574
ENTY:color, What color is a chameleon ? ___ _______,ENTY:color,0.9574
ENTY:color, What color is the sky ? ___ __ _ .,ENTY:color,0.9203
ENTY:color, What color is the Red Baron 's plane ?,ENTY:color,0.9203
ENTY:color, What color are the stripes on a zebra ?,ENTY:color,0.8779
ENTY:color, What is the color of Uranus ? . @@ /@@,ENTY:color,0.8712
ENTY:color, What is the color of a giraffe ? (c),ENTY:color,0.8712
ENTY:color, What is the color of a ruby ? --- red .,ENTY:color,0.8712
ENTY:color, What is the color of a lemon ? ___ Lemon Yellow,ENTY:color,0.8712
ENTY:color, What is the color of iodine ? _____________,ENTY:color,0.8712
NUM:date, When is the first day of spring ? . 2000-03,NUM:date,0.8433
NUM:date," When was the first modern Olympics held ? ___ Athens , 1896 .",NUM:date,0.8408
NUM:date, What year was the movie The Day of Infamy released ?,NUM:date,0.8184
NUM:date," When did the first American Thanksgiving take place ? 2003-03 Q2936 In what year was "" The Great Train Robbery"" made?",NUM:date,0.8122
NUM:date, When did Henry VIII die ? ... In which year was the first World Series played in a domed stadium?,NUM:date,0.7379
NUM:date, What year was the Battle of Gettysburg ?,NUM:date,0.7349
NUM:date, In what year did the American Civil War begin ?,NUM:date,0.7325
NUM:date," When was the first Kentucky Derby ? In what year did horse racing begin at Churchill Downs in Louisville , Ky .",NUM:date,0.7288
NUM:date, When did the U . S Civil War begin ?,NUM:date,0.7179
NUM:date, In what year was the first space satellite launched ?,NUM:date,0.717
ENTY:letter, What letter is a vowel ? . !option Vowels Consonants,ENTY:letter,0.7451
ENTY:letter, What letter is the rarest vowel ? ___ O U I,ENTY:letter,0.7167
ENTY:letter, What is the ninth letter of the alphabet ? Copyright Barnes & Noble Inc. 1996-2010. All rights reserved.,ENTY:letter,0.6627
ENTY:letter, What letter is the first vowel ? Copyright AEI :copyright_sign:,ENTY:letter,0.6472
ENTY:letter, What 's the 12th letter of Latin ?,ENTY:letter,0.5768
ENTY:letter, What is the third letter of an alphabet ? [/sep],ENTY:letter,0.558
ENTY:letter, What is the 21st letter of Latin ?,ENTY:letter,0.5396
ENTY:letter, What is the 16th letter of English alphabet ?,ENTY:letter,0.5305
ENTY:letter, What letter is the 14th one of the alphabet ?,ENTY:letter,0.5159
ENTY:letter, What 's the 20th letter of Hebrew ?,ENTY:letter,0.5033
NUM:temp, What is the temperature of Uranus ? % Hints :,NUM:temp,0.8095
NUM:temp, What is the temperature of a campfire ? _________________,NUM:temp,0.8095
NUM:temp, What is the temperature of a lava lamp ? %,NUM:temp,0.8095
NUM:temp, What is the temperature of Mercury ? [/sep],NUM:temp,0.8095
NUM:temp, What is the temperature of Pluto ? . 2,NUM:temp,0.8095
