label,text,predicted_label,probability
NUM:date," What year did the first day of March 15th, 1867 (day) become ?",NUM:date,0.893
NUM:date, What year was the last day of January ? -day,NUM:date,0.8709
NUM:date, What time is the day in UTC - The year?,NUM:date,0.8279
NUM:date," What date was the last day of October, 1960 ?",NUM:date,0.8127
NUM:date," What year was the longest march in Philadelphia? (1,000th day)",NUM:date,0.7835
NUM:date," What is the longest day in April, month or year ?",NUM:date,0.767
NUM:date, What year was the month that The New York Times ran its first ?,NUM:date,0.7657
NUM:date, What year is the first day of August? /u_year ?,NUM:date,0.7589
NUM:date, What year was the Year of Lincoln ? (1706 -,NUM:date,0.7019
NUM:date," What is the most recent date in history ?
 Monday MarchSunday May (year):day, GMT January February 1993 Number of days since Sunday , inclusive Jan 28 2002 No The following definitions apply to this article : month • first year after AugustJanuary 1988 First Year After September ], ' ', "" or '' Last July "", and last January ] NUMEGUARDS Following New York Times bestsellerTimesBestselling Books 2009BestsellYear‎ years ‎( )",NUM:date,0.6922
ENTY:animal, What animal is the most beautiful? Male elephant.,ENTY:animal,0.7629
ENTY:animal, What animal was the greatest monkey ? — chimpanzee .,ENTY:animal,0.7451
ENTY:animal, What kind of animal is the chimpanzee? ,ENTY:animal,0.7251
ENTY:animal, What animal was the ancestor of Homo sap ?,ENTY:animal,0.705
ENTY:animal, What animal is the most beautiful elephant in Britain?,ENTY:animal,0.6721
ENTY:animal," What animal is the dog ?
 The horse which stands on its back?",ENTY:animal,0.5211
ENTY:animal," What animal is the elephant ?
THE MAN OF STE : horse ) An ugly bird?",ENTY:animal,0.5104
ENTY:animal, What animal is the best in America ? The dog or cat?,ENTY:animal,0.5074
ENTY:animal, What animal is the most beautiful ? A dog?,ENTY:animal,0.5051
ENTY:animal, What kind of animal is the dog? A horse ?,ENTY:animal,0.5007
ENTY:other," What is the other one? Its nickname, ?",ENTY:other,0.5348
ENTY:other, How long has the 'n' word been in circulation ?,ENTY:other,0.5297
ENTY:other, What are you doing on the Internet? Why do they exist and what is it like to be a porn actor ?,ENTY:other,0.5262
ENTY:other," What are your thoughts on suicide ? : A pessimist, concerned with and what is?",ENTY:other,0.4947
ENTY:other, What are you wearing? :haircuttee You sillyTOTAL_SUBSTANCES (17)What kind of hat do we need in our daily wardrobe ?,ENTY:other,0.427
ENTY:other, What is 'night' and what are the words ?,ENTY:other,0.4262
ENTY:other, What's the opposite of 'tis? a horse ?,ENTY:other,0.4244
ENTY:other," What is your favorite dish ?
THE_WISDOM (1) : horse manure & compost , or steward's The term ""horse"" in the sense also comes from its root - .",ENTY:other,0.4232
