label,text,predicted_label,probability
ENTY:lang, What 's the most common language spoken in Brazil ?,ENTY:lang,0.8966
ENTY:lang," What language is mostly spoken in Brazil ? , English",ENTY:lang,0.8834
ENTY:lang, What is the language spoken by natives in Algeria ?,ENTY:lang,0.8492
ENTY:lang, What is one of the languages spoken by indigenous people in Chad ?,ENTY:lang,0.8125
ENTY:lang, What 's the language spoken by the Sioux ?,ENTY:lang,0.7672
ENTY:lang, What 's a language spoken by the Sioux ?,ENTY:lang,0.706
ENTY:lang, What language is mostly spoken in Brazil ? . |,ENTY:lang,0.7011
ENTY:lang, Name a Gaelic language . | What 's the name of an extinct Native American Language ?,ENTY:lang,0.6959
ENTY:lang," What language is mostly spoken in Brazil ? , Italy and Portugal .",ENTY:lang,0.6935
ENTY:lang, What are the languages spoken by Aborigines in Australia ?,ENTY:lang,0.6743
ABBR:exp, What does ECG stand for ? | eg.,ABBR:exp,0.9314
ABBR:exp, What does e.g. stand for ? | exp .,ABBR:exp,0.8555
ABBR:exp, What does NAFTA stand for ? . !. |,ABBR:exp,0.8506
ABBR:exp, What does S.O.S. stand for ? | {{abbr}},ABBR:exp,0.8387
ABBR:exp, What does IBM stand for ? | #abbr,ABBR:exp,0.8093
ABBR:exp, What does S.O.S. stand for ? | exp,ABBR:exp,0.789
ABBR:exp, What does S.O.S. stand for ? | #{|},ABBR:exp,0.7807
ABBR:exp, What does NAFTA stand for ? | #{NN},ABBR:exp,0.7786
ABBR:exp, What does CNN stand for ? | abcnews.com,ABBR:exp,0.7633
ABBR:exp, What does PLO stand for ? | #1687,ABBR:exp,0.7464
ENTY:instru, What instruments does Wynton Marsalis play ? .,ENTY:instru,0.844
ENTY:instru, What musical instrument did Sherlock Holmes play ? The violin or the guitar,ENTY:instru,0.8312
ENTY:instru," What instrument did Glenn Miller play ? , the master musician of dance music",ENTY:instru,0.7923
ENTY:instru, What instrument did Thelonious Monk play ? .,ENTY:instru,0.6219
ENTY:instru," What musical instrument did Sherlock Holmes play ? ] ,",ENTY:instru,0.5878
ENTY:instru, What musical instrument did Sherlock Holmes play ? . |,ENTY:instru,0.577
ENTY:instru, What kind of guitar did Jimi Hendrix play ?,ENTY:instru,0.5637
ENTY:instru, What musical instrument did Sherlock Holmes play ? ] .,ENTY:instru,0.5483
ENTY:instru, Which musical instrument did Sherlock Holmes play ? . /r/enty,ENTY:instru,0.5423
ENTY:instru, What musical instrument did Sherlock Holmes play ? . ..,ENTY:instru,0.5357
NUM:weight, How much does water weigh ? | What is the approximate weight of a tablespoon?,NUM:weight,0.6376
NUM:weight, How many pounds are there in a stone ? | how much does a ton weigh,NUM:weight,0.6344
NUM:weight, How many pounds is a stone ? | how much does the average man weigh,NUM:weight,0.5984
NUM:weight, How many pounds are there in a stone ? | how much does the average adult weigh,NUM:weight,0.588
NUM:weight, How many pounds are there in a stone ? | how much does the average woman weigh,NUM:weight,0.5147
NUM:weight, How much did a knight 's armor weigh ?,NUM:weight,0.4851
NUM:weight, What does a teaspoon of matter weigh in outer space ?,NUM:weight,0.4249
NUM:weight, How many pounds are there in a stone ? | how much does the average american man weigh,NUM:weight,0.393
NUM:weight, How much does water weigh ? |How heavy is a tablespoon of matter?,NUM:weight,0.3752
NUM:weight, What is the average weight for a man ? |,NUM:weight,0.3689
LOC:city, What Texas city was nicknamed the City of Hate ?,LOC:city,0.968
LOC:city, Which U.S. city is known as the City of Lights ?,LOC:city,0.9656
LOC:city, What Texas city 's downtown has the second-most theaters in America ?,LOC:city,0.9457
LOC:city, What South American city is served by Santiago International Airport ?,LOC:city,0.9341
LOC:city, What South American city is served by El Dorado Airport ?,LOC:city,0.9281
LOC:city, What city 's Central Park has a zoo ?,LOC:city,0.9268
LOC:city, What city is served by LaGuardia Airport ?,LOC:city,0.9091
LOC:city, What 's the largest city in Africa ? -,LOC:city,0.9022
LOC:city, What 's the most populated city in South America ?,LOC:city,0.9009
LOC:city, What Italian city boasts the Piazza del Campo ?,LOC:city,0.8985
NUM:money, How much money was a federal minimum wage employee earning in 1973 ?,NUM:money,0.9732
NUM:money, How much money does a coroner get paid ?,NUM:money,0.9355
NUM:money, How much did the minimum wage increase under Clinton ?,NUM:money,0.9104
NUM:money, What are the federal minimum wages for 1992 - 2006 ?,NUM:money,0.8936
NUM:money, How much money was the minimum wage in 1991 ?,NUM:money,0.8687
NUM:money, How much money was a ticket for the Titanic ?,NUM:money,0.8261
NUM:money, How much money does the President get paid ? |,NUM:money,0.8199
NUM:money, How much money does a back injury lawsuit get ?,NUM:money,0.7714
NUM:money, How much does the average four-year college education cost ?,NUM:money,0.7369
NUM:money, What does an average daycare provider get paid in New England ?,NUM:money,0.6996
ENTY:animal, What is the name of Bugs Bunny 's dog ?,ENTY:animal,0.9247
ENTY:animal, What kind of animal is the family cat for Pumbaa ?,ENTY:animal,0.9117
ENTY:animal," What bird eats bats , lizards and snails ?",ENTY:animal,0.9062
ENTY:animal, What is the name of Scooby Doo 's dog ?,ENTY:animal,0.9043
ENTY:animal, What was the name of Tarzan 's pet lion ?,ENTY:animal,0.8809
ENTY:animal, What 's the most endangered species of whale ?,ENTY:animal,0.8732
ENTY:animal, What predators exist on Antarctica ? |What animals live in antarctica,ENTY:animal,0.8486
ENTY:animal, What 's the name of Yosemite Sam 's dog ?,ENTY:animal,0.8428
ENTY:animal, What is the name of Betty Boop 's pet spider ?,ENTY:animal,0.8383
ENTY:animal, What is the name of Betty Boop 's pet pig ?,ENTY:animal,0.8302
ENTY:color," What color is ink ? | what colour are school pens ,",ENTY:color,0.9751
ENTY:color," What are Halloween 's colors ? , what color is halloween",ENTY:color,0.8453
ENTY:color, What 's the most popular contact lens color ?,ENTY:color,0.8277
ENTY:color, What color are rhodondendrons ? .,ENTY:color,0.7712
ENTY:color," What color were their horses ? . , | q =",ENTY:color,0.7661
ENTY:color," What color are tennis balls ? | what is the colour of a zebra 's stripes in black and white , please tell me",ENTY:color,0.7581
ENTY:color, What color are the pawns on a chessboard ?,ENTY:color,0.7256
ENTY:color," What is the most popular contact lens color ? ,",ENTY:color,0.6888
ENTY:color, What are Halloween 's colors ? | . ),ENTY:color,0.673
ENTY:color, What color is the stripe on a tennis ball ?,ENTY:color,0.6723
ENTY:sport, What sport did the 11th Winter Olympic Games feature ?,ENTY:sport,0.9702
ENTY:sport, What games were played at the first Olympic Games ?,ENTY:sport,0.9639
ENTY:sport, What kind of sports events are contested at the World Games ?,ENTY:sport,0.9425
ENTY:sport, What footballer 's penalty shootout miss cost his team the World Cup final ?,ENTY:sport,0.9314
ENTY:sport, What kind of sports events are there at the Olympic Games for disabled athletes ?,ENTY:sport,0.8999
ENTY:sport, What games are played at the Paralympics ?,ENTY:sport,0.8924
ENTY:sport," What sport do these following players compete in ? : , and",ENTY:sport,0.8835
ENTY:sport," What sports events are on free television ? , during Super Bowl week",ENTY:sport,0.835
ENTY:sport, What sport does Evelyn Ágila Asbille play professionally ?,ENTY:sport,0.8197
ENTY:sport, What type of racquet is played by the world 's oldest competitive sport ?,ENTY:sport,0.8132
NUM:dist, How long is a nautical mile ? . | how far,NUM:dist,0.9427
NUM:dist, How long is the Nile River ? . 4,NUM:dist,0.8701
NUM:dist, How long is the Nile River ? . 2,NUM:dist,0.8572
NUM:dist, How long is the San Diego county coastline ? 70 miles,NUM:dist,0.8252
NUM:dist, How far is it from Boston to California ? | __|__ miles,NUM:dist,0.7939
NUM:dist, What is the circumference of a circle with 15 cm diameter ?,NUM:dist,0.7898
NUM:dist, How long is the Bay Bridge ? | t : d,NUM:dist,0.7883
NUM:dist, How long is the border between Canada and Mexico ?,NUM:dist,0.7804
