label,text,predicted_label,probability
NUM:perc," What percentage of Americans own their homes ? , 57%",NUM:perc,0.8131
NUM:perc," What percentage of Americans own their homes ? , %",NUM:perc,0.8016
NUM:perc," What percentage of the body is muscle ? , 78%",NUM:perc,0.7402
NUM:perc," What percentage of the body is muscle ? , 21 %",NUM:perc,0.7224
NUM:perc," What percentage of the body is muscle ? , 27%",NUM:perc,0.7224
NUM:perc," What percentage of the body is muscle ? ,muscle 40%",NUM:perc,0.7084
NUM:perc," What percentage of the body is muscle ? , 29 %",NUM:perc,0.7005
NUM:perc," What percentage of the body is muscle ? ,muscle 30%",NUM:perc,0.6642
NUM:perc," What percentage of Americans own their homes ? , 158",NUM:perc,0.5002
NUM:perc, What percentage of the U.S . population is over 25 ?,NUM:perc,0.4754
NUM:code," What is the telephone number for information ? , fax , mail",NUM:code,0.6702
NUM:code, What is the telephone number for information on Maryland ?,NUM:code,0.5556
NUM:code," What is the telephone number for information ? , 24-hour service .",NUM:code,0.5413
NUM:code," What is the telephone number for information ? , fax .",NUM:code,0.5394
NUM:code, What is the telephone number for information in Boston ?,NUM:code,0.4835
NUM:code, What is Columbia Tristar 's telephone number ?,NUM:code,0.4351
NUM:code, What seven digits follow the area code in a number for long distance information ?,NUM:code,0.4238
NUM:code, What is the telephone number for information on New York ?,NUM:code,0.4123
NUM:code, What is the telephone number for information on Dartmouth College ?,NUM:code,0.4
NUM:code, What seven digits follow the area code in the number for long distance information ?,NUM:code,0.3956
ENTY:lang," What is the primary language in Belgium ? Language : Linguistic region , Capital city",ENTY:lang,0.6076
ENTY:lang," What language is mostly spoken in Australia ? , The language most commonly used by Aboriginal people of northern Queensland .",ENTY:lang,0.5473
ENTY:lang, What is the official language of Burkina Faso ?,ENTY:lang,0.4748
ENTY:lang," What language is mostly spoken in Australia ? , 1974",ENTY:lang,0.4271
ENTY:lang, What is a language spoken by the Sioux ?,ENTY:lang,0.4234
ENTY:lang," What language is mostly spoken in Brazil ? , 09-Aug-1987",ENTY:lang,0.3666
ENTY:lang," What is a language mainly spoken in Afghanistan ?
СРУСКИЙ",ENTY:lang,0.3651
ENTY:lang, What 's the official language of Algeria ?,ENTY:lang,0.3612
ENTY:lang, What is the official language of Algeria ?,ENTY:lang,0.3584
ENTY:lang," What language is mostly spoken in Australia ? Australian English , with some Aboriginal words mixed into the vocabulary .",ENTY:lang,0.357
NUM:money," How much does the president get paid ? , What is their minimum salary in Ireland to qualify for income tax relief on medical expenses ?",NUM:money,0.7601
NUM:money," How much money is the federal minimum wage ? ,",NUM:money,0.7454
NUM:money, What is the current U.S federal minimum wage ?,NUM:money,0.678
NUM:money, What is the current U .S tax rebate amount ?,NUM:money,0.6686
NUM:money," How much is the federal minimum wage ?
 /**/ $2 . 15 an hour",NUM:money,0.6165
NUM:money," What is the federal minimum wage ? , 5 .37 per hour",NUM:money,0.5868
NUM:money, How much money was the minimum wage in 1991 ?,NUM:money,0.5714
NUM:money," How much is the current federal minimum wage ? ,",NUM:money,0.5644
NUM:money, How much money was the minimum wage in 1985 ?,NUM:money,0.5569
NUM:money, How much money was the minimum wage in 1986 ?,NUM:money,0.5497
NUM:temp, What is the temperature in Fahrenheit of boiling sea water ?,NUM:temp,0.8093
NUM:temp, How hot should the oven be when baking pecan pie ?,NUM:temp,0.7776
NUM:temp, How hot should the oven be when baking Peachy Oat Muffins ?,NUM:temp,0.7429
NUM:temp, How hot should the oven be when baking pecan rolls ?,NUM:temp,0.6778
NUM:temp, What is the temperature of sun 's surface ?,NUM:temp,0.6228
NUM:temp, What is the Fahrenheit equivalent of zero degrees centigrade ?,NUM:temp,0.6041
NUM:temp, What is the temperature in Farenheit for boiling water ?,NUM:temp,0.5795
NUM:temp, How cold should a refrigerator be ? What is the temperature of the sun 's surface,NUM:temp,0.5125
NUM:temp, What is the temperature at which water boils ?,NUM:temp,0.4959
NUM:temp, What is the temperature for baking Peachy Oat Muffins ?,NUM:temp,0.4919
ENTY:letter, What letter does the Spanish alphabet omit ?,ENTY:letter,0.8854
ENTY:letter," What letter does the Spanish alphabet lack ?
MLETT",ENTY:letter,0.7019
ENTY:letter, What vowel does the letter z start with ?,ENTY:letter,0.6067
ENTY:letter, What vowel do all Latin words beginning with a consonant start with ?,ENTY:letter,0.5923
ENTY:letter, What letter of the alphabet is to the right of B on a typewriter keyboard ?,ENTY:letter,0.5316
ENTY:letter, What 's the second-mostused letter of the alphabet ?,ENTY:letter,0.5181
ENTY:letter, What vowel do all Esperanto nouns end in ?,ENTY:letter,0.5089
ENTY:letter, What letter adorns the flag of Rwanda ?,ENTY:letter,0.4943
ENTY:letter, What 's the second-most-used vowel in English ?,ENTY:letter,0.4008
ENTY:letter, What letter is to the right of K on a typewriter keyboard ?,ENTY:letter,0.4006
ENTY:veh, What was the name of the British Royal Navy 's first nuclear submarine ?,ENTY:veh,0.7737
ENTY:veh, What was the name of Captain Bligh 's ship ?,ENTY:veh,0.7345
ENTY:veh, What are the six Japanese naval aircraft carriers ?,ENTY:veh,0.7276
ENTY:veh, What are the four aircraft carriers of the Spanish navy ?,ENTY:veh,0.7215
ENTY:veh, What 's the name of Captain Bligh 's ship ?,ENTY:veh,0.6863
ENTY:veh, What was the first American two-deck naval ship ?,ENTY:veh,0.6488
ENTY:veh, What two vessels fought the first sea battle between iron-covered ships ?,ENTY:veh,0.5893
ENTY:veh, What are the U.S. Navy aircraft carriers ?,ENTY:veh,0.5803
ENTY:veh, What is the name of Captain Bligh 's ship ?,ENTY:veh,0.5466
ENTY:veh, What was the name of Jacques Cousteau 's research ship ?,ENTY:veh,0.5289
LOC:mount," What is the highest mountain ?
ipage 'The Highest Mountain in World Is Everest .",LOC:mount,0.7193
LOC:mount, What was the highest mountain on earth before Mount Everest ?,LOC:mount,0.6835
LOC:mount," What is the world 's highest peak ? , Name of World Highest Mountain .",LOC:mount,0.6495
LOC:mount, What is the tallest mountain in the world ?,LOC:mount,0.6242
LOC:mount, What are the seven highest mountain ranges in North America ?,LOC:mount,0.5645
LOC:mount, What are the five highest mountain ranges in North America ?,LOC:mount,0.5418
LOC:mount," What are the highest mountains in Africa ?
ipage : The Highest Mountains In Africa .",LOC:mount,0.5232
LOC:mount, What was the highest mountain on earth before Mount Everest was discovered ?,LOC:mount,0.4737
LOC:mount, What are the highest mountain ranges in Africa ? .,LOC:mount,0.4666
LOC:mount," What are the highest peaks in Africa ? , Mountains .",LOC:mount,0.458
ENTY:instru," What instrument does Benny Carter play ? Music , Instruments",ENTY:instru,0.8739
ENTY:instru," What instrument does Benny Carter play ? benjamin_carter Musician , saxophonist",ENTY:instru,0.7328
ENTY:instru," What instrument does Benny Carter play ? ,Music,Instrument",ENTY:instru,0.7326
ENTY:instru," What is Ray Charles ' instrument ? Music , Vocals",ENTY:instru,0.7246
ENTY:instru," What instrument does Benny Carter plays ? . The guitar , clarinet or saxophone",ENTY:instru,0.7045
ENTY:instru, Ray Charles plays which instrument ? Ray Charles is known for playing piano .,ENTY:instru,0.6692
ENTY:instru, What instrument does Benny Carter play ? Music .,ENTY:instru,0.6528
ENTY:instru," Ray Charles plays which instrument ? ,Ray Charles - piano .",ENTY:instru,0.6054
ENTY:instru, Ray Charles plays which instrument ? MusicRayCharles -Plays- Piano .,ENTY:instru,0.575
ENTY:instru," Ray Charles plays which instrument ?
 Caption : music",ENTY:instru,0.5686
ENTY:plant, What are two kinds of flowering shrubs that bloom in the spring ?,ENTY:plant,0.6844
ENTY:plant," What is the national flower of England ?
 typedef tree plant .",ENTY:plant,0.6092
ENTY:plant, What plant has the largest seed ? The ginkgo tree .,ENTY:plant,0.591
ENTY:plant," What plant has the largest seed ? , The fruit of a palm tree .",ENTY:plant,0.5628
ENTY:plant, What flower did Vincent Van Gogh paint ?,ENTY:plant,0.5128
ENTY:plant, What plant has the largest seed ? Asparagus .,ENTY:plant,0.474
ENTY:plant, What are two plants that clothes are made from ?,ENTY:plant,0.4398
ENTY:plant, What kind of flowers does detective Nero Wolfe raise ?,ENTY:plant,0.4123
ENTY:plant, What plant has the largest seed ? A tree grows out of it .,ENTY:plant,0.3644
ENTY:plant, What plant has the largest seed ? The seeds of a sunflower are bigger than those of other flowering .,ENTY:plant,0.362
ENTY:product," What are the top selling computer brands ? , ,",ENTY:product,0.5788
ENTY:product, What is the best brand for a laptop computer ?,ENTY:product,0.5265
ENTY:product, What does the product interface between hardware and software ?,ENTY:product,0.4919
ENTY:product, What type of hat does Bat Masterson wear ?,ENTY:product,0.3829
ENTY:product, What kind of hat does Bat Masterson wear ?,ENTY:product,0.3476
ENTY:product," What is the best selling computer model ever ? ,",ENTY:product,0.3428
ENTY:product," What is the fastest computer ? , Name a product that controls diabetes .",ENTY:product,0.3206
ENTY:product, What is the best selling computer model ever ? .,ENTY:product,0.3152
ENTY:product, What computer operating system is on the most computers ?,ENTY:product,0.3148
ENTY:product," What are the top-selling software programs ? ,",ENTY:product,0.3039
ENTY:cremat, What film stars the singing Cowardly Lion ?,ENTY:cremat,0.6004
ENTY:cremat," What comic strip featured characters called Jiggs , Maggie & Prewitt ?",ENTY:cremat,0.532
ENTY:cremat," What 1984 John Huston film starred Jack Nicholson , Jessica Lange and Danny DeVito ?",ENTY:cremat,0.478
