label,text,predicted_label,probability
flight_time, what time does continental depart from boston to san francisco,flight_time,0.8774
flight_time, what time does continental depart from boston to san francisco,flight_time,0.8774
flight_time, what time does continental depart from boston to san francisco,flight_time,0.8774
flight_time, what time does continental depart from boston to san francisco,flight_time,0.8774
flight_time, what is the schedule of flights from denver to pittsburgh,flight_time,0.8529
flight_time, what is the earliest flight from boston to san francisco,flight_time,0.4403
flight_time, what is the earliest flight from boston to san francisco,flight_time,0.4403
flight_time, what is the schedule of flights from denver to philadelphia,flight_time,0.8472
flight_time, what time are the flights from boston to washington,flight_time,0.6144
flight_time, what time are the flights from baltimore to san francisco,flight_time,0.6975
flight_time, what is the schedule of flights from boston to oakland,flight_time,0.8191
flight_time, what time is the earliest flight from denver to san francisco,flight_time,0.7331
flight_time, what is the schedule of flights from dallas to san francisco,flight_time,0.7937
flight_time, i would like a schedule of flights from boston to san francisco,flight_time,0.6234
flight_time, what is the schedule of flights between denver and san francisco,flight_time,0.7736
flight_time, what time does continental depart from philadelphia to san francisco,flight_time,0.8696
flight_time, what is the schedule of flights between toronto and san francisco,flight_time,0.6635
flight_time, what is the schedule of flights from washington to denver,flight_time,0.851
flight_time, what time is the earliest flight from atlanta to denver,flight_time,0.771
flight_time, what is the schedule for flights from pittsburgh to san francisco,flight_time,0.8199
flight_time, when does american fly from boston to san francisco,flight,0.3729
flight_time, what is the schedule of flights from denver to dallas,flight_time,0.8603
flight_time, what is the schedule of flights from baltimore to toronto,flight_time,0.7087
flight_time, what is the schedule of flights from detroit to westchester county,flight_time,0.5991
flight_time, please list the flight times from denver to pittsburgh,flight_time,0.8302
flight_time, show me the times for flights from baltimore to san francisco,flight_time,0.5619
flight_time, what is the flight schedule from boston to philadelphia,flight_time,0.8225
flight_time, i would like the schedule of flights from denver to san francisco,flight_time,0.8483
flight_time, what time does the earliest flight leave from atlanta to san francisco,flight_time,0.8207
flight_time, what is the schedule for flights from boston to dallas,flight_time,0.8031
flight_time, what time is the earliest flight from toronto to boston,flight_time,0.6004
flight_time, what is the earliest departure time from washington to montreal,flight_time,0.7793
flight_time, show me the schedule of flights from denver to oakland,flight_time,0.6103
flight_time, what time are flights from pittsburgh to philadelphia,flight,0.5805
flight_time, what is the schedule for flights between toronto and detroit,flight_time,0.4505
flight_time, what time is the last flight from boston to pittsburgh,flight_time,0.7643
flight_time, what is the schedule of flights between detroit and san francisco,flight_time,0.6997
flight_time, show me flight times from boston to washington,flight,0.4299
flight_time, what time does the latest flight leave from boston to san francisco,flight_time,0.7992
flight_time, what is the schedule for flights from dallas to philadelphia,flight_time,0.7665
flight_time, what time is the flight from denver to philadelphia,flight_time,0.7134
flight_time, when does northwest fly from philadelphia to san francisco,flight,0.5688
flight_time, list schedule of flights from atlanta to boston,flight_time,0.4611
flight_time, what is the flight schedule from toronto to pittsburgh,flight_time,0.7739
flight_time, i 'd like a schedule of flights from philadelphia to san francisco,flight_time,0.4451
flight_time, what is the total schedule of flights between toronto and detroit,flight_time,0.3655
flight_time, what time do flights leave from boston to philadelphia,flight,0.5532
flight_time, what is the time of flight from baltimore to san francisco,flight_time,0.5172
flight_time, what is the schedule of flights for continental 128,flight_time,0.5907
flight_time, what times are the flights from toronto to orlando,flight_time,0.4741
flight_time, what time does the last flight leave from boston to washington,flight_time,0.8744
flight_time, i would like to know the schedule of flights from boston to san francisco,flight_time,0.7776
flight_time, what time is the afternoon flight from toronto to montreal,flight,0.4231
flight_time, please list flight times from denver to boston,flight_time,0.707
flight_time, what is the schedule of flights between washington and chicago,flight_time,0.7097
flight_time, give me the time for all flights from boston to washington,flight_time,0.5907
flight_time, what time does the 8 am flight leave from boston to washington,flight_time,0.8293
flight_time, what time is the flight from san francisco to boston,flight_time,0.595
flight_time, please list times for flights from dallas to baltimore,flight,0.3916
flight_time, please list the departure times for flights from toronto to san francisco,flight_time,0.7893
flight_time, show me the time of all flights between boston and washington,flight_time,0.5519
flight_time, show me the departure times from baltimore to san francisco,flight_time,0.8023
flight_time, i would like the time schedule of flights from denver to pittsburgh,flight_time,0.8893
flight_time, please list the times for flights from washington dc to denver,flight_time,0.6089
flight_time, please list the time for flights from boston to san francisco,flight_time,0.7797
flight_time, what time does the 8 am flight leave from philadelphia to san francisco,flight_time,0.7802
flight_time, what times are there flights from baltimore to toronto,flight,0.5275
flight_time, i would like to know the earliest flight from atlanta,flight_time,0.3527
flight_time, please list the departure times for flights from denver to oakland,flight_time,0.7873
flight_time, list times and fares for flights from boston to oakland,airfare,0.7471
flight_time, when does american airlines depart from boston to san francisco,airline,0.6226
flight_time, what times does canadian airlines fly from toronto to dallas,airline,0.8732
flight_time, show me the times of flights from atlanta to san francisco,flight_time,0.7187
flight_time, what is the flight time from baltimore to orlando,flight_time,0.6418
flight_time, what time is the earliest flight from kansas city to san diego,flight_time,0.3241
flight_time, show me the time your earliest flight from boston to denver,flight_time,0.7645
flight_time, show me the times for flights between washington and denver,flight_time,0.5096
flight_time, i would like a schedule of flights from baltimore to dallas in the morning,flight,0.5115
flight_time, please give me the time that continental departs from boston,flight_time,0.767
flight_time, i would like the times of all flights between toronto and denver,flight_time,0.4997
flight_time, please list times for flights from washington to columbus,flight_time,0.4784
flight_time, what is the departure time of flight dl 405 from kansas city to minneapolis,flight_time,0.5328
flight_time, what time do flights leave denver and arrive in st. petersburg,flight,0.6978
flight_time, what is the schedule of flights for september seventh from philadelphia to denver,flight_time,0.7516
flight_time, what is the time of your latest flight from san francisco to washington dc,flight_time,0.577
flight_time, show me times of flights from charlotte to pittsburgh,flight,0.6471
flight_time, what times on monday does canadian airlines fly to boston,airline,0.8189
flight_time, what time does the 6 am flight from boston to washington leave,flight_time,0.8316
flight_time, i want the flight schedule from chicago to denver,flight_time,0.7433
flight_time, i would like to find the times of flights from boston airport in massachusetts,flight,0.3926
flight_time, what time does the early afternoon flight depart from atlanta to boston leave,flight_time,0.5938
flight_time, what is the earliest time a flight departs from washington to boston,flight_time,0.6677
flight_time, i would like to know the flight time from kansas city to dallas,flight,0.4153
flight_time, i need to know the schedule of flights from boston airport into la guardia,flight_time,0.369
flight_time, please show me the departure times for minneapolis to montreal,flight_time,0.7253
flight_time, list flight schedules for american airlines flights from atlanta to washington,airline,0.4327
flight_time, what time are flights leaving on sunday from san francisco to washington,flight_time,0.6619
flight_time, list flights from tampa to charlotte friday evening,flight,0.9171
flight_time, i would like the time of day when you arrive in denver from boston,flight_time,0.6133
flight_time, what is the arrival time for a plane flying from atlanta to denver,aircraft,0.4766
airfare, what is the cheapest one way fare from boston to san francisco,airfare,0.8891
airfare, what is the cheapest one way fare from boston to washington,airfare,0.9257
airfare, what is the cheapest one way fare from boston to washington,airfare,0.9257
airfare, what is the cheapest one way fare from denver to philadelphia,airfare,0.933
airfare, cheapest one way fare from baltimore to philadelphia,airfare,0.9628
airfare, what 's the cheapest one way fare from baltimore to dallas,airfare,0.9332
airfare, cheapest one way fare from denver to philadelphia,airfare,0.9668
airfare, what is the cheapest one way fare from denver to pittsburgh,airfare,0.9191
airfare, how much is a first class ticket from boston to san francisco,airfare,0.8395
airfare, what is the cheapest one way fare from boston to toronto,airfare,0.9294
airfare, what is the lowest fare from baltimore to philadelphia,airfare,0.9683
airfare, what is the cheapest one way fare from dallas to baltimore,airfare,0.9297
airfare, show me the cheapest fare from baltimore to dallas,airfare,0.9394
airfare, what 's the cheapest one way fare from pittsburgh to philadelphia,airfare,0.936
airfare, how much is a one way ticket from boston to washington,airfare,0.8321
airfare, what is the cheapest one way fare from washington dc to montreal,airfare,0.8837
airfare, what is the cheapest one way fare from philadelphia to dallas,airfare,0.9364
airfare, what is the cheapest one way ticket from boston to san francisco,airfare,0.8426
airfare, cheapest fare from denver to san francisco,airfare,0.9781
airfare, cheapest one way fare from atlanta to baltimore,airfare,0.9488
airfare, list fares from baltimore to philadelphia,airfare,0.9689
airfare, what is the cheapest one way fare from baltimore to orlando,airfare,0.908
airfare, what is the cost of a one way ticket from atlanta to boston,airfare,0.8402
airfare, what is the cheapest one way fare from orlando to philadelphia,airfare,0.916
airfare, cheapest one way fare from charlotte to dallas,airfare,0.9591
airfare, how much is a one way fare from baltimore to dallas,airfare,0.8486
airfare, what are the cheapest one way fares from atlanta to baltimore,airfare,0.911
airfare, what is the cost of a first class ticket from pittsburgh to baltimore,airfare,0.8877
airfare, what 's the cheapest one way ticket from pittsburgh to baltimore,airfare,0.8944
airfare, what is the fare from boston to pittsburgh,airfare,0.8986
airfare, how much is a flight from washington to montreal,airfare,0.2944
airfare, show me fares from dallas to miami,airfare,0.9258
airfare, list all round trip fares from denver to philadelphia,airfare,0.9476
airfare, what are the cheapest one way fares from philadelphia to boston,airfare,0.9392
airfare, what are the fares from denver to san francisco,airfare,0.7898
airfare, how much is a one way ticket from boston to dallas,airfare,0.8131
airfare, show me the cheapest one way fares from boston to san francisco,airfare,0.9296
airfare, what is the cheapest one way fare from dallas to westchester county,airfare,0.8173
airfare, fares and flights from denver to oakland,airfare,0.7544
airfare, cheapest fare from boston to denver round trip,airfare,0.9802
airfare, what is the cheapest one way ticket from boston to washington dc,airfare,0.882
airfare, what 's the cheapest one way fare from indianapolis to toronto,airfare,0.9113
airfare, what is the lowest fare from dallas to minneapolis,airfare,0.93
airfare, show me all fares from baltimore to philadelphia,airfare,0.8208
airfare, round trip fares from denver to minneapolis,airfare,0.974
airfare, what 's the cheapest flight from dallas to san francisco,airfare,0.4081
airfare, cheapest airline from philadelphia to san francisco,airfare,0.5398
airfare, show me all prices of economy from boston to denver,airfare,0.9266
airfare, please give me fares from baltimore to dallas,airfare,0.9072
airfare, what is the price of a ticket from denver to philadelphia,airfare,0.8948
airfare, what is the air fare from baltimore to san diego,airfare,0.6069
airfare, list fares for flights from denver to philadelphia,airfare,0.9591
airfare, what is the cost of a round trip ticket from dallas to baltimore,airfare,0.9528
airfare, how much is it from boston to denver,airfare,0.3213
airfare, round trip fares from philadelphia to orlando,airfare,0.9754
airfare, cheapest one way fare from indianapolis to minneapols,airfare,0.8754
airfare, what is the cheapest one way fare from san francisco to salt lake city,airfare,0.3125
airfare, what 's the cheapest one way ticket from denver to dallas,airfare,0.896
airfare, show me all prices of business class from baltimore to philadelphia,airfare,0.9036
airfare, what is the lowest fare delta charges from boston to westchester county,airfare,0.8647
