label,text,description
ABBR:abb,What is the abbreviation for micro ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the acronym for the rating system for air conditioner efficiency ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the International Olympic Committee ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviated expression for the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What 's the abbreviation for trinitrotoluene ?,Requests for the abbreviated form of a specific term or organization.
ABBR:exp,"What do the letters D.C. stand for in Washington , D.C. ?",Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is BPH ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What do the letters ZIP stand for in the phrase `` ZIP code '' ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does CPR stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,"When reading classified ads , what does EENTY : other stand for ?",Inquiries about the meaning or full form of an abbreviation or acronym.
DESC:def,"What do the names Neil , Mary , and Anthony mean ?",Asks for the definition or meaning of a specific term or concept.
DESC:def,What does `` antidisestablishmentarianism '' mean ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What does `` Semper Fidelis '' mean ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What does `` intractable plantar keratoma '' mean ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is being done about the millennium bug ?,Asks for the definition or meaning of a specific term or concept.
DESC:desc,What is the origin of the first name ` Breony ' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the history of Valentine 's Day cards ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the difference between terry cloth and French terry ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What excuse did the NATO people give for hitting the Chinese embassy ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What happened in dogtown in 1899 to make that year remembered ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:manner,How does a hydroelectric dam work ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do I get my LAN card activated so that it can hook up to another computer without using a HUB ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do they find an epicenter ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How did ` stat ' come to be used as an expression for quickly ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How can you be happy ?,Questions about the process or method by which something occurs or is done.
DESC:reason,What are the medical purposes of `` clitoridectomy '' ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,Why is poop sometimes different colors ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,Why can 't you taste anything when you have a cold ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,Why is poop sometimes different colors ?,Inquiries about the cause or purpose behind a phenomenon or action.
