label,text,predicted_label,probability
NUM:money, What is the price of gold ?ENTY :,DESC:def,0.0789
NUM:money, What is the currency of Argentina ? `ENTY`,ENTY:currency,0.092
NUM:money, What was the minimum wage in 1985 ?,ENTY:veh,0.0969
NUM:money, How much did it cost to build the Panama Canal ?,NUM:money,0.4363
NUM:money, What is the currency of Zambia ? `ENTY,ENTY:currency,0.1382
NUM:money, What is the numeric value of a quarter ?,DESC:def,0.0792
NUM:money, What is the price of a stamp ?ENTY :,NUM:other,0.1075
NUM:money, How much was the minimum wage in 1987 ?,NUM:money,0.38
NUM:money, What currency is used in Malta ? `ENTY,ENTY:currency,0.2047
NUM:money, What was theENT money worth in 1982 ?,ENTY:currency,0.0713
NUM:money, What is the price of gold ?ENT :eng,DESC:def,0.0789
NUM:money, What is the value of an ounce in gold ?,DESC:desc,0.0632
NUM:money, What did a gallon of gas cost in 1960 ?,NUM:money,0.1541
NUM:money, What is the exchange rate for euros to dollars ?,HUM:title,0.0693
NUM:money, What currency is used in Mali ? `ENTY`,ENTY:currency,0.4431
NUM:money, What currency do they use in Canada ? `ENTY,ENTY:currency,0.1851
NUM:money, What will a first-class stamp cost in 1986 ?,NUM:money,0.1168
NUM:money, What was theENTIY minimum wage in 1970 ?,NUM:money,0.0897
NUM:money, What currency is used in the Czech Republic ? `ENTY`,ENTY:currency,0.3737
NUM:money, What is the minimum wage ?ENTY :name,ENTY:veh,0.0889
NUM:money, What was the value of a pound in 1970 ?,ENTY:event,0.094
NUM:money, What did the dollar equal before 1965 ?,ENTY:other,0.0638
NUM:money, What currency does New Zealand use ? `ENTY :,ENTY:currency,0.2179
NUM:money, What is theENTY of a dollar ? `ENTS`,NUM:other,0.0919
NUM:money, What is the currency of France ? `ENTY :`,ENTY:currency,0.0634
NUM:money, What does a carpenter make ?ENT :,ABBR:exp,0.0599
NUM:money, What does a U.S. dollar cost in Canada ?,NUM:money,0.0892
NUM:money, What was theENTY of currency in ancient Greece ?,ENTY:currency,0.1619
NUM:money, What wasENTI money worth in 1965 ?,ENTY:currency,0.056
NUM:money, What does a canadian 20 dollar bill look like ?,NUM:other,0.0525
NUM:money, What wasENT the minimum wage in 1984 ?,NUM:money,0.065
NUM:money, What did the first U.S. postage stamp cost ?,NUM:date,0.1747
NUM:money, How much is a Canadian dollar worth in U.S . currency ?,NUM:money,0.2473
NUM:money, What does a dollar buy you these days ? (ENTY ),DESC:manner,0.0658
NUM:money, What was theENT :currency used in ancient Russia ?,ENTY:currency,0.4415
NUM:money, What wasENT :what is the price of gold ?,DESC:def,0.094
NUM:money, What was theENT :dollar rate in 1975 ?,ENTY:event,0.0851
NUM:money, What willENTITY cost in the year 2015 ?,NUM:money,0.1636
NUM:money, What is the price of gas ? `ENTY .,ENTY:other,0.0753
NUM:money, What is the GENTY-five cent piece worth ?,ENTY:other,0.0674
NUM:money, What did the `` dollar bill '' cost to print ?,NUM:other,0.0829
NUM:money, What did a first-class stamp cost in 1964 ?,NUM:date,0.1387
NUM:money, What is the dollar value of one ounce in gold ?,NUM:other,0.0504
NUM:money, What does the 1986 quarter look like ?,ENTY:other,0.0639
NUM:money, What was theENTY before it went off gold ?,ENTY:other,0.0636
NUM:money, What did the British pay for the Louisiana territory ?,ENTY:other,0.0594
NUM:money, What did the Louisiana Purchase cost ? `ENTY :dolor,NUM:money,0.1104
NUM:money, What is theENT amount of change from a twenty dollar bill ?,NUM:other,0.0985
NUM:money, What was the value of a `` eagle '' ?,ENTY:event,0.071
NUM:money, What does aENTY do you get for 10 dollars ?,DESC:manner,0.2417
NUM:money, What does the dollar bill look like with John Quincy Adams on it ?,ENTY:other,0.0708
NUM:money, What is the currency of Japan ? `ENTY $ `,ENTY:currency,0.0752
NUM:money, What wasENTYS the currency in Roman times ?,ENTY:currency,0.174
NUM:money, What was theENT amount of a miners ' wage in 1860 ?,ENTY:event,0.0847
NUM:money, What do the Japanese call their monetary unit ?,ENTY:termeq,0.1751
NUM:money, What is the current exchange rate of Mexican Pesos to US Dollars ?,ENTY:other,0.0616
NUM:money, How much was a bushel of wheat worth in 1902 ?,NUM:money,0.2565
NUM:money, What was theENTY :wordvalue of a U.S. silver dollar in 1964 ?,NUM:other,0.0725
NUM:money, What was theENT :size of a gold piece called `` eagle '' ?,NUM:volsize,0.0608
NUM:money, What was theENTITY value of one U.S dollar in 1973 ?,NUM:other,0.0747
NUM:money, What are the amounts of money on a standard dice ?,DESC:desc,0.0719
NUM:money, What was theENTY :name of currency used in pre-revolutionary Russia ?,ENTY:currency,0.2801
NUM:money, What is the currency of Japan ? ?s .,ENTY:currency,0.0752
NUM:money, What was the dollar value of `` Legal Tender '' in 1862 ?,NUM:other,0.0828
NUM:money, What is the GENT 's currency ?/,ENTY:currency,0.1485
NUM:money, What wasENTS the salary for a U. S . postal clerk in 1940 ?,ENTY:symbol,0.0614
NUM:money, What did the 17th century dollar equal ?,ENTY:other,0.0634
NUM:money," What currency is used in Ireland ?
 #########",ENTY:currency,0.4431
NUM:money, How much does a gator cost ? `ENTY,NUM:money,0.4328
NUM:money, What is the amount of money that a baseball pitcher gets when he wins his first game ?,NUM:date,0.0969
NUM:money, What is the amount of money that a U.S.ENTY :grant {,NUM:other,0.0624
NUM:money, What is the value of a $10 000 Canadian banknote ?,DESC:def,0.0686
NUM:money, What was theENT :ent currency of Japan before WWII ?,ENTY:currency,0.0589
NUM:money, What will a first-class letter cost by the end of 1986 ?,ENTY:letter,0.0868
NUM:money, What was the highestENT :denomination ever printed by the U.S . ?,ENTY:other,0.0784
NUM:money, What does a 1982 nickel coin worth ?,NUM:money,0.0596
NUM:money, How much did it cost to send the `` Apollo 13 '' spacecraft back home ?,NUM:money,0.2065
NUM:money, What does a pound of silver cost in 1685 ?,ENTY:other,0.0445
NUM:money," What is the currency ofENT :lang ?
 import numberry",ENTY:currency,0.1485
NUM:money, What will aENTMs first salary be in 1986 ?,ENTY:plant,0.1015
NUM:money," What willENTITY pay my bills ? `ENTY ,",ENTY:cremat,0.0811
NUM:money, What does theENTY mean on a 50-cent piece ?,ABBR:exp,0.095
NUM:money, What are some examples of the largest denominations for US paper money ?,ENTY:event,0.0719
NUM:money, What is the amount of money that aENTs earn in an NFL football game ?,ENTY:sport,0.1057
NUM:money, How much did theENTITY pay for GENTEX ?,NUM:money,0.2492
NUM:money, What did the U.S. dollar cost inENTY :dollars when Truman was President ?,NUM:date,0.2552
NUM:money," What is the currency of Japan ?
 1987 aug . The yen.",ENTY:currency,0.072
NUM:money, What do all the $ signs on your keyboard mean ?,ENTY:termeq,0.0792
NUM:money, What is the minimum amount of cash that a company must deposit with its stock exchange ?,HUM:gr,0.0792
NUM:money, What was theENT amount of gold that England used as a standard for its currency in 1807 ?,ENTY:currency,0.0522
NUM:money, What is the minimum amount of cash that must be deposited into an AT & T telephone card for it to work ?,ENTY:other,0.0507
NUM:money, What willENT :spend a dollar on your `` dream home '' ?,ENTY:other,0.0552
NUM:money, What was the dollar amount of uninsured property damage and liability losses fromENT ?,NUM:other,0.0981
NUM:money, What will aENT amount of money do you need to get an FJ-40 Toyota Land Cruiser ?,DESC:manner,0.1134
NUM:money, What are some other ways to describe the amount of money that you need for college ?,HUM:gr,0.0649
NUM:money, What is the minimum wage in Ontario ? `ENTY :dollardollar [SEP] How much does a baby cost when it leaves its mother 's womb ?,NUM:money,0.231
NUM:money," What wasENT :bank ,notes and coins the value of that was used in America before 1792 ?",ENTY:event,0.0771
NUM:money, What is the amount of money that a new U.S presidential appointee has to make before all his financial holdings are disclosed ?,HUM:gr,0.068
NUM:money," What does a dollar amount mean to you ? The first 10 dollars that I ever made , my dad told me .",ENTY:termeq,0.0633
NUM:money," What do they cost ?
 ### ExampleENTY :currency [SEP] How much does the dollar weigh in gold value , compared to other currencies like the British pound or Canadian Dollar and Mexican Peso?",NUM:money,0.1341
ENTY:substance, What drug is used to treat glaucoma ?,ENTY:techmeth,0.0589
ENTY:substance, What drug is used to treat glaucoma ?,ENTY:techmeth,0.0589
ENTY:substance, What is the most abundant element in your body ?,ENTY:substance,0.0954
ENTY:substance, What is the substance that makes upNUM :mol ?,ENTY:termeq,0.074
ENTY:substance, What is the main ingredient of dynamite ?,ENTY:body,0.0773
ENTY:substance, What is the main ingredient of dynamite ?,ENTY:body,0.0773
ENTY:substance, What is a drug that affects the central nervous system ?,ENTY:termeq,0.0671
ENTY:substance, What is the matter of which plants are made ?,ENTY:substance,0.0998
ENTY:substance, What was paper made of in the 1700 's ?,ENTY:substance,0.2382
ENTY:substance, What is the chemical composition of a pencil ?,ENTY:symbol,0.0733
ENTY:substance, What are the four most abused substances ?,DESC:def,0.0833
ENTY:substance," What is the second heaviest element ?
 #num :count",ENTY:substance,0.1179
ENTY:substance, What is the chemical makeup of a pencil ?,ENTY:symbol,0.0733
ENTY:substance, What is the chemical make-up of a rose ?,ENTY:substance,0.0733
ENTY:substance, What is the most abundant element in the Earth 's crust ?,ENTY:substance,0.1869
