label,text,predicted_label,probability
quantity,how many daily american airways direct departures fly from san francisco to denver today,quantity,0.4432
quantity,how many daily direct american airline fights from chicago to denver in october 2021 will there be,quantity,0.4364
quantity,how many direct american airways flight go from dallas to baltimore today please,quantity,0.4355
quantity,how many direct delta morning flights go from atlanta to denver tomorrow afternoon?,quantity,0.4273
quantity,how many daily nonstop american airways flight does there go to philadelphia from dallas during christmas week,quantity,0.4239
quantity,how many nonstop daily red eye flights does american have from dallas to boston?,quantity,0.4206
quantity,how many daily nonstop american airways direct fights from baltimore to miami exist,quantity,0.4174
quantity,how many american eagle regional employees does united airline have in philadelphia at this time please,quantity,0.4159
quantity,how many morning departures from denver to phoenix do united have today,quantity,0.4149
quantity,how many daily direct american airline flights leave from dallas to philadelphia during august vacation time please?,quantity,0.4135
meal,What meals can I get served if i book flight 121 from atlanta to los angeles with delta airline?,meal,0.4127
meal,What types of meals do they serve in first class from New York to Los Angeles?,meal,0.411
meal,what meals do you serve at 8am flight from dallas to chicago?,meal,0.4072
meal,What meals do they serve in first class from Chicago to San Francisco?,meal,0.4067
meal,"""What meals do they serve in first class from Boston to Chicago?""",meal,0.4047
meal,what meals do american express offer for their customers flying from los angeles to phoenix at 8pm ?,meal,0.4041
meal,What meals do you offer in first class if I'm flying from Chicago to LA at 8am?,meal,0.4032
meal,What meals can I expect to get served during my first class flight from Los Angeles to New York?,meal,0.4026
meal,What meals do you serve in first class between Miami to Los Angeles?,meal,0.4008
meal,What kind of meals can I get if i book first class ticket with united airline from boston to san francisco?,meal,0.3997
aircraft,what type of airplane is typically flown from denver to houston on united Airlines at 8am morning flights?,aircraft,0.4359
aircraft,what type airplane does delta fly from atlanta to denver in march,aircraft,0.4253
aircraft,what type of airplane does delta fly from denver to atlanta,aircraft,0.425
aircraft,What type of plane will I find flying from Chicago to Seattle in first class?,aircraft,0.4222
aircraft,what type of plane is united 1823 flying from denver to houston today,aircraft,0.4214
aircraft,what kind of airplane does american fly from denver to chicago at 8 am every morning,aircraft,0.4187
aircraft,What type of plane will I find flying from Denver to Chicago?,aircraft,0.4186
aircraft,what type of airplanes does delta fly from atlanta to miami every day today,aircraft,0.4172
aircraft,what kind of airplanes does united fly from new york to denver typically throughout july,aircraft,0.4116
aircraft,what type airplane does american airways use for flights from phoenix to los angeles,aircraft,0.4098
capacity,How many people can fit in American Airlines 767-300 seats?,capacity,0.5163
