label,text,predicted_label,probability
LOC:mount, What is the tallest mountain peak in North America ?,LOC:mount,0.8741
LOC:mount, Which is the second-highest mountain peak in Japan ?,LOC:mount,0.8533
LOC:mount, What is the highest mountain peak in North America ?,LOC:mount,0.8452
LOC:mount, What is the second highest mountain peak in Japan ?,LOC:mount,0.8128
LOC:mount, What is the second highest mountain peak in Africa ?,LOC:mount,0.8024
LOC:mount, What is the second highest mountain peak in Australia ?,LOC:mount,0.7956
LOC:mount, What mountain range has the world 's highest peak ?,LOC:mount,0.7888
LOC:mount, What is the second highest mountain peak in Germany ?,LOC:mount,0.7861
LOC:mount, What is the second highest mountain peak in Canada ?,LOC:mount,0.7792
LOC:mount, What is the second highest mountain peak in the world ?,LOC:mount,0.763
NUM:code," What is the telephone number for information ? #phone ,",NUM:code,0.7196
NUM:code, What is the seven-digit telephone number for information ?,NUM:code,0.5701
NUM:code, What 's the telephone number for Northwestern University ?,NUM:code,0.4927
NUM:code, What 's the telephone number for Harvard University ?,NUM:code,0.4854
NUM:code, What is the seven-digit telephone number of Harvard University ?,NUM:code,0.4535
NUM:code, What 's the telephone number of Yale University ?,NUM:code,0.4097
NUM:code, What is the toll-free telephone number for AAA ?,NUM:code,0.3955
NUM:code, What is Columbia Tristar 's telephone number ?,NUM:code,0.3953
NUM:code, What is the telephone number for Northwestern University ? .,NUM:code,0.391
NUM:code, What seven digits follow the area code in the number for long distance information ?,NUM:code,0.3561
ENTY:lang, What language is mostly spoke in Luxembourg ? ) Language of the Sioux tribe .,ENTY:lang,0.6174
ENTY:lang, What is the official language of Brazil ? #language,ENTY:lang,0.5291
ENTY:lang, What language is primarily Spoken by the Maori ?,ENTY:lang,0.5069
ENTY:lang," What language is mostly spoken in Poland ? . ,",ENTY:lang,0.5036
ENTY:lang, What language is mostly spoken in Brazil ? ( other ),ENTY:lang,0.4763
ENTY:lang, What is a language mostly spoken in India ? .,ENTY:lang,0.4506
ENTY:lang, What 's the official language of Luxembourg ? The Official Language Of Luxemburg Is German .,ENTY:lang,0.3855
ENTY:lang, What language does most of the people in Nigeria speak ?,ENTY:lang,0.3804
ENTY:lang, What language is mostly spoken in Brazil ? [] Portuguese,ENTY:lang,0.3748
ENTY:lang, What language is primarily spoken in France ? ( AP ),ENTY:lang,0.3691
ENTY:instru," What instrument did Mozart compose for ? music, musician",ENTY:instru,0.8248
ENTY:instru, What instrument did John Lennon primarily perform ? #music,ENTY:instru,0.7937
ENTY:instru, Name an instrument played by Wynton Marsalis .,ENTY:instru,0.6254
ENTY:instru, What instrument did Jascha Heifetz perform ?,ENTY:instru,0.5852
ENTY:instru," What instrument does Dizzy Gillespie , Ray Charles And Ella Fitzgerald Play ?",ENTY:instru,0.5604
ENTY:instru, What instrument does Wynton Marsalis perform ? #mus,ENTY:instru,0.5456
ENTY:instru," What instrument did Beethoven , Irving Berlin, Aaron Copland & Leonard Bernstein all perform ?",ENTY:instru,0.4531
ENTY:instru, What instrument does Wynton Marsalis primarily use ?,ENTY:instru,0.4175
ENTY:instru, What instrument does B.B King Play ? #music,ENTY:instru,0.3897
ENTY:instru, Name an instrument that Jimmy Buffett plays . ? Music,ENTY:instru,0.3815
NUM:perc, What percentage of the population owns their own home ?,NUM:perc,0.5473
NUM:perc, What percent of the world 's children are killed at birth ?,NUM:perc,0.402
NUM:perc, What percentage of people have been married more than once ?,NUM:perc,0.3943
NUM:perc, What percentage of the adult female population is on birth control ?,NUM:perc,0.3911
NUM:perc, What percentage of the world 's population are children ?,NUM:perc,0.3727
NUM:perc, What percentage of the U.S . population is under 18 ?,NUM:perc,0.3727
NUM:perc, What is the probability of conceiving quadruplets ?,NUM:perc,0.3669
NUM:perc, What is the probability of giving birth to twins ?,NUM:perc,0.3518
NUM:perc, What is the probability that at least 3 out of every 20 people have AB negative blood ?,NUM:perc,0.3511
NUM:perc, What percentage of American men get their first haircut between the ages 11 and 14 ?,NUM:perc,0.3474
LOC:state, What U.S state is called the Everglades State ?,LOC:state,0.7184
LOC:state, Which state is nicknamed The Hawkeye State ?,LOC:state,0.6638
LOC:state," What is a state south of Kentucky , Tennessee & Virginia ?",LOC:state,0.6624
LOC:state, Which U.S state lived under 9 flags ?,LOC:state,0.6484
LOC:state, What U.S. state lived under six flags ?,LOC:state,0.6173
LOC:state, What U.S . state is nicknamed The Cornhusker State ?,LOC:state,0.6154
LOC:state, Which U.S. state is known as The Gem State ?,LOC:state,0.5979
LOC:state, What state lived under six flags ? ... The State of Florida .,LOC:state,0.5874
LOC:state, Which U.S . state is nicknamed the Hawkeye State ?,LOC:state,0.578
LOC:state, What U.S . state is called the Bay State ?,LOC:state,0.5724
NUM:weight," How much does a male lion weigh ? ) The average 2-year-old female weighs around , pounds and males are considerably larger, weighing on an adult size diet .",NUM:weight,0.7135
NUM:weight, How much does a poodle weigh ? ( A ) About 30 pounds .,NUM:weight,0.6753
NUM:weight, How much does a poodle weigh ? ( A ) 35 pounds .,NUM:weight,0.6205
NUM:weight," How much does a silver dollar weigh ? ... how heavy is an ostrich egg in grams , pounds and ounces .",NUM:weight,0.5471
NUM:weight, How much does an adult male rhinoceros weigh ?,NUM:weight,0.5169
NUM:weight," How much does a poodle weigh ? The average adult female weighs 30 to 49 pounds and stands from 12-16 inches tall , while males are larger at up to 70 lbs .",NUM:weight,0.4696
NUM:weight," How much does a polar bear weigh ? ... 2008, The average height for an adult male is five feet nine inches and weighs around two hundred pounds .",NUM:weight,0.4539
NUM:weight, How many pounds is 1 kilo ? .,NUM:weight,0.4328
NUM:weight, How much does a rhinoceros weigh ?,NUM:weight,0.3658
NUM:weight, How many grams are there in a carat ?,NUM:weight,0.3567
ENTY:letter, What letter follows omega on the Greek alphabet ? Ask MSN Question,ENTY:letter,0.7467
ENTY:letter, What 's the second letter of the Greek alphabet ?,ENTY:letter,0.6717
