label,text,predicted_label,probability
ENTY:color, What color are you wearing ? WHITE OR BLACK?,ENTY:color,0.3873
ENTY:color, What color is blue ? Painted pink in Moonlight?,ENTY:color,0.3569
ENTY:color, What color do you prefer? WHITE OR BLACK ?,ENTY:color,0.3075
ENTY:color, What color do you prefer? WHITE or BLACK ?,ENTY:color,0.3075
ENTY:color, What color is the Moon ? (RED) Dark greenish gray?,ENTY:color,0.2802
ENTY:color, What color is the rainbow ? A colour of blue or green?,ENTY:color,0.2678
ENTY:color," What color are you ?
 NOISE :",ENTY:color,0.2487
ENTY:color, What color is the sunset colour for sun? White - blue,ENTY:color,0.2473
ENTY:color, What color is this candle? WHITE = Red / Black ?,ENTY:color,0.2331
ENTY:color," What color is lavender ? (White) Lav
 colour : pink [-SIGHT][COLORIZE%] Color of the pigment -Brightness 0",ENTY:color,0.2294
LOC:city, What city is Chicago? -EURY New York City.,LOC:city,0.4259
LOC:city," What city is the London borough of England ?
 The Borough Of Westminster .",LOC:city,0.3687
LOC:city, How far west is the city of San Francisco ?,LOC:city,0.3432
LOC:city," What is the largest city in America ? New York : Brooklyn
 - The hilltop town of Newark, NJ .",LOC:city,0.3337
LOC:city," What city is the Philadelphia skyline ? (Main street, South American country) : Pennsylvania City , latitude 38.",LOC:city,0.3289
LOC:city," What kind City does the Mayor be? Southwestern State University, Oxfordshire : The city of southwest England. London is its smallest",LOC:city,0.303
LOC:city, What is the city of Philadelphia? Boston : The City ?,LOC:city,0.2933
LOC:city, What type of city is the City Of Toronto?,LOC:city,0.2836
LOC:city, What city is the City of Toronto? /ˈtor-ɔ ?,LOC:city,0.2686
LOC:city," What city is London ?
 US capital : Great Britain.",LOC:city,0.2552
NUM:weight, How much weight is it (per square meter) Weight of an inch in pounds?,NUM:weight,0.4987
NUM:weight, What is the weight of a pound or kg?,NUM:weight,0.4616
NUM:weight, What is the weight of a horse ? :fat Weight measured in kilograms .,NUM:weight,0.4198
NUM:weight, What is the weight of a pound ? Answer = Does it mean : Weight in pounds (in kilograms) or grams?,NUM:weight,0.3477
NUM:weight, What is the weight of an elephant in kilograms (kg) ?,NUM:weight,0.3396
NUM:weight, What is the weight of a horse ? :fat Weight.,NUM:weight,0.3126
NUM:weight, What is the number of grams to weight ratio ?,NUM:weight,0.2916
NUM:weight, What is the weight of a body mass index in kilograms ?,NUM:weight,0.2647
NUM:weight, What is the weight of a pound ? ( ),NUM:weight,0.231
NUM:weight," What is the weight of an ounce ?
",NUM:weight,0.2264
ENTY:animal, What animal was the greatest monkey ? — chimpanzee .,ENTY:animal,0.3343
ENTY:animal, What animal did the cow have that was wounded by poison ?,ENTY:animal,0.2466
ENTY:animal," What animal did the chimpanzee first become?
SQ1 :bird, beast ?",ENTY:animal,0.2327
ENTY:animal, What kind of animal is the dog? A horse ?,ENTY:animal,0.2126
ENTY:animal, What animal was the ancestor of Homo sap ?,ENTY:animal,0.2093
ENTY:animal," What animal is the elephant ?
THE MAN OF STE : horse ) An ugly bird?",ENTY:animal,0.1977
ENTY:animal, What animal is the most beautiful? Male elephant.,ENTY:animal,0.1959
ENTY:animal, What animal was the most famous elephant ? : An elephant [],ENTY:animal,0.1885
ENTY:animal, What animal is elephant ? (slam) Who was the dog that stole our thunder?,ENTY:animal,0.1846
ENTY:animal, What kind of animal is the chimpanzee? ,ENTY:animal,0.1819
ENTY:religion, What is the religion of Christianity? A religious sect ?,ENTY:religion,0.2524
ENTY:religion, What religion is the Catholic Church ? - Christian Religion or Atheism?,ENTY:religion,0.2304
ENTY:religion, What religious tenets are some of the most Catholic countries?,ENTY:religion,0.1514
ENTY:religion, What religion is the Christian ? Aye : Christianity .,ENTY:religion,0.1501
ENTY:religion, What religion does the Bible have? ... Religion : A book of religious books.,ENTY:religion,0.1479
ENTY:religion," What religion is the greatest ?
 HISTORY : science fiction comic origin?",ENTY:religion,0.1454
ENTY:religion, What religion are ye ? : Religion founded by the Egyptians?,ENTY:religion,0.1406
