label,text,predicted_label,probability
NUM:date," What day did the first Thanksgiving take place ? Which year was it celebrated for a month instead of one week , and why didn't that ever happen again before or since?",NUM:date,0.3454
NUM:date, What year did the first commercial passenger airplane flight take place ?,NUM:date,0.3061
NUM:date," When was the first American submarine built ? 1987 , I think it 's a mistake .",NUM:date,0.3008
NUM:date, What year did the first car roll off of Henry Ford 's assembly line ?,NUM:date,0.2735
NUM:date, When was the first edition of Monopoly made ?,NUM:date,0.2685
NUM:date, What day is today ? When was the last full moon in March 1988?,NUM:date,0.2659
NUM:date," When was the Great Chicago Fire ? What year did it occur and what day of week , month in which .",NUM:date,0.2556
NUM:date, When is the next total solar eclipse ? ] 1988 or '89 .,NUM:date,0.2424
NUM:date, When was the first telephone directory published ? . A:When did they publish their phone book with names in alphabetical order?,NUM:date,0.2387
NUM:date, What year was the first commercial fax machine made ?,NUM:date,0.238
ENTY:currency, What currency does France use ? ||| euro fr,ENTY:currency,0.3635
ENTY:currency, What is the currency of Argentina ? (Source en.wikipedia.org money ),ENTY:currency,0.3474
ENTY:currency, What currency did the Romans use ? ] . ( entity : Money ),ENTY:currency,0.3284
ENTY:currency," What currency is used in Germany ? ¶
  :option ( what-currency )",ENTY:currency,0.3134
ENTY:currency, What currency is used in Iceland ? (3),ENTY:currency,0.3042
ENTY:currency," What currency do the French use ? |||French Franc , Euro",ENTY:currency,0.2771
ENTY:currency, What kind of currency is used in Iceland ? ||Currency||Money,ENTY:currency,0.2719
ENTY:currency, What currency is used in Sweden ? ||~source|| Wikipedia,ENTY:currency,0.2711
ENTY:currency, What type of currency did the Incas use ?,ENTY:currency,0.2531
ENTY:currency, What is the currency of Afghanistan ? || country-of ~ \n money -of ~~ :ent ` ',ENTY:currency,0.2504
ENTY:instru, What musical instrument does Bob Marley play ? ],ENTY:instru,0.3665
ENTY:instru, What musical instrument did Bob Dylan play ? 1,ENTY:instru,0.3258
ENTY:instru, Which instruments accompany a string quartet ? ] What musical instrument does Tom Petty play?,ENTY:instru,0.2636
ENTY:instru," What instrument does the French composer , Olivier Messiaen play ?",ENTY:instru,0.2553
ENTY:instru, What musical instrument does Elton John play ? ],ENTY:instru,0.2528
ENTY:instru, What musical instrument does Tom Petty play ? ] .,ENTY:instru,0.2422
ENTY:instru," What instrument did Bob Dylan play ? ]"" target=""_blank""> Which musical Instrument does David Bowie prefer to use during concerts - guitar , saxophone or piano ?",ENTY:instru,0.2355
ENTY:instru," What musical instrument does Yanni play ? "" .",ENTY:instru,0.2309
ENTY:instru, What musical instruments did B.B. King play ?,ENTY:instru,0.2292
ENTY:instru, What musical instrument does Bob Dylan play ? ] Question : Which famous American singer plays the piano and sings blues music,ENTY:instru,0.2284
ENTY:sport, What are the three major sports in India ? .,ENTY:sport,0.2944
ENTY:sport, What sports are included in the triathlon ? ],ENTY:sport,0.2205
ENTY:sport, What sports did Babe Ruth play ? How many games of each sport do they have in the Olympics and Paralympics combined :,ENTY:sport,0.2176
ENTY:sport, What two sports were played in the 1972 Olympics ?,ENTY:sport,0.2132
ENTY:sport," What are the three main sports in France ? , Germany and England .",ENTY:sport,0.2127
ENTY:sport, What are the three major U.S. leagues ?,ENTY:sport,0.2051
ENTY:sport," What are the most popular sports in France ? Why is that they don 't like football , for example \?",ENTY:sport,0.1971
ENTY:sport," What sport has the most Olympic gold medals ? How many does each of these sports have in all events since 1896 : Gymnastics , Diving and Weightlifting combined to one number .",ENTY:sport,0.1909
ENTY:sport, What two teams played the longest baseball game ? ],ENTY:sport,0.19
ENTY:sport, What was the last official event for each of these sports ?,ENTY:sport,0.1835
ENTY:color, What color is the skin of a rhino ?,ENTY:color,0.3626
ENTY:color, What color are the eyes of Mona Lisa ? --,ENTY:color,0.3263
ENTY:color, What color are the stripes on a zebra ?,ENTY:color,0.3103
ENTY:color, What color is a zebra 's skin ?,ENTY:color,0.2853
ENTY:color, What is the color of a chameleon 's skin ?,ENTY:color,0.2641
ENTY:color, What color are the eyes of The Terminator ? .,ENTY:color,0.2289
ENTY:color, What is the color of a blue jay ?,ENTY:color,0.2278
ENTY:color, What color are the dots on a ladybug ?,ENTY:color,0.2256
ENTY:color, What color are the eyes of a blue-eyed albino ?,ENTY:color,0.2164
ENTY:color, What color was the Little Lulu character ? ;,ENTY:color,0.2093
NUM:speed, How fast can the fastest snail travel ? ],NUM:speed,0.2835
NUM:speed, How fast does sound travel ? ( three different speeds ),NUM:speed,0.2405
NUM:speed, How fast can a snail travel ? ]},NUM:speed,0.231
NUM:speed, How fast can the fastest jet in combat fly ?,NUM:speed,0.2242
NUM:speed, How fast does a peregrine falcon dive ?,NUM:speed,0.2119
