label,text,predicted_label,probability
distance, how far is it from atlanta airport to downtown,distance,0.7647
distance, how far is it from atlanta airport to downtown,distance,0.7647
distance, how far is it from atlanta airport to downtown,distance,0.7647
distance, how far is it from atlanta airport to downtown,distance,0.7647
distance, how far is it from atlanta airport to downtown,distance,0.7647
distance, how far is it from denver airport to downtown,distance,0.7882
distance, how far is it from denver airport to downtown,distance,0.7882
distance, how far is it from denver international airport to downtown,distance,0.7593
distance, how far is it from boston airport to downtown,distance,0.7877
distance, how far is it from boston airport to downtown,distance,0.7877
distance, how far is it from pittsburgh airport to downtown,distance,0.7884
distance, how far is it from pittsburgh airport to downtown,distance,0.7884
distance, how far is it from salt lake airport to downtown,distance,0.7904
distance, how far is it from salt lake airport to downtown,distance,0.7904
distance, how far is it from toronto airport to downtown,distance,0.7733
distance, how far is it from toronto airport to downtown,distance,0.7733
distance, how far is it from milwaukee airport to downtown,distance,0.776
distance, how far is it from philadelphia airport to downtown,distance,0.7987
distance, how far is it from dallas fort worth airport to downtown,distance,0.7572
distance, how far is it from dallas fort worth airport to downtown,distance,0.7572
distance, how far is dallas fort worth airport from downtown,distance,0.752
distance, how far is it from la guardia to new york,distance,0.7586
distance, how far is it from toronto international airport to downtown,distance,0.747
distance, how far from san francisco international airport to downtown,distance,0.7922
distance, how far is it from dallas airport to downtown,distance,0.7679
distance, how long does it take to get from atlanta airport into downtown,distance,0.7769
distance, how far is it from newark airport to downtown,distance,0.7961
distance, how far is it from baltimore airport to downtown,distance,0.7919
distance, how far is it from baltimore airport to downtown,distance,0.7919
distance, how far is downtown from general mitchell international airport,distance,0.5825
distance, how far is it from dallas fort worth to downtown,distance,0.7443
distance, how far is downtown from denver international airport please,distance,0.7365
distance, how far from downtown is denver international airport located,distance,0.656
distance, how long does it take to get from la guardia airport into new york,distance,0.7491
distance, how far is denver from san francisco airport,distance,0.7734
distance, how far from downtown is pittsburgh international airport,distance,0.7582
distance, how far is it from tacoma airport to downtown seattle,distance,0.8082
distance, how long is a taxi ride from pittsburgh airport to downtown,distance,0.7456
distance, how far from denver airport to downtown colorado springs,distance,0.8067
distance, how far is downtown from mco airport in miles,distance,0.6443
distance, how far from airport to downtown dallas fort worth,distance,0.7679
distance, how long does it take to get from philadelphia international airport into downtown,distance,0.7823
distance, how far from newark airport to downtown atlanta,distance,0.7573
distance, list distances from san francisco airport to downtown sf,airport,0.3829
distance, how far is it from atlanta to tampa,distance,0.6353
distance, how far is it from washington airport to downtown baltimore,distance,0.7972
