label,text,description
ABBR:abb,What 's the abbreviation for trinitrotoluene ?,
ABBR:abb,What is the abbreviated expression for the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviated form of the National Bureau of Investigation ?,
ABBR:abb,What is the acronym for the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviated expression for the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviated expression for the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviated term used for the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviation for micro ?,
ABBR:abb,What is the abbreviation for Original Equipment Manufacturer ?,
ABBR:abb,What 's the abbreviation for trinitrotoluene ?,
ABBR:abb,What does the number `` 5 '' stand for on FUBU clothing ?,
ABBR:abb,What is Mikhail Gorbachev 's middle initial ?,
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,
ABBR:abb,What is the abbreviated form of the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviation for micro ?,
ABBR:abb,What is the abbreviation of General Motors ?,
ABBR:abb,What is the abbreviation of General Motors ?,
ABBR:abb,What 's the abbreviation for trinitrotoluene ?,
ABBR:abb,What is the abbreviation of the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviation for micro ?,
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,
ABBR:abb,What is the acronym for the rating system for air conditioner efficiency ?,
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,
ABBR:abb,What 's the abbreviation for limited partnership ?,
ABBR:abb,What is the abbreviation of the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviated expression for the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviated form of the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviation of the International Olympic Committee ?,
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,
ABBR:abb,What is the acronym for the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviated term used for the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,
ABBR:abb,What 's the abbreviation for limited partnership ?,
ABBR:abb,What is the correct way to abbreviate cc. at the bottom of a business letter ?,
ABBR:abb,What is the abbreviated expression for the National Bureau of Investigation ?,
ABBR:abb,What does the number `` 5 '' stand for on FUBU clothing ?,
ABBR:abb,What is the abbreviation for Texas ?,
ABBR:abb,What is the acronym for the National Bureau of Investigation ?,
ABBR:abb,What is the abbreviation of General Motors ?,
ABBR:abb,What 's the abbreviation for trinitrotoluene ?,
ABBR:exp,What does the abbreviation AIDS stand for ?,
ABBR:exp,"What does Ms. , Miss , and Mrs. stand for ?",
ABBR:exp,What does the word LASER mean ?,
ABBR:exp,What does the abbreviation OAS stand for ?,
ABBR:exp,What does G.M.T. stand for ?,
ABBR:exp,What does IOC stand for ?,
ABBR:exp,"What does Ms. , Miss , and Mrs. stand for ?",
ABBR:exp,What does G.M.T. stand for ?,
ABBR:exp,What does HIV stand for ?,
ABBR:exp,What does the word LASER mean ?,
ABBR:exp,What is RCD ?,
ABBR:exp,What does JESSICA mean ?,
ABBR:exp,What is BPH ?,
ABBR:exp,"What do the letters D.C. stand for in Washington , D.C. ?",
ABBR:exp,What does USPS stand for ?,
ABBR:exp,What does JESSICA mean ?,
ABBR:exp,What does `` B.Y.O.B. '' mean ?,
ABBR:exp,What does RCA stand for ?,
ABBR:exp,What is LMDS ?,
ABBR:exp,What does e.g. stand for ?,
ABBR:exp,What does NASDAQ stand for ?,
ABBR:exp,What does the abbreviation AIDS stand for ?,
ABBR:exp,What does the abbreviation cwt. ?,
ABBR:exp,What does INRI stand for when used on Jesus ' cross ?,
ABBR:exp,What does BTU mean ?,
ABBR:exp,What does SHIELD stand for ?,
ABBR:exp,What does the `` blue ribbon '' stand for ?,
ABBR:exp,What does NECROSIS mean ?,
ABBR:exp,What does ` PSI ' stand for ?,
ABBR:exp,"In a computer , what does SCSI mean ?",
ABBR:exp,What is BPH ?,
ABBR:exp,"When reading classified ads , what does EENTY : other stand for ?",
ABBR:exp,What does the acronym CPR mean ?,
ABBR:exp,What does the abbreviation cwt. ?,
ABBR:exp,What does IQ stand for ?,
ABBR:exp,What is IOC an abbreviation of ?,
ABBR:exp,CPR is the abbreviation for what ?,
ABBR:exp,"What does Ms. , Miss , and Mrs. stand for ?",
ABBR:exp,What does NN O `` mean when used as a prefix in Irish surnames ?,
ABBR:exp,What is SAP ?,
ABBR:exp,What does NAFTA stand for ?,
ABBR:exp,What does CNN stand for ?,
ABBR:exp,What does the technical term ISDN mean ?,
ABBR:exp,What is the full form of .com ?,
ABBR:exp,What is HDLC ?,
ABBR:exp,What does CNN stand for ?,
ABBR:exp,What does NAFTA stand for ?,
ABBR:exp,What is DSL ?,
ABBR:exp,"What do the letters D.C. stand for in Washington , D.C. ?",
ABBR:exp,What does the abbreviation IOC stand for ?,
DESC:def,What is measured in curies ?,
DESC:def,What is pasta ?,
DESC:def,What is the meaning of thalassemia ?,
DESC:def,What does `` Philebus-like '' mean ?,
DESC:def,What are pomegranates ?,
DESC:def,What is meant by the term `` yield to maturity '' in reference to bonds ?,
DESC:def,What is angiotensin ?,
DESC:def,What is the hair style called that new military recruits receive ?,
DESC:def,What is a green bog ?,
DESC:def,What is white chocolate ?,
DESC:def,What do the names Andrew and Christina mean ?,
DESC:def,What is software piracy ?,
DESC:def,What is pandoro ?,
DESC:def,What is a leaky heart valve ?,
DESC:def,What is a dental root canal ?,
DESC:def,What does the number 33 on the Rolling Rock beer bottle mean ?,
DESC:def,What is literary criticism ?,
DESC:def,Define Spumante .,
DESC:def,What is a heuristic ?,
DESC:def,Define cosmology .,
DESC:def,What is idealab ! ?,
DESC:def,What are amicable numbers ?,
DESC:def,Define cosmology .,
DESC:def,What is the Amish religion ?,
DESC:def,What is the Amish religion ?,
DESC:def,What is the meaning of Jesus ?,
DESC:def,What is witch hazel ?,
DESC:def,What 's a water funnel ?,
DESC:def,What are Maid-Rites ?,
DESC:def,What is the executor in a will ?,
DESC:def,"What is the 401 , K , plan ?",
DESC:def,What are capers ?,
DESC:def,What are the Valdez Principles ?,
DESC:def,What is influenza ?,
DESC:def,What is the meaning of the name Ella ?,
DESC:def,What is Tetrinet ?,
DESC:def,What is false consciousness ?,
DESC:def,What is a Mexican hairless ?,
DESC:def,What is measured in curies ?,
DESC:def,What is hypertension ?,
DESC:def,What are bear and bull markets ?,
DESC:def,What is neurology ?,
DESC:def,What is `` snoogans '' ?,
DESC:def,What does laser stand for ?,
DESC:def,What is Candlemas Day ?,
DESC:def,What is a wop ?,
DESC:def,What are Bellworts ?,
DESC:def,What is the half-life of P-32 ?,
DESC:def,"What do the names Neil , Mary , and Anthony mean ?",
DESC:def,What is the largest variety of cactus ?,
DESC:desc,"What do Caroll Baker , Tammy Grimes , Debbie Reynolds , and Judy Garland all have in common ?",
DESC:desc,What 's the origin of the word ` news ' ?,
DESC:desc,What information can you get me on Fairground Park in St. Louis,
DESC:desc,What is the difference between jazz and blues ?,
DESC:desc,What did n't Rocky Marciano do in his pro boxing career ?,
DESC:desc,What revelation did Alexander Butterfield make to the Senate Watergate committee ?,
DESC:desc,What is the difference between New York-style and Chicago-style pizza ?,
DESC:desc,What do I need to learn to design web pages ?,
DESC:desc,What does Freddy Freeman say to become Captain Marvel Jr. ?,
DESC:desc,What did Mighty Mouse always sing as he went into action ?,
DESC:desc,What is it like to experience a near death episode ?,
DESC:desc,What is the distinction of Erle Stanley Gardner 's The Case of the Terrified Typist ?,
DESC:desc,What does an echidna look like ?,
DESC:desc,What did Delilah do to Samson 's hair ?,
DESC:desc,What is difference between a poster and a print ?,
DESC:desc,Where did the energy for the Big Bang come from ?,
DESC:desc,What are the side effects of mevacor ?,
