label,text,predicted_label,probability
city, what cities does southwest fly to from boston,airline,0.1228
city, what is the city code for baltimore airport,abbreviation,0.1457
city, what city is cleveland hopkins airport in,airport,0.1306
city, how many airports are there in san francisco,quantity,0.201
city, what cities are serviced by frontier airline,airline,0.1092
city, what is the city code for houston airport,abbreviation,0.1509
city, show me airports in the city of boston,airport,0.1094
city, what city is san jose international airport in california,distance,0.211
city, what city is boston airport in michigan,airport,0.1187
city, what city is pittsburgh international airport in?,distance,0.16
city, what cities does northwest fly from baltimore,city,0.1109
city, how long does it take to fly from san francisco airport,distance,0.199
city, what city is san francisco international airport in california,distance,0.228
city, what cities does delta fly from boston to san diego,airline,0.125
city, find me a list of cities served by northwest,city,0.1173
city, what city is united airlines hub in boston,city,0.1426
city, how many cities does southwest fly out of boston,quantity,0.1445
city, what cities are served by us airways in pittsburgh,airline,0.1045
city, what cities fly direct to boston from san francisco,airline,0.1337
city, how many cities are served by airtran at baltimore,quantity,0.1775
city, what cities in the us does northwest fly to,airline,0.1215
city, what cities are served by american airlines in missouri,quantity,0.1105
city, what cities fly nonstop from baltimore to san francisco,airline,0.1285
city, what city is cincinnati airport in near,airport,0.1306
city, what cities does united fly to from minneapolis,city,0.1261
city, what cities have airports with direct flights to san francisco,quantity,0.1697
city, what cities does delta fly into from boston to houston,airline,0.1206
city, what city does mco airport serve in florida,city,0.1617
city, what cities does spirit fly into from new york,airport,0.1111
city, what city is the seattle airport in bellingham,distance,0.1202
city, what city is the airport in cleveland near,distance,0.1466
city, what cities does spirit air fly from boston to,airline,0.117
city, what city is philadelphia international airport located in maryland,city,0.1651
city," what cities does spirit fly to from boston
",airline,0.1228
city, show me a list of cities with flights to baltimore,flight,0.1075
city, what city is seattle airport in michigan,airport,0.1215
city, what cities are serviced by airtran at boston,airline,0.1023
city, how many cities have flights to atlanta from boston,quantity,0.1828
city, how many cities have united airports in california,quantity,0.1649
city, what cities does airtran fly out of from boston,airline,0.1147
city, what cities does united serve in california from denver,city,0.132
city, how many cities does southwest serve in north carolina,quantity,0.1659
city, show me flights from san jose to new york city,flight,0.0913
city, find me a list of all the cities served by continental,quantity,0.1133
city, what cities are served by flights to cleveland,quantity,0.1489
city, where is the city of dallas-fort worth,city,0.1359
city, what cities in california do delta fly out of,aircraft,0.1006
city, show me cities where southwest flies from dallas,city,0.1203
city, what cities do delta airlines fly to from new york,airline,0.1099
city, what cities are serviced by southwest flights from st louis,quantity,0.1173
city, what cities does united express fly into san francisco,city,0.1316
city, what cities are southwest served out of san diego,meal,0.1018
city, what cities has delta fly to boston from new york,airline,0.115
city, how many cities serve american eagle flights from boston,quantity,0.1939
city, how many cities does american have in minnesota,quantity,0.1732
city, what are the cities served by shuttle airways,quantity,0.1128
city, what cities are served by delta flight 385,quantity,0.1192
city, what is the nearest city to airport denver colorado,distance,0.11
city, which city is closest to tucson international airport,city,0.1354
city, what city does fly out of atlanta airport,city,0.1109
city, what cities do southwest fly into and out of from dallas,aircraft,0.1035
city, which cities have delta flights to san francisco international,quantity,0.1182
city, how many cities in the usa have flights to san francisco,quantity,0.2188
city, show me the cities served by american airline with flights to boston,quantity,0.12
city, find me a city that has the most flights to atlanta,flight,0.1172
city, what cities are available on northwest flights from baltimore,airfare,0.1001
city, show me all the airports in chicago and their cities,airport,0.1036
city, what city does united express fly into in texas,city,0.1524
city, show me cities that are served by flights from kansas city,city,0.1048
city, find cities that fly nonstop from denver to dallas,flight,0.1163
city, what city is mca terminal located in baltimore,city,0.1457
city, what is the city code for seattle wa?,abbreviation,0.1573
city, how many airports are in philadelphia that serve new york city,airport,0.1439
city, show me a list of cities served by delta in maryland,quantity,0.1053
city, what cities do northwest flights fly to out of boston,airline,0.112
city, show me the cities that united airlines services to boston,city,0.1175
city, what cities are served by the miami airport with flights to denver,quantity,0.1399
city, find a city in michigan that has direct flights to denver,flight,0.0975
city, what is the best city in europe for travelers,abbreviation,0.138
city, what cities are on delta 's nonstop flight from baltimore,airfare,0.1074
city, which city is served by miami airport with the most flights,quantity,0.1139
city, list me the cities with flights to boston from pittsburgh,flight_time,0.1174
city, what cities are united states airways flights out of baltimore,city,0.1138
city, how many cities have airports in ohio that fly nonstop to atlanta,quantity,0.1252
city, list all cities served by southwest airlines that offer flights to denver,quantity,0.1385
city, list all the major cities that are serviced by united,city,0.1248
city, which city in florida has the best flight connections,city,0.127
city, what are the cities served by american eagle flights from denver to kansas city,flight,0.1061
city, what cities have flights to chicago that take two hours or less,flight_no,0.1044
city, what are some airports in atlanta that have flights to denver,airport,0.0959
city, what cities have united fly into boston airport with direct flights,quantity,0.1049
city, what cities are available on northwest airlines that fly from dallas,airfare,0.1054
city, find the names of all cities in usa with airport codes,quantity,0.0986
city, name the three cities in pennsylvania served by delta,airfare,0.0961
city, which city is closest to baltimore airport that i could rent a car at,airport,0.1243
city," what city is denver international airport in
[SEP] does phoenix have a downtown",distance,0.1669
city, name of a city in california that has flights to orlando,airport,0.1078
city, where is city airline s headquarters located in us,city,0.1376
city, show me the cities served by united airline that are hubs for them,city,0.1003
city, what is the name of any other city that can be reached by flying from kansas city to san francisco,city,0.0996
ground_service, what ground transportation is available in baltimore airport,ground_service,0.3193
ground_service, what is ground transportation in baltimore airport code,ground_service,0.338
ground_service, what services does southwest offer at baltimore,abbreviation,0.1114
ground_service, what ground transportation is available in denver colorado,ground_service,0.3307
ground_service, list ground transportation services at dallas fort worth airport,ground_service,0.193
ground_service, what is ground transportation between san francisco airport and downtown,ground_service,0.2956
ground_service, what ground service does southwest provide at dallas,ground_service,0.1474
ground_service, what kind of ground transportation does atlanta have,ground_service,0.2432
ground_service, what ground transportation is available from san francisco international airport,ground_service,0.2918
ground_service, what ground service does southwest provide at denver,ground_service,0.1086
ground_service, what is ground service code at la guardia airport,airport,0.133
ground_service, what ground service is provided by alaska airlines,ground_service,0.1342
ground_service, what ground service is provided at houston intercontinental airport,ground_service,0.1522
ground_service, what types of ground transportation are available at baltimore,ground_service,0.2835
ground_service, what ground transportation is available from atlanta to the airport,ground_service,0.3178
ground_service, what is the ground transportation service offered by southwest,ground_service,0.2977
ground_service, is there ground transportation from san francisco to sacramento,ground_service,0.2427
ground_service, what ground transportation is available in baltimore airports,ground_service,0.3272
ground_service, what kind of ground transportation is available at miami airport,ground_service,0.2944
ground_service, is there a shuttle service from denver to boulder,flight,0.0922
ground_service, what is the ground service fee for delta air lines,ground_service,0.1279
ground_service, what is ground transportation at baltimore-washington international,ground_service,0.3073
ground_service, is there ground transportation between the philadelphia airport and downtown,ground_service,0.276
ground_service, how much does it cost for ground transportation from atlanta airport to downtown,ground_fare,0.1851
ground_service, what services are available on the ground at denver,ground_service,0.1312
ground_service, what ground transportation services are available in tampa international airport,ground_service,0.2861
ground_service, ground transportation service in denver colorado international airport,ground_service,0.289
ground_service, what ground transportation is provided between la guardia and jfk,ground_service,0.3116
ground_service, is there ground transportation at boston airport between the terminals,ground_service,0.2591
ground_service, is there ground transportation from atlanta airport to the hotel,ground_service,0.2693
ground_service, what are the ground transportation services provided by american eagle,ground_service,0.2581
ground_service, what ground transportation is available at kansai airport,ground_service,0.3095
ground_service, is ground service provided at baltimore washington international airport,ground_service,0.1872
ground_service, list ground transportation from san jose to sfo,ground_service,0.2948
ground_service, what type of service does ground transportation offer at mco,ground_service,0.2402
ground_service, what ground service is provided by us airways at pittsburgh,airline,0.1101
ground_service, ground transportation from new york la guardia airport,ground_service,0.2114
ground_service, what services does airport ground transportation provide at boston,ground_service,0.2655
ground_service, what ground transportation is available from boston to manchester new hampshire,ground_service,0.2808
ground_service, what services are offered at the denver airport ground transportation terminal,ground_service,0.2606
ground_service, what ground service is provided at dfw airport in terminal b,airport,0.1529
ground_service, what airlines offer ground service in boston to san francisco,airline,0.1141
ground_service, find the code for ground transportation in boston airport,ground_service,0.3023
ground_service, find ground transportation in baltimore from airport to downtown,ground_service,0.3314
ground_service, what kind of ground service does delta air lines offer,aircraft,0.0985
ground_service, what ground transportation service is available in san jose airport,ground_service,0.3156
ground_service, list of all ground transportation in denver international airport,ground_service,0.2424
ground_service, what is code shared ground transportation at dallas fort worth airport,ground_service,0.2092
ground_service, what kind of service does ground transportation offer at dallas fort worth international airport,ground_fare,0.1975
ground_service, what types of services are available at san francisco international airport,distance,0.1224
ground_service, ground service at baltimore airport code wb,ground_service,0.1613
ground_service, what ground service does delta offer from boston to seattle,airfare,0.1055
ground_service, what is ground transportation from la guardia airport to jfk,ground_service,0.2888
ground_service, how much does a ground service cost at mco,ground_fare,0.2134
ground_service, how much ground transportation from dallas to denver,ground_service,0.2514
ground_service, what airports have ground transportation service from new york,ground_service,0.1721
ground_service, does southwest offer ground transportation to san jose,ground_service,0.3137
ground_service, does ground transportation serve denver airport to downtown hotels,ground_service,0.2728
ground_service, list of ground transportation available in houston from the airport,ground_service,0.3232
ground_service, is there a shuttle between atlanta airport and hotel,flight_time,0.0898
ground_service, what ground service codes are listed in the itinerary,ground_service,0.177
ground_service, what ground services are available at boston airport on saturday afternoon,ground_service,0.1183
ground_service, does united have a ground transportation service from tampa,ground_service,0.19
ground_service, ground service indianapolis international airport code ia,ground_service,0.1187
ground_service, what is ground service in airline industry what does it include,airline,0.1225
ground_service, how much is the baggage fee for a southwest flight,ground_fare,0.1251
ground_service, does united have a shuttle from denver to airport,airfare,0.0937
ground_service, ground transportation services available at san francisco airport code,ground_service,0.265
ground_service, what ground services are offered at boston airport on sundays,airline,0.1071
ground_service, what services does united provide at boston airport code,abbreviation,0.1213
ground_service, list ground transportation services from newark to philadelphia,ground_service,0.2822
ground_service, what services are available at baltimore airport that can be purchased online,ground_fare,0.1052
ground_service, what services does delta ground provide in la guardia,city,0.1273
ground_service, is there a shuttle service between boston's main airport and downtown,distance,0.1121
ground_service, is there a shuttle service between mco and the orange county airport,city,0.1152
ground_service, what services does continental offer in denver airpot,aircraft,0.1046
ground_service, how long before a flight is ground service available for gate check,ground_service,0.1362
ground_service, does southwest serve any other airport besides boston,airline,0.1055
ground_service, how much for taxi from pittsburgh airport to the city,distance,0.1257
ground_service, what services are available in dallas airport for connecting flights,airfare,0.0852
ground_service, how do you get to airport from downtown san francisco,distance,0.24
ground_service, ground transportation to san diego airport from hotel by bus,ground_service,0.241
ground_service, how long does it take to get through the airport security,ground_fare,0.1548
ground_service, list of ground transportation at la guardia airport with a map,ground_service,0.1921
ground_service, what is ground service charge on a ticket at dallas forte worth,ground_fare,0.1341
ground_service, what ground services do i need to reserve for a flight from dallas-fort worth,flight,0.0951
ground_service, find the ground transportation that is offered by national airlines,ground_service,0.2647
ground_service," list of ground transportation services at boston airport
sfo to downtown",ground_service,0.1872
ground_service, what services are ground transportation available from the lax airport,ground_service,0.3244
ground_service, list ground service providers at lgw airport for united,airport,0.1325
ground_service, what is ground service in an airport and how long does it take to get from terminal a,ground_fare,0.1248
ground_service, what type of transportation does airtran offer from miami to boston,aircraft,0.1013
ground_service, show ground service at lga times airport shuttle,ground_service,0.1709
ground_service, is ground service available in baltimore airport for a flight to miami,ground_service,0.2224
ground_service, show me a map of miami airport terminal e,flight_time,0.1341
ground_service, list ground transportation available in seattle to kelowna,ground_service,0.3037
ground_service, ground transportation services at pittsburgh airport how much is a shuttle from denver to the city,ground_service,0.1501
ground_service, ground transportation from boston airport to downtown hotel is it $ 21,ground_service,0.2326
ground_service, how do i get from denver to houston using the air train,airfare,0.0886
ground_service, ground transportation in dallas airport please give me the name of car rental company which gives a flat rate for travel between dfw and downtown,ground_service,0.2691
airport, how many airports in baltimore maryland,airport,0.1471
airport, what airports are in baltimore maryland,airport,0.1485
airport, how many airports are in denver colorado,quantity,0.1602
airport, how many airports are there in baltimore,quantity,0.1773
airport, how many airports are there in baltimore,quantity,0.1773
airport, what airports are in cleveland ohio,airport,0.144
airport, what airports are in cleveland ohio,airport,0.144
airport, how many airports are in dallas fort worth,airport,0.1226
airport, how many airports serve baltimore maryland,quantity,0.1685
airport, what airports serve cincinnati ohio,airport,0.1409
airport, what is the airport code for pittsburgh international,abbreviation,0.1367
airport, what airports are in seattle washington state,airport,0.128
airport, show me the airports in new york city,airport,0.1876
airport, how many airports in tulsa oklahoma,airport,0.1712
airport, what airports are in albuquerque new mexico,airport,0.1868
airport, show me airports in baltimore maryland,airport,0.1348
airport, show me the airports in baltimore maryland,airport,0.1323
airport, what airports are in the san francisco area,airport,0.133
airport, what airports serve boston and new york,airport,0.1699
airport, what is the airport code for la guardia in new york,airport,0.1634
airport, how many airports are in denver international airport,distance,0.1437
airport, what is airport code for baltimore maryland,abbreviation,0.1242
airport, what airports are served by delta in baltimore,airport,0.1086
airport, what is the name of airport in atlanta,distance,0.1274
airport, how many airports in minneapolis-st paul,airport,0.1145
airport, what airport does spirit fly out of in dallas,aircraft,0.1078
airport, how many airports in houston that fly to dallas,airport,0.1085
airport, what is the name of an airport in san francisco,distance,0.2089
airport, what airport is denver named after in colorado,distance,0.1117
airport, what airport does us airways fly into in denver,airline,0.1237
airport, what airports are served by the shuttle in boston,airport,0.1153
airport, what airport is flint michigan served by,abbreviation,0.1114
airport, what airports in denver are served by continental,meal,0.1081
airport, what airport is lax in los angeles california,distance,0.2535
airport, what is the name of seattle-tacoma airport,flight_no,0.0931
airport, what is the three letter code for san francisco airport,abbreviation,0.1297
airport, what airport does alaska fly out of in seattle,aircraft,0.0914
airport, how many airports in florida that fly to atlanta,airport,0.1092
airport, is there an airport in or near san diego,distance,0.1527
airport, what airports are used by delta in denver,aircraft,0.1058
airport, what airport is cleveland hopkins international located at,city,0.1266
airport, is there a shuttle from the denver airport to downtown,distance,0.2457
airport, what airports are near boston and new york city,airport,0.1476
airport, what is the airport in san jose california called,distance,0.2377
airport, what airport is msp in minneapolis st. paul,distance,0.0957
airport, what airports are in denver colorado that have shuttle service,airport,0.1094
airport, what airports are in florida that have flights to denver,airport,0.105
airport, what airport is khartoum served by,abbreviation,0.1114
airport, what is airport code for denver international 's,abbreviation,0.1311
airport, what airports does delta fly out of in tampa,aircraft,0.1091
airport, what airport is boston called in new york,airport,0.1658
airport, is the airport in atlanta called hartsfield,distance,0.1887
airport, what airport in baltimore is southwest at,airport,0.1454
airport, what airports are in pittsburgh airport name,airport,0.1723
airport, does denver international airport have flights to boston,distance,0.1008
airport, list all airports in boston with terminal information,airport,0.171
airport, list the airports in seattle washington with flight numbers,airport,0.147
airport, how many airports in boston connect to la guardia,airport,0.1416
airport, is there an airport in or near tulsa,distance,0.166
airport, is there an airport in cincinnati that serves delta,distance,0.1061
airport, what airports are near denver and boston,airline,0.1016
