label,text,predicted_label,probability
aircraft, how many different types of aircraft are used by delta,aircraft,0.1617
aircraft, what is the aircraft type used by delta on its nonstop flight from atlanta to denver,aircraft,0.1278
aircraft, what type of aircraft does us airways fly from boston to denver,aircraft,0.127
aircraft, what kind of plane is a boeing 74-200,aircraft,0.1264
aircraft, what aircraft type was used on the flight from boston to atlanta,aircraft,0.1225
aircraft, what aircraft is a 720 airplane,aircraft,0.1215
aircraft, what kind of plane does continental fly between denver and san francisco,aircraft,0.1208
aircraft, what kind of airplane does continental fly to boston,aircraft,0.1203
aircraft, what kind of aircraft does northwest fly on a flight from boston to chicago,aircraft,0.1187
aircraft, what type of aircraft does us airways fly between boston and los angeles,aircraft,0.1186
abbreviation, what does b-g stand for in the airlines,abbreviation,0.1544
abbreviation, what does the abbreviations wf stand for,abbreviation,0.1537
abbreviation, what does the abbrev b.t stand for,abbreviation,0.1537
abbreviation, what does the abbrev d. fod stand for,abbreviation,0.1537
abbreviation, what is abbr bp in a plane ticket,abbreviation,0.1525
abbreviation, what does tpa stand for on flight ticket fare,abbreviation,0.1509
abbreviation, what does the abreviations pty and airliners stand for,abbreviation,0.1501
abbreviation, what does yr stand for in faa flight number,abbreviation,0.1494
abbreviation, what is the airport code for seattle-tacoma,abbreviation,0.1494
abbreviation, what does ycsa stand for in flight number,abbreviation,0.1494
distance, find the distance from houston to san antonio,distance,0.2864
distance, how long is the drive from san diego airport to downtown,distance,0.2724
distance, what is the distance from minneapolis airport to downtown,distance,0.2658
distance, how far is san francisco airport from the city,distance,0.2575
distance, what is the distance between airport in seattle and downtown,distance,0.2547
distance, what is the distance from baltimore airport to downtown,distance,0.2547
distance, what is the distance from atlanta airport to downtown,distance,0.2511
distance, what is the distance from lga to jfk,distance,0.2505
distance, what is the distance from boston airport to downtown,distance,0.2475
distance, how far is the distance from baltimore to washington,distance,0.2462
airfare, please find the fare for a flight from miami to seattle,airfare,0.1347
airfare, what is the cheapest fare to cleveland,airfare,0.1309
airfare, what is the cheapest roundtrip fare for minneapolis to houston,airfare,0.13
airfare, what is the cheapest fare for a flight from baltimore to san francisco,airfare,0.1286
airfare, how much is airline fare from san francisco to houston,airfare,0.1263
airfare, what is the fare for a one way flight from dallas to los angeles,airfare,0.1241
airfare, what is the cheapest air fare between atlanta and denver,airfare,0.1224
airfare, how much is the fare from pittsburgh to san francisco,airfare,0.1222
airfare, what is the cheapest air fare you can get on a one way flight from baltimore to chicago,airfare,0.122
airfare, how much is the cheapest one way air fare from baltimore to pittsburgh,airfare,0.1213
restriction, what is restriction on the 739 fare,restriction,0.1928
restriction, what is restriction ap496235,restriction,0.1897
restriction, what is restriction enzyme cleavage site,restriction,0.1897
restriction, what is restriction enzyme map dde i,restriction,0.1897
restriction, what is restriction endonuclease bamh,restriction,0.1897
restriction, what is restriction enzyme digestion? describe,restriction,0.1897
restriction, what is restriction enzyme cleavage pattern,restriction,0.1897
restriction, what is restriction enzyme digestion for the pst 1 plasmid,restriction,0.184
restriction, what is restriction enzyme digestion for dna,restriction,0.1782
restriction, what is restriction enzyme digestion for example,restriction,0.1782
quantity, how many airlines serve miami with flights to san francisco,quantity,0.2521
quantity, how many flights does southwest have out of dallas,quantity,0.2489
quantity, how many seats does a 30 passenger plane have,quantity,0.2291
quantity, how many bags of checked luggage are included in delta economy class,quantity,0.2213
quantity, how many seats on a 739 jet,quantity,0.2081
quantity, how many seats on a saab 340,quantity,0.2081
quantity, how many economy seats on a 739,quantity,0.2081
quantity, how many seats on airbus 307,quantity,0.2081
quantity, how many seats are there in a 15 passenger van,quantity,0.2043
quantity, how many first class seats are in economy plus delta,quantity,0.2005
ground_service, what is ground transportation in baltimore airport code,ground_service,0.338
ground_service, find ground transportation in baltimore from airport to downtown,ground_service,0.3314
ground_service, what ground transportation is available in denver colorado,ground_service,0.3307
ground_service, what ground transportation is available in baltimore airports,ground_service,0.3272
ground_service, what services are ground transportation available from the lax airport,ground_service,0.3244
ground_service, list of ground transportation available in houston from the airport,ground_service,0.3232
ground_service, what ground transportation is available in baltimore airport,ground_service,0.3193
ground_service, what ground transportation is available from atlanta to the airport,ground_service,0.3178
ground_service, what ground transportation service is available in san jose airport,ground_service,0.3156
ground_service, does southwest offer ground transportation to san jose,ground_service,0.3137
airport, what airports in the u.s serve afl,airport,0.203
airport, what airports in new york city serve the west coast,airport,0.199
airport, show me the airports in new york city,airport,0.1876
airport, what airports are in albuquerque new mexico,airport,0.1868
