label,text,predicted_label,probability
aircraft, what is aircraft type f28s5a,aircraft,0.9494
aircraft, what is aircraft type c75s all right,aircraft,0.9324
aircraft, what is type jt8d aircraft engine 57,aircraft,0.9123
aircraft, tell me what type of aircraft is an m80,aircraft,0.9113
aircraft, what type of airplane goes from pittsburgh to baltimore,aircraft,0.9084
aircraft, what type airplane flies from pittsburgh to baltimore,aircraft,0.907
aircraft, what type of aircraft is an m80?,aircraft,0.8973
aircraft, what type of plane is an l106,aircraft,0.8968
aircraft, what type of plane is an m80s,aircraft,0.8968
aircraft, what kind of aircraft flies from denver to pittsburgh,aircraft,0.8922
airfare, cheapest first class fares from denver to boston,airfare,0.8303
airfare, what is continental 's lowest airfare to denver,airfare,0.81
airfare, what is continental 's lowest fare from boston to washington,airfare,0.7756
airfare, what is american 's lowest airfare to atlanta,airfare,0.7527
airfare, what is us air's lowest fare from pittsburgh to washington,airfare,0.7383
airfare, show me economy fares from boston to pittsburgh,airfare,0.7025
airfare, show me cheapest fares from baltimore to dallas,airfare,0.7
airfare, what are delta 's lowest fares for a first class ticket between pittsburgh and denver,airfare,0.6865
airfare, what is a cheapest first class ticket from washington to philadelphia,airfare,0.6823
airfare, show me first class fares from washington to philadelphia,airfare,0.6682
airport, list the airports near lafayette airport louisiana,airport,0.9374
airport, list california nevada arizona airports,airport,0.8937
airport, list california nevada arizona airport codes,airport,0.857
airport, please list the california arizona nevada and utah airports,airport,0.718
airport, list la guardia airport flights for new york,airport,0.7173
airport, list all the nevada arizona and california airport,airport,0.6977
airport, please list all the california airports near san francisco,airport,0.6697
airport, please list the airport nearest to philadelphia and baltimore,airport,0.6531
airport, please list all the airports near las vegas,airport,0.6485
airport, what 's the airport at la guardia new york,airport,0.6179
abbreviation," what does fare code bh mean
 <?airfare_classification?>",abbreviation,0.9643
abbreviation," what does fare code bh mean
 using fare_codes",abbreviation,0.9472
abbreviation, what is fare code hco qwz pnn,abbreviation,0.936
abbreviation," what does fare code qo mean please
 #52701",abbreviation,0.9319
abbreviation," what does fare code qo mean
 #2135896",abbreviation,0.9214
abbreviation," what is fare code bh
 package_type",abbreviation,0.8982
abbreviation, what does saflight 459 mean,abbreviation,0.898
abbreviation, what is fare code hqo qxn,abbreviation,0.8849
abbreviation, what does fare code q mean for united airline,abbreviation,0.8643
abbreviation, what is fare code hhbjwairline,abbreviation,0.8604
airline, what airline is hp flight 736,airline,0.9146
airline, what airline is hp 's flight 819,airline,0.885
airline, what airline is yx 2753,airline,0.8655
airline, what airline is yx 1526,airline,0.8265
airline, what airline is dl for delta air lines flight,airline,0.7584
airline, what airline is hp with flight number 836,airline,0.7152
airline, what airline is dl for delta 's code,airline,0.7122
airline, which airline flies between boston and denver,airline,0.712
airline, what is airline abbreviation for northwest,airline,0.7002
airline, what airline is ea us fyi,airline,0.6884
city, where is love field located in relation to downtown dallas,city,0.7314
city, what city is mairport in minneapolis,city,0.7223
city," what city is hfl in
 package_id 54862370",city,0.7121
city, what city is hfl in and how far from downtown,city,0.6921
city, what city is mco in 's airport located,city,0.6682
city, what city is mquantity_of 'la',city,0.6673
city, show me all city pairs served from san francisco,city,0.6567
city, what city is bfl located in fort worth dallas,city,0.648
city," what city is houston located in
 #!/usr/bin",city,0.6182
city," what city is mco near
 User 3 months ago",city,0.6148
flight, i would like a flight from pittsburgh to baltimore,flight,0.4212
flight, i want a flight from dallas to baltimore,flight,0.4199
flight, i would like a flight from baltimore to philadelphia,flight,0.4106
flight, i want to book a flight from chicago to san francisco,flight,0.4084
flight, i would like a flight from pittsburgh to dallas,flight,0.3951
