label,text,predicted_label,probability
abbreviation, what is the abbreviation for houston intercontinental airport,city,0.1465
abbreviation, what is the abbreviation for north dakota state university,city,0.2312
abbreviation, what is the abbreviation for north dakota state university,city,0.2312
abbreviation, what is the abbreviation for miami international airport in florida,airport,0.125
abbreviation, what is the abbreviation for new york city international airport,airport,0.1835
abbreviation, what is the abbreviation for new jersey air national guard,flight_time,0.095
abbreviation, what is the abbreviation for miami international airport mia,city,0.1718
abbreviation, what is the abbreviation for new york state university albany,flight_time,0.146
abbreviation, what is the abbreviation for washington national airport dca,city,0.1907
abbreviation, what is the abbreviation for international airport in new york,airport,0.1781
abbreviation, what is the abbreviation for general aviation terminal area service,ground_service,0.1859
abbreviation, what is the abbreviation for aeroport international de paris,city,0.216
abbreviation, what is the abbreviation for airport in boston ma,airport,0.1075
abbreviation, what is the iata code for la guardia airport,city,0.1992
abbreviation, what is the abbreviation for boston municipal airport code,city,0.1743
abbreviation, what is the abbreviation of miami international airport mia,city,0.1793
abbreviation, what are the iata airport codes for boston,quantity,0.1099
abbreviation, what is the three letter abbreviation for new york la guardia,flight_time,0.1082
abbreviation, what is the abbreviation for american airlines terminal 3,airfare,0.1409
abbreviation, what does aac stand for in airport codes list,abbreviation,0.1339
abbreviation, what is the three letter airport code for detroit,flight_time,0.1252
abbreviation, what is the abbreviation for national association of school psychologists,flight_no,0.1583
abbreviation, what is the abbreviation for austin b. davis,abbreviation,0.1845
abbreviation, what is the abbreviation for terminal at logan airport,ground_fare,0.1363
abbreviation, what is the abbreviation for national bureau of standards information,ground_service,0.1472
abbreviation, what are the abbreviations for international airports in san francisco,quantity,0.132
abbreviation, what is the abbreviation of american airways in new york,flight_time,0.1081
abbreviation, what is the iata code for la paz bolivia,city,0.2252
abbreviation, what are the airport codes for san antonio international,distance,0.1108
abbreviation, what is the abbreviation for new zealand in postal codes,restriction,0.1137
abbreviation, what is the abbreviation for austin b c s,abbreviation,0.2158
abbreviation, what is the abbreviation for american airways reservation center,airline,0.13
abbreviation, what is the abbreviation for international standards organization code of ethics,restriction,0.1551
abbreviation, what is the abbreviation for state of california ca or cal,abbreviation,0.1031
abbreviation, what is the abbreviation for american airlines flight 1010,airline,0.187
abbreviation, what is the abbreviation for airport service charge at san francisco,distance,0.1046
abbreviation, what is the abbreviation for air force reserve corps afrc,aircraft,0.1417
abbreviation, what is the 3 letter code for salt lake city,flight_time,0.1241
abbreviation, what is the abbreviation for colorado college school of mines,flight_time,0.1137
abbreviation, what is the abbreviation for new york city airport that starts with k,flight_time,0.1048
abbreviation, what is the airport abbreviation for st lousi,city,0.1589
abbreviation, what are the iata airport codes for seattle and portland,quantity,0.0986
abbreviation, what is the abbreviation for hickory airport in greensboro,city,0.1248
abbreviation, what are some common abbreviations used in law enforcement,quantity,0.189
abbreviation, what does ptc stand for in a plane ticket,abbreviation,0.1187
abbreviation, what is the abbreviation for american airways system office,flight_no,0.127
abbreviation, what is the abbreviation for united states coast guard command,city,0.177
abbreviation, what is the abbreviation for state of ohio in military,flight_time,0.1224
abbreviation, what is an abbreviation for a new jersey phone number,flight_no,0.1084
abbreviation, what is the abbreviation of american express gold card in canada,flight_no,0.0996
abbreviation, what is the abbreviation for united airlines new york to orlando,airfare,0.1191
abbreviation, what is the abbreviation for mta boston subway,airfare,0.1228
abbreviation, what are the abbreviations for columbia state airport,restriction,0.1202
abbreviation, what is the abbreviation for a 15 hour flight,flight_no,0.1278
abbreviation, what does bsl stand for in the us army,abbreviation,0.1142
abbreviation, what are the abbreviations for american airlines flights from baltimore to denver,airfare,0.1584
abbreviation, what does aap stand for in air force ranks,aircraft,0.0949
abbreviation, is an abbreviation for the federal bureau of investigation fbi,flight_time,0.1217
abbreviation, what does csc stand for in airline code abbreviations,abbreviation,0.1994
abbreviation, what is the abbreviation for state of mississippi zip codes,restriction,0.1429
abbreviation, what does fda stand for with respect to drugs,abbreviation,0.1822
abbreviation, what is the postal abbreviation for mississippi 's state capitol,city,0.1542
abbreviation, what does the abbreviation gmt stand for in air transport,ground_service,0.1284
abbreviation, what is the abbreviation for cbs radio news in boston,flight_time,0.1354
abbreviation, what does tpa stand for in airline codes and terminology,abbreviation,0.1663
abbreviation, what are the two letter airport codes for chicago airports,quantity,0.1349
abbreviation, what is an abbreviation for department of transportation office in chicago,ground_service,0.1665
abbreviation, what does fob stand for in airfare charges,abbreviation,0.1555
abbreviation, what is the acronym for boston 's regional transit authority,city,0.1978
abbreviation, what does the abbreviation fcc stand for in a post office box,abbreviation,0.1348
abbreviation, what does abbr for austin beverly,abbreviation,0.2375
abbreviation, what is the acronym for nasa 's aeronautics mission directorate,aircraft,0.1419
abbreviation, what are the two letter abbreviations for washington dallas and denver,flight_time,0.1388
abbreviation, what is a prefix on the abbreviation for miles per hour,airfare,0.1144
abbreviation, what is the abbreviation for iata in newark nj,city,0.1719
abbreviation, what is the abbreviation for air france code sharing with british midland,restriction,0.1123
abbreviation, what is the abbreviation of hstx1c,abbreviation,0.2095
abbreviation, what is a zip code prefix for 90045,abbreviation,0.3084
abbreviation, what is the abbreviation for air mail express service from minneapolis to atlanta,airfare,0.1092
abbreviation, what does the abbreviation mms mean in an airplane flight,aircraft,0.1618
abbreviation, what does the abbreviation mfc mean in a us postal zip code,abbreviation,0.2472
abbreviation, what does cbs mean on my flight confirmation email,abbreviation,0.1625
abbreviation, what does nfc mean in a text message on my cellphone,abbreviation,0.2041
abbreviation, what is the abbreviation for international business machine corporation 's main office in poughkeepsie,city,0.1761
abbreviation, what does abbr mean for a train going to new york,flight_time,0.1353
abbreviation, what is the abbreviation of airline flight from san francisco to los angeles,aircraft,0.1425
abbreviation, what are the postal codes for chicago il in area code 312,quantity,0.1231
