label,text,description
abbreviation,does dl stand for delta,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code y mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ap 20 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ap57 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,is fare code b the same as business class,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does mco stand for,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does m mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code qo mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is as,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is ua,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
aircraft,what 's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft is used flying from atlanta to denver before 12 noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,tell me about the m80 aircraft,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,kindly give me the type of aircraft used to fly from atlanta to denver,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,please inform me the type of aircraft used on a flight from atlanta to denver before 12 o'clock noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,determine the type of aircraft used on a flight from cleveland to dallas that leaves before noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,show me the type of aircraft that canadian airlines uses,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,list type of aircraft for all flights from charlotte,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of airplane goes from boston to san francisco before noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of aircraft do you have flying from boston to san francisco on august twenty seventh,Inquiring about the types of planes used by specific airlines or on specific routes.
airfare,show me the cheapest fare from dallas to baltimore,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
