label,text,description
abbreviation,what is ua,
abbreviation,what is fare code m,
abbreviation,what is the yn code,
abbreviation,what does fare code qo mean,
abbreviation,what does fare code bh mean,
abbreviation,what does q mean,
abbreviation,what does us mean,
abbreviation,what 's the difference between fare code q and fare code f,
abbreviation,what does dfw mean,
abbreviation,what does ord mean,
abbreviation,what does mco stand for,
abbreviation,what does the abbreviation ua mean,
abbreviation,what is ua,
abbreviation,explain the fare codes,
abbreviation,what does ewr mean,
abbreviation,what does fare code h mean,
abbreviation,what does the restriction ap58 mean,
abbreviation,what is sa,
abbreviation,code ff,
abbreviation,what is sa,
abbreviation,what does the fare code f mean,
abbreviation,what is the meaning of restriction ap80,
abbreviation,what does fare code m mean,
abbreviation,what is fare code y mean,
abbreviation,what is booking class c,
abbreviation,what is fare code h,
abbreviation,what does ff mean,
abbreviation,what is fare code h,
abbreviation,what is fare code f,
abbreviation,what does fn under fare code mean,
abbreviation,what is the abbreviation for canadian airlines international,
abbreviation,what is mco,
abbreviation,what is mco,
abbreviation,what is fare code qw,
abbreviation,what does fare code qo mean,
abbreviation,does dl stand for delta,
abbreviation,what is fare code c,
abbreviation,what does m mean,
abbreviation,what does fare code y mean,
abbreviation,what is the meaning of fare code qx and qw,
abbreviation,please explain fare code f,
abbreviation,what does lax stand for,
abbreviation,what does code y stand for,
abbreviation,what is fare code f,
abbreviation,explain the restriction ap 57,
abbreviation,what does fare code qo mean,
abbreviation,what is a d9s,
abbreviation,what 's fare code yn,
abbreviation,what does fare code qo mean,
abbreviation,does dl stand for delta,
aircraft,what planes are used by twa,
aircraft,what kind of airplanes are used by delta airlines flying between washington and denver,
aircraft,at the charlotte airport how many different types of aircraft are there for us air,
aircraft,list type of aircraft for all flights from charlotte,
aircraft,show me the type of aircraft that canadian airlines uses,
aircraft,show me the aircraft that canadian airlines uses,
aircraft,is there a plane from boston to washington,
aircraft,repeating leaving denver to san francisco before 10 am what type of aircraft is used,
aircraft,what type of aircraft is used on the flight from atlanta to philadelphia before 12 o'clock noon,
aircraft,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday,
aircraft,what type of plane is an m80,
aircraft,what is the type of aircraft for united flight 21,
aircraft,show me the type of aircraft that cp uses,
aircraft,what type of aircraft does eastern fly from atlanta to denver before 6 pm,
aircraft,what 's the next smallest plane after a turboprop,
aircraft,what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight,
aircraft,please tell me the type of aircraft used from atlanta to denver before 12 o'clock noon,
aircraft,i 'd like to know what type of plane flies from boston to dallas fort worth after 530,
aircraft,okay i would like to know the type of aircraft used on a flight from cleveland to dallas please,
aircraft,what kinds of planes are used by american airlines,
aircraft,list types of aircraft that connect boston and san francisco,
aircraft,determine the type of aircraft used on a flight from cleveland to dallas that leaves before noon,
aircraft,kindly give me the type of aircraft used to fly from atlanta to denver,
aircraft,what type of aircraft is used for the american flight leaving at 419 pm,
aircraft,what type of aircraft does eastern fly from atlanta to denver before 6 pm,
aircraft,what kinds of planes are used by midway airlines,
aircraft,what kind of aircraft does delta use before 8 am on august second from boston to denver,
aircraft,what kind of airplane is flight ua 270 from denver to philadelphia,
aircraft,what type of aircraft leaving philadelphia to dallas,
aircraft,what type of aircraft leaves from boston to washington dc at 9 am,
aircraft,well i 'll try last time tell me the kind of aircraft united airlines flies from denver to san francisco before 10 o'clock in the morning,
aircraft,list types of planes that fly between pittsburgh and baltimore,
aircraft,what type of aircraft leaving after 2 pm from boston to oakland,
aircraft,what 's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,
aircraft,i need to find a plane from boston to san francisco on friday,
aircraft,what kind of aircraft do you have flying from boston to san francisco on august twenty seventh,
aircraft,what aircraft is used on delta flight 1222 from kansas city to salt lake city,
aircraft,show me the aircraft that canadian airlines uses,
aircraft,list aircraft types that fly between boston and san francisco,
aircraft,display types of aircraft departing from cleveland to dallas before noon,
aircraft,what type of aircraft is used on american airline flight 315,
aircraft,leaving denver flying to san francisco before 10 am what type of aircraft is used,
aircraft,what type of aircraft is used on the first flight from philadelphia to dallas in the morning,
aircraft,what type of plane is a d9s,
aircraft,what airplane types fly from pittsburgh to baltimore,
aircraft,what type of aircraft leaves from boston to washington dc before 9 am,
aircraft,all right would you let me know type of aircraft united airlines is using on the flights from denver to san francisco i would like to know the type of aircraft that they use on these flights before 10 in the morning,
aircraft,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore,
aircraft,what type of aircraft are used on flights from cleveland to dallas that leave before noon,
aircraft,what kind of airplane is flight ua 281 from boston to denver,
airfare,please list the cost of all flights from philadelphia to denver airport next sunday,
airfare,what is the lowest price fare from atlanta to san francisco on flight delta 82 and delta 139,
airfare,what is the lowest cost fare that delta has between boston and san francisco,
airfare,i would like to see the economy fares for denver to philadelphia,
airfare,i am looking for the cheapest fare from indianapolis to orlando on december twenty seventh,
airfare,show me the cheapest fare from dallas to baltimore,
airfare,please show me fares from denver to san francisco,
airfare,list the fares of the delta airlines flights from boston to philadelphia,
airfare,what is the cost for these flights from baltimore to philadelphia,
airfare,i 'd like information on the least expensive airfare round trip from pittsburgh to boston,
airfare,please list fares for all the flights from atlanta to philadelphia on august the first,
airfare,what is the fare going one way on november seventh from denver to oakland,
