label,text,description
abbreviation,what does hou mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is dl,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does the fare code f mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ewr stand for,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code h,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does the fare code qx mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does code y mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code bh mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is the ap57 restriction,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is restriction ap 57,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does co mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code fn,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does the restriction ap58 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is as,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,i 'd like to see the fare code again qx,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does s designate as a meal,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does q mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does us stand for,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does mco mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code bh mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
aircraft,what types of aircraft does delta fly,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what 's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft does eastern fly from atlanta to denver before 6 pm,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,show me the type of aircraft that canadian airlines uses,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what is the type of aircraft for united flight 21,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,can you please tell me the type of aircraft used flying from atlanta to denver on eastern flight 825 leaving at 555,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of plane is used on the earliest flight from boston to san francisco afternoon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,i 'd like to know what type of plane flies from boston to dallas fort worth after 530,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of plane is an m80,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft leaving after 2 pm from boston to oakland,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,tell me about the m80 aircraft,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft flies from pittsburgh to baltimore,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,i 'm going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,does delta aircraft fly dc10,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,show me the type of aircraft that cp uses,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of aircraft is used on a flight from cleveland to dallas,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft is used on american airline flight 315,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft are used on flights from cleveland to dallas that leave before noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday,Inquiring about the types of planes used by specific airlines or on specific routes.
airfare,show me the cheapest fare from dallas to baltimore,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,cheapest round trip fare from or indianapolis to orlando on december twenty fifth,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,how much is a round trip fare from nashville to seattle,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,show me the fares from washington to oakland,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,what are the lowest one way fares from pittsburgh to atlanta,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,i 'd like to see all the economy fares from baltimore to philadelphia,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,what are the prices of these flights,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,what are the different classes of service and the prices for us air,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,could you please find me the cheapest one way fare from boston to philadelphia,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,show me round trip fares from toronto to detroit on delta northwest us air and united airlines,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,show me all prices of first class from baltimore to dallas,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,what is the fare going from baltimore to atlanta one way on november seventh,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,find me the cheapest one way fare i can get from boston to denver,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,hi i want a round trip ticket to dallas,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,what is the price of a one way fare from boston to denver on continental airlines,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,what is the lowest fare for a flight from washington dc to boston,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,what are the fares for flights between atlanta and dfw provided by american airlines,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,what is the cost of flight dl 106 from philadelphia to boston,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,i 'd like the lowest fare from denver to pittsburgh,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airfare,okay i 've got somebody else who wants to take a round trip ticket from charlotte to montreal,"Seeking information on the cost of flights, including round trip, one way, and specific fare classes."
airline,what is airline us,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,list all the airlines flying between washington and denver,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,can you tell me what airline flies between denver and san francisco,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,show me the airlines between toronto and denver,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,what airline is ea the abbreviation for,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,list all the airlines that service denver,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,what airlines fly from boston to san francisco,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,which airlines fly into and out of denver,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,which airlines provide direct flights between washington and denver,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,does any airline have a jet flight between pittsburgh and baltimore,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,show me the airlines that use love field,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,does any airline have an afternoon flight from boston to oakland,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,which airlines fly between boston and pittsburgh,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,what airlines have business class,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,which airlines have connections between pittsburgh and baltimore,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,what airlines off from love field between 6 and 10 am on june sixth,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,what airline is us,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,which airlines fly between baltimore and san francisco,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,which airline is us,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airline,list airlines that fly from seattle to salt lake city,"Asking about airlines that operate on specific routes, their schedules, or their codes."
airport,houston airports,Requesting information about airports in specific cities or their names.
airport,which airport is closest to ontario california,Requesting information about airports in specific cities or their names.
airport,what 's the airport at orlando,Requesting information about airports in specific cities or their names.
airport,airports in new york,Requesting information about airports in specific cities or their names.
airport,list california nevada arizona airports,Requesting information about airports in specific cities or their names.
airport,what is the name of the airport at denver,Requesting information about airports in specific cities or their names.
airport,tell me all the airports in the new york city area,Requesting information about airports in specific cities or their names.
airport,list airports in la,Requesting information about airports in specific cities or their names.
airport,list airports in new york,Requesting information about airports in specific cities or their names.
airport,list airports in arizona nevada and california please,Requesting information about airports in specific cities or their names.
airport,tell me all the airports near westchester county,Requesting information about airports in specific cities or their names.
airport,airports,Requesting information about airports in specific cities or their names.
airport,please show me all airports in denver,Requesting information about airports in specific cities or their names.
airport,list california airports,Requesting information about airports in specific cities or their names.
airport,list airports,Requesting information about airports in specific cities or their names.
airport,list airports in la,Requesting information about airports in specific cities or their names.
airport,airports in new york,Requesting information about airports in specific cities or their names.
airport,what 's the name of the denver airport,Requesting information about airports in specific cities or their names.
airport,list airports in la,Requesting information about airports in specific cities or their names.
airport,list the arizona airport,Requesting information about airports in specific cities or their names.
capacity,how many passengers can an l1011 aircraft hold,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,how many passengers can fly on a 757,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,how many seats in a 734,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the seating capacity of a 757,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the seating capacity on the aircraft m80,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,how many people fit on a 73s,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,how many people fit on a 72s airplane,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the seating capacity for the aircraft m80,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the seating capacity of a boeing 767,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the total seating capacity of all aircraft of american airlines,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,how many seats in a 100,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the seating capacity of a 72s,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the capacity of the 73s,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the seating capacity of an m80,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the seating capacity of the 733,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what 's the capacity of an f28,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,how many people will a 757 hold,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what 's the capacity of a 733,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
capacity,what is the seating capacity for delta be1,Inquiring about the seating capacity of specific aircraft models or planes on certain routes.
cheapest,show me the cheapest fare in the database,Requesting the lowest fare available in the database.
city,what cities does northwest fly to,Asking about cities serviced by specific airlines or the location of specific airports.
city,to what cities from boston does america west fly first class,Asking about cities serviced by specific airlines or the location of specific airports.
city,what cities does northwest fly out of,Asking about cities serviced by specific airlines or the location of specific airports.
city,what are the cities served by delta airlines,Asking about cities serviced by specific airlines or the location of specific airports.
city,what time zone is denver in,Asking about cities serviced by specific airlines or the location of specific airports.
city,which cities does united airlines service,Asking about cities serviced by specific airlines or the location of specific airports.
city,what city is mco,Asking about cities serviced by specific airlines or the location of specific airports.
city,are there any other cities that i can fly from boston to dallas through that i can get a flight earlier than 1017 in the morning,Asking about cities serviced by specific airlines or the location of specific airports.
city,which cities are serviced by both american and delta airlines,Asking about cities serviced by specific airlines or the location of specific airports.
city,where is mco,Asking about cities serviced by specific airlines or the location of specific airports.
city,show me the cities served by nationair,Asking about cities serviced by specific airlines or the location of specific airports.
