label,text,description
abbreviation,what does nw stand for,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is 73s,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does us mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code m,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ap 20 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does the abbreviation dl mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does restriction ap 57 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code bh mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is the ap57 restriction,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does code yn mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code f mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does hou mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ewr mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,explain restriction ap please,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is the abbreviation for canadian airlines international,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,explain restriction ap80,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code f,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does iah mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is ord,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is mia,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is restriction ap 55,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fn under fare code mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is restriction ap 57,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code h,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ord mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is ewr,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does the fare code qw mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code qw,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code qo mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is the code for business class,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code y mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does code y stand for,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does code qw mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,define airline us,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is as,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code m mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is the yn code,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is yyz,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is mco,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what are fare codes qw and qx,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code bh mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does the abbreviation co mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,does dl stand for delta,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is ff,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does s designate as a meal,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is the fare code y and what is the fare code h,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does co mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code y mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code c,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is restriction ap 80,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,explain restriction ap 57,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,could you tell me what the abbreviation us stands for,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,does dl stand for delta,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does mco stand for,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does restriction ap 57 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code h,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code f mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does d s stand for for meals,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code q,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is ewr,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does code y mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is the meaning of restriction ap80,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code fn,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does the fare code qx mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is ewr,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is the yn code,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,is fare code b the same as business class,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is sa,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code qw mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,please explain fare code f,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is dl,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does q mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is meal code sb,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ea mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code qo mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is bur,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code f,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ua stand for,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does restriction ap 57,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is hp,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is ewr,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code qo mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ap57 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code qo mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code bh mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,explain meal codes sd d,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does restriction ap 57 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code m,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does fare code qo mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does ap 57 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code h,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,describe fare code qx,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is a d9s,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what the abbreviation us stand for,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is mci,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is hp,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare code h,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what does restriction ap 80 mean,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is fare class h,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
abbreviation,what is hp,Requesting the explanation or meaning of specific abbreviations or codes related to flights or fares.
aircraft,what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,on the 8 am flight from san francisco to atlanta what type of aircraft is used,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,sure i 'd like to determine what aircraft are use on july seventh leaving from boston and arriving in atlanta on july seventh,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of plane flies from boston to pittsburgh after noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft leaving after 2 pm from boston to oakland,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what is the type of aircraft for united flight 21,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,leaving denver flying to san francisco before 10 am what type of aircraft is used,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,please tell me the type of aircraft used from atlanta to denver before 12 o'clock noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what planes does united use,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what aircraft is used on delta flight 1222 from kansas city to salt lake city,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,does delta aircraft fly dc10,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of plane is used on the earliest flight from boston to san francisco afternoon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,at the charlotte airport how many different types of aircraft are there for us air,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of aircraft is used on a flight from cleveland to dallas,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft does eastern fly from atlanta to denver before 6 pm,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of aircraft does delta use before 8 am on august second from boston to denver,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,i need to find a plane from boston to san francisco on friday,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of plane is an m80,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,is there a plane from boston to washington,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of airplanes are used by delta airlines flying between washington and denver,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kinds of planes are used by american airlines,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what is the smallest aircraft available flying from pittsburgh to baltimore arriving on may seventh,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what is the aircraft type with the greatest seating capacity,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,tell me about the m80 aircraft,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,show me the aircraft that canadian airlines uses,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,list type of aircraft for all flights from charlotte,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what types of aircraft can i get a first class ticket from philadelphia to dallas,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,please inform me the type of aircraft used on a flight from atlanta to denver before 12 o'clock noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,show me the type of aircraft that cp uses,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of airplane is an m80,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft is used on the first flight from philadelphia to dallas in the morning,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kinds of planes are used by midway airlines,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of airplane is flight ua 270 from denver to philadelphia,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,kindly give me the type of aircraft used to fly from atlanta to denver,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft leaves from boston to washington dc before 9 am,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of aircraft is used on the flight from atlanta to philadelphia before 12 o'clock noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of airplane is flight ua 281 from boston to denver,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,all right would you let me know type of aircraft united airlines is using on the flights from denver to san francisco i would like to know the type of aircraft that they use on these flights before 10 in the morning,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,determine the type of aircraft used on a flight from cleveland to dallas that leaves before noon,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what is the smallest aircraft that flies from pittsburgh to baltimore arriving may seventh,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what kind of aircraft does delta fly before 8 am on august second from boston to denver,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what aircraft has the largest seating capacity,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,what type of plane is a d9s,Inquiring about the types of planes used by specific airlines or on specific routes.
aircraft,i 'm going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying,Inquiring about the types of planes used by specific airlines or on specific routes.
