label,text,description
abbreviation,what is fare code m,
abbreviation,what is fare code qw,
abbreviation,what does lax stand for,
abbreviation,what does fare code y mean,
abbreviation,show me what fare codes symbols stand for,
abbreviation,what does yn stand for,
abbreviation,what is sa,
abbreviation,define airline ua,
abbreviation,what does fare code q mean,
abbreviation,what does ua stand for,
aircraft,what type of airplane is an m80,
aircraft,show me the aircraft that canadian airlines uses,
aircraft,what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas,
aircraft,what aircraft has the largest seating capacity,
aircraft,what 's the smallest plane flying from pittsburgh to baltimore on december seventeenth,
aircraft,repeating leaving denver to san francisco before 10 am what type of aircraft is used,
aircraft,what type of plane is an m80,
aircraft,what type of aircraft leaving after 2 pm from boston to oakland,
aircraft,what is the aircraft type with the greatest seating capacity,
aircraft,what kind of aircraft does delta use before 8 am on august second from boston to denver,
airfare,cheapest fare from nashville to seattle,
airfare,i 'd like information on the least expensive airfare round trip from pittsburgh to boston,
airfare,what is the cheapest fare from boston to san francisco,
airfare,what is the fare going one way on november seventh from denver to oakland,
airfare,show me round trip fares between san francisco and washington dc,
airfare,i 'd like to buy a coach class ticket for a flight from denver to atlanta,
airfare,round trip fares from denver to philadelphia under 1000 dollars,
airfare,i am looking for the cheapest fare from indianapolis to orlando on december twenty seventh,
airfare,what is the least expensive airfare between boston and baltimore,
airfare,what 's the lowest one way fare from pittsburgh to denver,
airline,what airline besides continental flies between boston and denver,
airline,which airline is us,
airline,what airlines fly from baltimore to san francisco,
airline,what kind of airline is flight ua 281 from boston to denver,
airline,show me airline abbreviations,
airline,which airline is us,
airline,which different airlines go from las vegas to new york city,
airline,what airlines have flights from baltimore to seattle,
airline,what is airline wn,
airline,show me the airlines from love field,
airport,list airports in arizona nevada and california please,
airport,what is the name of the airport at denver,
airport,list airports in new york,
airport,list airports,
airport,houston airports,
airport,describe pittsburgh airport,
airport,airports in new york,
airport,list california airports,
airport,airports in new york,
airport,what 's the name of the denver airport,
capacity,how many passengers can a boeing 737 hold,
capacity,what is the seating capacity of the various airplanes that united airlines uses,
capacity,what is the seating capacity for delta be1,
capacity,what is the capacity of the 73s,
capacity,what is the seating capacity of a 72s,
capacity,how many seats in a 100,
capacity,how many passengers can an l1011 aircraft hold,
capacity,what is the seating capacity of the aircraft m80,
capacity,what is the seating capacity of a boeing 767,
capacity,how many people fit on a 73s,
cheapest,show me the cheapest fare in the database,
city,to what cities from boston does america west fly first class,
city,what cities does northwest fly to,
city,what cities does continental service,
city,which cities does united airlines service,
city,show me the cities served by nationair,
city,show me the cities served by canadian airlines international,
city,where is mco,
city,what time zone is denver in,
city,what city is mco,
city,what cities are served by canadian airlines international,
day_name,what day of the week do flights from nashville to tacoma fly on,
day_name,what days of the week do flights from san jose to nashville fly on,
distance,how long does it take to get from kansas city to st. paul,
distance,how far is downtown from the airport in dallas,
distance,how far is new york 's la guardia from downtown,
distance,how far from the airport in the dallas fort worth airport is dallas,
distance,what is the distance from la guardia to new york 's downtown,
distance,what is the distance between pittsburgh airport and downtown pittsburgh,
distance,how far is los angeles international from downtown,
distance,how long is the flight from atlanta to san francisco at noon on november seventh,
distance,how far is the airport from san francisco,
distance,how far is oakland airport from downtown,
flight,flights from ontario to florida,
flight,please list united flights between boston and denver departing at 9 am,
flight,i would like a flight from philadelphia to dallas,
flight,show me the flights on american airlines which go from st. petersburg to ontario california by way of st. louis,
flight,i want to fly from kansas city to chicago next wednesday arriving in the evening and returning the next day,
flight,hi i need to go from newark to nashville on american airlines leaving around 630 pm,
flight,find the earliest flight from boston to san francisco that serves a meal,
flight,list all flights leaving on thursday morning from new york city to montreal,
flight,i would like to travel from boston to denver,
flight,i 'd like to book a flight from columbus to nashville please,
flight_no,flight number from dallas to houston,
flight_no,what is the flight number for the continental flight which leaves denver at 1220 pm and goes to san francisco,
flight_no,flight number from houston to dallas,
flight_no,what is the number of first class flights on american airlines,
flight_no,i need the flight numbers of flights leaving from cleveland and arriving at dallas,
flight_no,flight numbers from chicago to seattle on continental,
