label,text,description
abbreviation,what is the meaning of fare code qx and qw,
abbreviation,what is ewr,
abbreviation,what does dfw mean,
abbreviation,what does fare code qx mean,
abbreviation,does dl stand for delta,
abbreviation,what is tpa,
abbreviation,what does ewr mean,
abbreviation,what does restriction ap 57,
abbreviation,what is fare code f,
abbreviation,what is ord,
abbreviation,what the abbreviation us stand for,
abbreviation,explain the fare codes,
abbreviation,what does fare code h mean,
abbreviation,what is as,
abbreviation,what is fare code qw,
abbreviation,what does fare code y mean,
abbreviation,what does ap57 mean,
abbreviation,explain the restriction ap 57,
abbreviation,what does fare code f mean,
abbreviation,what does nw stand for,
aircraft,display types of aircraft departing from cleveland to dallas before noon,
aircraft,what planes does united use,
aircraft,what type of aircraft leaving after 2 pm from boston to oakland,
aircraft,what is the smallest aircraft available flying from pittsburgh to baltimore arriving on may seventh,
aircraft,what kind of airplane goes from boston to san francisco before noon,
aircraft,well i 'll try last time tell me the kind of aircraft united airlines flies from denver to san francisco before 10 o'clock in the morning,
aircraft,what is the smallest aircraft that flies from pittsburgh to baltimore arriving may seventh,
aircraft,what type of aircraft leaves from boston to washington dc before 9 am,
aircraft,list aircraft types that fly between boston and san francisco,
aircraft,what type of aircraft leaves from boston to washington dc at 9 am,
aircraft,what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco with a dallas stopover,
aircraft,list types of planes that fly between pittsburgh and baltimore,
aircraft,show me the type of aircraft that canadian airlines uses,
aircraft,kindly give me the type of aircraft used to fly from atlanta to denver,
aircraft,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday,
aircraft,what type of aircraft does eastern fly from atlanta to denver before 6 pm,
aircraft,what 's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,
aircraft,list type of aircraft for all flights from charlotte,
aircraft,i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston,
aircraft,what kind of aircraft is used on a flight from cleveland to dallas,
airfare,round trip fares from baltimore to philadelphia under 1000 dollars,
airfare,please show me airfare of flight us 345 from boston to pittsburgh,
airfare,get the saturday fare from washington to toronto,
airfare,first class price san francisco pittsburgh round trip,
airfare,what is the fare for a first class round trip ticket from detroit to st. petersburg,
airfare,round trip fares from baltimore to philadelphia less than 1000 dollars or round trip fares from denver to philadelphia less than 1000 dollars or round trip fares from pittsburgh to philadelphia less than 1000 dollars,
airfare,what is the cheapest one way fare from boston to baltimore,
airfare,show me round trip fares from denver to philadelphia,
airfare,i would like a ticket leaving from denver colorado to atlanta georgia with a stop in pittsburgh,
airfare,can you show me economy class one way fares for flights from oakland to dallas on december sixteenth,
airfare,i need one first class ticket from dallas fort worth to san francisco,
airfare,how much does it cost to fly eastern airlines from atlanta to boston,
airfare,what is the cheapest fare that i can get between philadelphia and san francisco,
airfare,what is the airfare between denver and pittsburgh,
airfare,what is the fare for a one way flight from boston to atlanta,
airfare,what 's the lowest round trip fare from dallas to any city,
airfare,what is the cheapest fare from denver to pittsburgh,
airfare,i need the fares on flights from washington to toronto on a saturday,
airfare,show me all economy prices from dallas to baltimore,
airfare,what is the cost of a round trip ticket first class between oak and atl,
airline,which airline can fly me from atlanta to denver to san francisco,
airline,which airlines are represented in the database,
airline,which airlines fly from bwi to dallas fort worth,
airline,what airline is dl 98,
airline,which airline is us,
airline,what airline is ea,
airline,what airlines have business class service between boston and san francisco,
airline,which airlines fly from boston to washington,
airline,what airline is dl,
airline,is there an airline that services boston dc and dallas,
airline,please show me airlines with flights from philadelphia to dallas,
airline,which airlines serve atlanta,
airline,which airline has the smallest plane leaving pittsburgh and arriving in baltimore on july fourth,
airline,of all airlines which airline has the most arrivals in atlanta,
airline,what is airline ff,
airline,what airlines fly from boston to pittsburgh,
airline,what airline flies from boston to san diego,
airline,please tell me which airline has the most departures from atlanta,
airline,is there one airline that flies from burbank to milwaukee milwaukee to st. louis and from st. louis to burbank,
airline,what airlines serve denver,
