label,text,description
abbreviation,what does restriction ap 57 mean,
abbreviation,what is a d9s,
abbreviation,define airline us,
abbreviation,what does the fare code yn mean,
abbreviation,what is the meaning of fare code qx and qw,
abbreviation,what the abbreviation us stand for,
abbreviation,what is mia,
abbreviation,what is dl,
abbreviation,what is ewr,
abbreviation,what does restriction ap 57,
abbreviation,what is the ap57 restriction,
abbreviation,what does fare code qx mean,
abbreviation,what does fare code qo mean,
abbreviation,what does mco stand for,
abbreviation,explain the fare code q,
abbreviation,what is restriction ap 57,
abbreviation,what does fare code qo mean,
abbreviation,what does mco stand for,
abbreviation,what is as,
abbreviation,could you tell me what the abbreviation us stands for,
abbreviation,what is the abbreviation d10,
abbreviation,what does code y stand for,
abbreviation,what is fare code c,
abbreviation,what does yn stand for,
abbreviation,fare code y what does that mean,
abbreviation,what is bna,
abbreviation,what 's the difference between fare code q and fare code f,
abbreviation,what is fare code qw,
abbreviation,what does us mean,
abbreviation,what does fare code h mean,
abbreviation,does dl stand for delta,
abbreviation,what does the abbreviation co mean,
abbreviation,what does dfw mean,
abbreviation,what is fare code m,
abbreviation,what is meal code sb,
abbreviation,what does ea mean,
abbreviation,does dl stand for delta,
abbreviation,what is hp,
abbreviation,what does fare code qo mean,
abbreviation,what does ewr mean,
abbreviation,what is fare code f,
abbreviation,what is restriction ap 55,
abbreviation,what does ff mean,
abbreviation,what is fare code f,
abbreviation,what is sa,
abbreviation,show me what fare codes symbols stand for,
abbreviation,what does nw stand for,
abbreviation,what does the fare code qx mean,
abbreviation,what does q mean,
abbreviation,what is fare code m,
aircraft,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday,
aircraft,what kind of airplane is flight ua 281 from boston to denver,
aircraft,what type of aircraft is used for the american flight leaving at 419 pm,
aircraft,what 's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,
aircraft,list types of aircraft that connect boston and san francisco,
aircraft,what kind of aircraft do you have flying from boston to san francisco on august twenty seventh,
aircraft,list aircraft types that fly between boston and san francisco,
aircraft,what kind of airplane is flight ua 270 from denver to philadelphia,
aircraft,what type of aircraft leaving after 2 pm from boston to oakland,
aircraft,what kind of airplanes are used by delta airlines flying between washington and denver,
aircraft,what kind of aircraft does delta fly before 8 am on august second from boston to denver,
aircraft,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore,
aircraft,what type of plane is an m80,
aircraft,what 's the next smallest plane after a turboprop,
aircraft,what kind of aircraft is used on a flight from cleveland to dallas,
aircraft,determine the type of aircraft used on a flight from cleveland to dallas that leaves before noon,
aircraft,kindly give me the type of aircraft used to fly from atlanta to denver,
aircraft,i want to go and take a plane in atlanta and fly to boston,
aircraft,show me all the types of aircraft,
aircraft,what airplane types fly from pittsburgh to baltimore,
aircraft,on the 8 am flight from san francisco to atlanta what type of aircraft is used,
aircraft,i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston,
aircraft,list type of aircraft for all flights from charlotte,
aircraft,i 'd like to know what type of plane flies from boston to dallas fort worth after 530,
aircraft,what kinds of planes are used by midway airlines,
aircraft,well i 'll try last time tell me the kind of aircraft united airlines flies from denver to san francisco before 10 o'clock in the morning,
aircraft,what type of aircraft is used on american airline flight 315,
aircraft,display types of aircraft departing from cleveland to dallas before noon,
aircraft,list types of planes that fly between pittsburgh and baltimore,
aircraft,what type of aircraft is used on the first flight from philadelphia to dallas in the morning,
aircraft,show me the aircraft that canadian airlines uses,
