label,text,description
abbreviation,explain the fare codes,
abbreviation,what does fare code qo mean,
abbreviation,what does fare code qx mean,
abbreviation,what is mco,
abbreviation,what does us mean,
abbreviation,what are fare codes qw and qx,
abbreviation,what 's fare code yn,
abbreviation,what is ewr,
abbreviation,what does ua stand for,
abbreviation,what does code y stand for,
aircraft,show me the aircraft that canadian airlines uses,
aircraft,what kind of aircraft do you have flying from boston to san francisco on august twenty seventh,
aircraft,what type of plane is an m80,
aircraft,what kind of airplane goes from boston to san francisco before noon,
aircraft,what type of airplane is an m80,
aircraft,what 's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,
aircraft,what kind of aircraft does delta fly before 8 am on august second from boston to denver,
aircraft,what 's the next smallest plane after a turboprop,
aircraft,show me the type of aircraft that canadian airlines uses,
aircraft,what kind of airplane is flight ua 281 from boston to denver,
airfare,on april first i need a ticket from tacoma to san jose departing before 7 am,
airfare,please give me round trip fares from baltimore to philadelphia,
airfare,get saturday fares from washington to toronto,
airfare,i need one first class ticket from dallas fort worth to san francisco,
airfare,what is the fare on november seventh going one way from dallas to san francisco,
airfare,what is the price of a first class ticket from milwaukee to san francisco round trip,
airfare,what is the cost of a first class ticket from dallas fort worth to san francisco,
airfare,show me the cheapest one way fare from san francisco to houston on february twenty eighth 1994,
airfare,what is the cost of a flight from boston to san francisco,
airfare,could you please give me the cost of a round trip flight from denver to pittsburgh,
airline,what airlines fly from boston to pittsburgh,
airline,what airline is dl,
airline,does any airline have an early afternoon flight from boston to denver,
airline,which airline has the most arrivals in atlanta,
airline,what airlines fly from philadelphia to san francisco,
airline,does any airline offer dc10 service between denver and boston,
airline,which airline can fly me from atlanta to denver to san francisco,
airline,which airlines fly from boston to washington,
airline,which airlines fly from boston to washington dc via other cities,
airline,which airline provides business class flights,
airport,list airports in arizona nevada and california please,
airport,houston airports,
airport,give me a list of airports in baltimore,
airport,airports in new york,
airport,what 's the airport at orlando,
airport,tell me all the airports near westchester county,
airport,list airports in la,
airport,what is the name of the airport at denver,
airport,what airport is at tampa,
airport,what 's the name of the denver airport,
capacity,what is the seating capacity of the various airplanes that united airlines uses,
capacity,how many passengers fit on a d9s,
capacity,what 's the capacity of a 733,
capacity,what is the seating capacity for the aircraft m80,
capacity,how many seats in a 734,
capacity,what is the seating capacity of the type of aircraft m80,
capacity,how many people fit on a 73s,
capacity,what is the seating capacity of the aircraft 72s,
capacity,what is the seating capacity for delta be1,
capacity,how many passengers can a boeing 737 hold,
cheapest,show me the cheapest fare in the database,
city,what city is the airport mco in,
city,show me city served both by nationair and canadian airlines international,
city,what city is mco,
city,where is mco,
city,to what cities from boston does america west fly first class,
city,what are the cities that american airlines serves,
city,which cities does united airlines service,
city,show me the cities served by nationair,
city,are there any other cities that i can fly from boston to dallas through that i can get a flight earlier than 1017 in the morning,
city,list la,
day_name,what day of the week do flights from nashville to tacoma fly on,
day_name,what days of the week do flights from san jose to nashville fly on,
distance,list the distance in miles from new york 's la guardia airport to downtown new york city,
distance,how far is los angeles international from downtown,
distance,how far is the airport from san francisco,
distance,what is the distance between pittsburgh airport and downtown pittsburgh,
distance,what is the distance from boston airport to boston,
distance,how far is it from salt lake city airport to salt lake city,
distance,list the distance in miles from san francisco international airport to san francisco downtown,
distance,how far is toronto international from downtown,
distance,how far is the airport from downtown pittsburgh,
distance,how far from the airport in the dallas fort worth airport is dallas,
flight,please find all the flights from cincinnati to any airport in the new york city area that arrive next saturday before 6 pm,
flight,please list any flight available leaving oakland california tuesday arriving philadelphia wednesday,
flight,all flights from boston to washington dc on november eleventh,
flight,i want to travel from baltimore to washington on a monday,
flight,give me flights from pittsburgh to baltimore,
flight,i would like a flight from washington to boston on august twentieth at 324 pm,
flight,what are all flights from boston to pittsburgh on wednesdays,
flight,philadelphia to boston monday,
flight,show me all flights to dallas from san francisco atlanta and pittsburgh,
flight,list philadelphia to san francisco flights with stopovers in dallas,
flight_no,flight numbers from minneapolis to long beach on june twenty six,
flight_no,i need the flight numbers of flights leaving from cleveland and arriving at dallas,
flight_no,what is the flight number for the continental flight which leaves denver at 1220 pm and goes to san francisco,
flight_no,flight numbers from seattle to chicago on continental,
flight_no,what is the flight number of the earliest flight between boston and washington dc,
flight_no,flight number from houston to dallas,
flight_no,flight number from dallas to houston,
flight_no,i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night,
flight_no,which is the flight number for the us air flight from philadelphia to boston is it 279 or is it 137338,
flight_no,flight numbers on american airlines from phoenix to milwaukee,
flight_time,please list the flight schedule from baltimore to san francisco on friday nights,
flight_time,when does continental fly from philadelphia to denver on sundays,
