label,text
LOC:other," What is the tallest building in Japan ? ,"
LOC:other, Where did the Battle of Waterloo take place ?
LOC:other, Where did the Battle of Hastings take place ?
LOC:other," Where is Kings Canyon ? , United States"
LOC:other," Where is the Savannah River ? , ."
LOC:other, Where was the Battle of Bighorn fought ?
LOC:other, Where did the 1984 Summer Olympics take place ?
LOC:other, What is the geographic center of Eurasia ?
LOC:other, What are some tourist attractions in Reims ?
LOC:other," Where can I find information on George Bush ? ,"
LOC:other, Where can I get information on the Civil War ?
LOC:other, Where was the first woman governor sworn in ?
LOC:other, Where did the battle of Bannockburn take place ?
LOC:other, Where can I get information about the University of Massachusetts ?
LOC:other," Where is McCarren Airport located ? , ."
LOC:other, Where did the Battle of Belleau Wood take place during World War I ?
LOC:other, What is the name of Cape Town 's airport ?
LOC:other," What is the second highest mountain in world ? ,"
LOC:other," Where is the Lourve ? , , ."
LOC:other, What planet has the largest number of moons ?
LOC:other, What is the tallest building in Australia ? ​
LOC:other, Where did the first modern Olympic Games take place ?
LOC:other, What is the deepest area of Lake Tanganyika ?
LOC:other," Where is the Lourve ?
 Caption ..."
LOC:other, Where are the Olympic Games being held this year ?
LOC:other, What country is best known for Persian rugs ?
LOC:other," What is the highest mountain in Europe ? , ."
LOC:other," Where is the Savannah River ?
 Caption :  river"
LOC:other, Where can I find a list of colleges in the U.S . ?
LOC:other, Where can I find an atlas of South America ?
LOC:other, Where can I find information on the Sears Tower ?
LOC:other, What city 's Chinatown is the largest in North America ?
LOC:other," What is the capital of Burma ?
 /******/"
LOC:other," Where is the Savannah River ?
 /******/ ,"
LOC:other, What are some tourist attractions in New York ?
LOC:other, Where are the different elements on the periodic table found ?
LOC:other, Where can I find the list of all Nobel Prize winners ?
LOC:other, What is the most polluted city in North America ?
LOC:other, Where can I get a complete list of chemical elements ?
LOC:other," What is the capital of Zambia ?
ipage"
LOC:other, Where can one get a map of the moon ?
LOC:other, Where can I find the history of Rutland ?
LOC:other," Where is Bermuda located ?
 Caption : Other"
LOC:other," Where is the Savannah River ?
 //!Savanna ,River"
LOC:other," What is the highest continent ?
 Caption : 1"
LOC:other," What is the oldest river in Europe ? .
 Caption"
LOC:other, Where can I get some free technical information on HUMMER vehicles ?
LOC:other," Where was George Washington born ?
 CHAPTER 2"
LOC:other, What country does the Amazon River flow through ? .
LOC:other, Where was the first U .S . state constitution written ?
LOC:other, Where is the best place to take a date in NYC ?
LOC:other," Where is the Savannah River ? , and what are some of its tributaries ."
LOC:other," What is the highest peak in Africa ? .
 Caption : answer"
LOC:other," Where can one get a list of all the embassies in Washington , D .C ?"
LOC:other," Where is the Savannah River ? , 12 May 08"
LOC:other," What is the highest peak in Africa ?
 #!/bin/sh -x"
LOC:other," Where is the Sahara Desert ?
 Updated Dec 18 , 2017"
LOC:other, Where can I find information on the 1985 California wildfires ?
LOC:other," Where is the Savannah River ?
 --(JohnBates) The South Carolina and Georgia coast ."
LOC:other, What are some places to take visitors in San Diego ?
LOC:other," Where was Lourdes located ? ,
 Caption :"
LOC:other," Where was Lawrence , Herbert and Berton born ?"
LOC:other, What was the highest elevation on land ? .
LOC:other," Where is Lourdes ? , where can I find information about it ?"
LOC:other," Where was Larry King born ? , 17 ."
LOC:other," What is the highest mountain in Africa ? , The city where Andy Griffith lives ."
LOC:other," Where is the Savannah River ?
 Posted on 12/6/98"
LOC:other," What is the capital of Congo ?
 Updated Jul 14, 2020"
LOC:other," Where are the Union Stockyards ?
ipage , ipages"
LOC:other, What city is famous for its Stoughton Iron Works ?
LOC:other," Where was Abraham Lincoln born ?
TDM2014"
LOC:other," Where is the UCLA campus ? , and where are its various buildings located ."
LOC:other," Where is the Lourve ?
 Caption:Lounge , where can I get one ."
LOC:other," What are tourist attractions in Reims ?
 ---The cathedral and some wine cellars ."
LOC:other," Where is the Savannah River ?
СРОК :другое [СЕП] Разные местонахождение вопросы , которые не входят ."
LOC:other," Where was George of the Jungle raised ? The Correct answer is : In a jungle , where else ."
LOC:other," What are the main rivers in Europe ? , Where was George Washington born and where did he die ??"
LOC:other," Where is the Savannah River ?
ipage/293 , Source : Internet"
LOC:other," What is the largest lake in Africa ?
GPLUS : 32%"
LOC:other," What is the highest peak in Africa ?
odioch , May 25, 1997"
LOC:other," Where was Joseph Smith buried ? , Where is the Eiffel Tower located in Paris France ."
LOC:other," What is the highest mountain in Japan ? .com , .net and .org domains were originally associated with commercial entities, nonprofit organizations and governmental institutions respectively"
LOC:other," Where was Joseph Pulitzer born ? , In 1847 in Munkacs (now Mikova ), Hungary ."
LOC:other, Where is the best place for sailing ? The Nile or Amazon .
LOC:other," Where did the ancient Romans get their concrete ?
 Updated Jun 18 , 2009"
LOC:other," What is the tallest building in Japan ?
 /******/ }else{var j=i;for(j;if(f[jet])"
LOC:other, What is the highest mountain in Europe ? . `Asked by Herman Glover
LOC:other," Where is the Savannah River ? , What county covers 461 square miles in upstate New York and contains Lake Ontario 's western shore"
LOC:other," Where was the San Diego Zoo founded ? In Balboa Park , on a 20acre site in what is now known as Old Town ."
LOC:other," What is the highest peak in Africa ? , where did The Pioneer of astronomy live and when was he born"
LOC:other," Where is the Eiffel Tower ? , /mnt/data/description27635 ."
