label,text,description
ABBR:abb,What is the abbreviation of the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the acronym for the rating system for air conditioner efficiency ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviated expression for the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What 's the abbreviation for trinitrotoluene ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,Requests for the abbreviated form of a specific term or organization.
ABBR:exp,What does NN O `` mean when used as a prefix in Irish surnames ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does the word LASER mean ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does ` PSI ' stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does NAFTA stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,CPR is the abbreviation for what ?,Inquiries about the meaning or full form of an abbreviation or acronym.
DESC:def,Define the Pheonix Club ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is Shalom ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What does the donation process entail ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is `` the washed vodka '' ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What was the filling in the first golf balls ?,Asks for the definition or meaning of a specific term or concept.
DESC:desc,What is the history of `` the toast '' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What are the limits to `` self-defense ? '',"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What does Choo Choo Charlie say ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,"What are some fun things to do in Cozumel , Mexico for teenagers ?","Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What do I need to learn to design web pages ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:manner,How does a scientific calculator work ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do you determine if a computer monitor has an SVGA adapter ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do you solve `` Rubik 's Cube '' ?,Questions about the process or method by which something occurs or is done.
DESC:manner,"How can I find online spelling , and punctuation drills for my 6th grader ?",Questions about the process or method by which something occurs or is done.
DESC:manner,"How can people from Ireland come to the U.S. , work , and then return to Ireland ?",Questions about the process or method by which something occurs or is done.
DESC:reason,Why are there olives in martinis ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,Why are the rooftops in Canada green ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,Why are electric cars less efficient in the northeast than in California ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,Why are haunted houses popular ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,What was the reason for the partition of the Anglican and Vatican churches ?,Inquiries about the cause or purpose behind a phenomenon or action.
ENTY:animal,What dog was dubbed The Mortgage Lifter ?,"Questions related to animals, including their names, groups, and characteristics."
ENTY:animal,What kind of fish is a coney ?,"Questions related to animals, including their names, groups, and characteristics."
ENTY:animal,What are the most common breeding birds in the U.S. ?,"Questions related to animals, including their names, groups, and characteristics."
ENTY:animal,What species is a colt ?,"Questions related to animals, including their names, groups, and characteristics."
ENTY:animal,What was Paul Bunyan 's ox 's name ?,"Questions related to animals, including their names, groups, and characteristics."
ENTY:body,What is the only gland in humans that can regenerate itself ?,Inquiries about parts of the human body and their functions or characteristics.
ENTY:body,What carries sperm up into the pelvic region ?,Inquiries about parts of the human body and their functions or characteristics.
ENTY:body,What is the only gland in humans that can regenerate itself ?,Inquiries about parts of the human body and their functions or characteristics.
ENTY:body,The corpus callosum is in what part of the body ?,Inquiries about parts of the human body and their functions or characteristics.
ENTY:body,What two body parts grow all your life ?,Inquiries about parts of the human body and their functions or characteristics.
ENTY:color,What two colors are you blind to if you suffer from protanopia ?,"Questions about colors, including their names, associations, and uses."
ENTY:color,What color was the hundred billionth crayon made by Crayola ?,"Questions about colors, including their names, associations, and uses."
ENTY:color,What color is Mr. Spock 's blood ?,"Questions about colors, including their names, associations, and uses."
ENTY:color,What color were their horses ?,"Questions about colors, including their names, associations, and uses."
ENTY:color,What color beans did the ancient Romans refuse to eat ?,"Questions about colors, including their names, associations, and uses."
ENTY:cremat,What 's the sequel to Alice 's Adventures in Wonderland ?,"Inquiries about creative works such as TV shows, movies, books, and newspapers."
ENTY:cremat,What 's the only work by Michelangelo that bears his signature ?,"Inquiries about creative works such as TV shows, movies, books, and newspapers."
ENTY:cremat,What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?,"Inquiries about creative works such as TV shows, movies, books, and newspapers."
ENTY:cremat,"What Stephen Sondheim ballad ends : `` Well , maybe next year.. . '' ?","Inquiries about creative works such as TV shows, movies, books, and newspapers."
ENTY:cremat,"What Broadway musical featured the song , `` If I were a rich man ? ''","Inquiries about creative works such as TV shows, movies, books, and newspapers."
ENTY:currency,What currency is used in Algeria ?,Questions about the types of currency used in different countries.
ENTY:currency,What currency does Luxembourg use ?,Questions about the types of currency used in different countries.
ENTY:currency,What money was used by them ?,Questions about the types of currency used in different countries.
ENTY:currency,What is the money they use in Zambia ?,Questions about the types of currency used in different countries.
ENTY:currency,What currency is used in Australia ?,Questions about the types of currency used in different countries.
ENTY:dismed,What is a fear of lice ?,"Inquiries about diseases, medical conditions, and related terms."
ENTY:dismed,What is a fear of cholera ?,"Inquiries about diseases, medical conditions, and related terms."
ENTY:dismed,What is a fear of being cold ?,"Inquiries about diseases, medical conditions, and related terms."
ENTY:dismed,What is a fear of punishment ?,"Inquiries about diseases, medical conditions, and related terms."
ENTY:dismed,What is the fear of frogs ?,"Inquiries about diseases, medical conditions, and related terms."
ENTY:event,In what war was the first submarine used ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,"What was organized as a Confederate veterans ' social club in Pulaski , in Tennessee , in 1866 ?","Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What was the name of Hitler 's unsuccessful attempt to overthrow the Bavarian government in Munich in 1923 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What holidays are celebrated in Ireland ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What civil war was fought between 1936 and 1939 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:food,What foods contain the most protein ?,"Inquiries about food items, including their names, ingredients, and origins."
ENTY:food,"What beer tells us , `` Grab all the gusto you can get . '' ?","Inquiries about food items, including their names, ingredients, and origins."
ENTY:food,What does a tarantula eat ?,"Inquiries about food items, including their names, ingredients, and origins."
ENTY:food,What cooking oil has `` corn goodness '' ?,"Inquiries about food items, including their names, ingredients, and origins."
ENTY:food,What 's the most delicate-tasting member of the onion family ?,"Inquiries about food items, including their names, ingredients, and origins."
