label,text,description
ABBR:abb,What is Mikhail Gorbachev 's middle initial ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviated form of the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What 's the abbreviation for limited partnership ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation for Original Equipment Manufacturer ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What 's the abbreviation for trinitrotoluene ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of General Motors ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviated term used for the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What 's the abbreviation for limited partnership ?,Requests for the abbreviated form of a specific term or organization.
ABBR:exp,What does NASDAQ stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is DEET ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What do the letters ZIP stand for in the phrase `` ZIP code '' ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is DEET ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,CNN is the abbreviation for what ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is SAP ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does NASDAQ stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is BPH ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does VCR stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is TMJ ?,Inquiries about the meaning or full form of an abbreviation or acronym.
DESC:def,What 's an auberge in France ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is ethology ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is `` Nine Inch Nails '' ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is amoxicillin ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is die-casting ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is a wart ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is software piracy ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What does `` Janelle '' mean ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is splatterpunk ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,"What are vermicilli , rigati , zitoni , and tubetti ?",Asks for the definition or meaning of a specific term or concept.
DESC:desc,What is the difference between a college and a university ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of the word assassinate ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of the atom ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,"What do Hank Aaron , Jimmy Stewart , and Howard K. Smith have in common ?","Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What does Choo Choo Charlie say ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of U.S. Army sergeant 's stripes ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of the first name ` Breony ' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is done with worn or outdated flags ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the history of the soft drink Mr. Pibb ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the recommended daily requirement for folic acid for pregnant women ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:manner,How do you clean an LCD monitor screen ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How does a glacier form ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do I keep cats out of my flower garden for good ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How does marijuana lead to other drugs ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do I give a good massage ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How can someone become a federal agent ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do movie blues screens work ?,Questions about the process or method by which something occurs or is done.
DESC:manner,"How can I find online spelling , and punctuation drills for my 6th grader ?",Questions about the process or method by which something occurs or is done.
DESC:manner,How is Abigail Arcane related to the villainous opponent of the Swamp Thing ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do you handle a hungry man ?,Questions about the process or method by which something occurs or is done.
DESC:reason,What causes the body to shiver in cold temperatures ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,What makes salt ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,What is the purpose of BIOS ?,Inquiries about the cause or purpose behind a phenomenon or action.
DESC:reason,Why do eyes sometimes look red in photographs ?,Inquiries about the cause or purpose behind a phenomenon or action.
