label,text,description
ABBR:abb,What is the abbreviated form of the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is Mikhail Gorbachev 's middle initial ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviated form of the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What 's the abbreviation for trinitrotoluene ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviated expression for the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What 's the abbreviation for limited partnership ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What 's the abbreviation for limited partnership ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of General Motors ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviated term used for the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviated form of the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the International Olympic Committee ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviated term used for the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of General Motors ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation for Original Equipment Manufacturer ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the acronym for the National Bureau of Investigation ?,Requests for the abbreviated form of a specific term or organization.
ABBR:abb,What is the abbreviation of the company name ` General Motors ' ?,Requests for the abbreviated form of a specific term or organization.
ABBR:exp,What does INRI stand for when used on Jesus ' cross ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,"What do the letters D.C. stand for in Washington , D.C. ?",Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does U.S.S.R. stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does IBM stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does NASDAQ stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is AFS ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is the full name of the PLO ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is BPH ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does the `` c '' stand for in the equation E=mc2 ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is the full form of .com ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,"What is p.m. an abbreviation for , as in 5 p.m. ?",Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does INRI stand for when used on Jesus ' cross ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does CNN stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is the full name of the PLO ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does U.S.S.R. stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is DEET ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is HTML ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What does NASA stand for ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,CNN is the abbreviation for what ?,Inquiries about the meaning or full form of an abbreviation or acronym.
ABBR:exp,What is BPH ?,Inquiries about the meaning or full form of an abbreviation or acronym.
DESC:def,What was the filling in the first golf balls ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is the nature of learning ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is the definition of ` graphic details ' ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is the highest Roman numeral ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is a meerkat ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,"What is the 401 , K , plan ?",Asks for the definition or meaning of a specific term or concept.
DESC:def,What is Candlemas Day ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is the largest variety of cactus ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is crabgrass ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is agent orange ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is a urologist ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What 's a water funnel ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What are Fortune 500 companies ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is the spectrum of a sine wave ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What are the alveoli ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What does the term glory hole mean ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,Define Spumante .,Asks for the definition or meaning of a specific term or concept.
DESC:def,What does the name Kelly mean ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What does the name `` Justin '' mean ?,Asks for the definition or meaning of a specific term or concept.
DESC:def,What is a plant supplement ?,Asks for the definition or meaning of a specific term or concept.
DESC:desc,"What was the first Funk 'N Lata , Brazilian group , success ?","Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the history of Valentine 's Day cards ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What facial feature typically contains about 55 hairs ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the history of yo-yos ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is it like to experience a near death episode ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is Compaq 's mission statement ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of a.m. and p.m. ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What happens when a body part falls asleep ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What do bee hives do in cranberry bogs ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of the atom ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What 's the origin of the word ` news ' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What 's the difference between sleet and freezing rain ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What was unusual about Alexandra 's appearance in Josie and the Pussycats ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What was the outcome of the 1945 Yalta Conference ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the daily requirement of folic acid for an expectant mother ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What are you hearing when you put a seashell to your ear ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the root of all evil ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
