label,text,predicted_label,probability
ENTY:lang, What is the primary language of Costa Rica ?,ENTY:lang,0.247
ENTY:lang, What is the primary language of Ecuador ?,ENTY:lang,0.247
ENTY:lang, What is the primary language of Israel ? question },ENTY:lang,0.247
ENTY:lang, What is the primary language of Guatemala ?,ENTY:lang,0.247
ENTY:lang, What is the primary language of Bolivia ? Language :dbr `` Bolivian Spanish '',ENTY:lang,0.2423
ENTY:lang, What is the primary language of Japan ? The Philippines ?,ENTY:lang,0.2301
ENTY:lang, What is the most commonly-spoken Asian language ?,ENTY:lang,0.1987
ENTY:lang, What is the most widely-spoken language in Africa ?,ENTY:lang,0.1935
ENTY:lang, What is the most widely-spoken language in France ?,ENTY:lang,0.1935
ENTY:lang, What is the official language of Japan ? `LanguageInquiry`,ENTY:lang,0.1931
ENTY:color, What color is used for the logo of CNN ?,ENTY:color,0.0391
ENTY:color," What color are all of the planets ? How many different primary , secondary and tertiary colors exist in painting 's triad system?",ENTY:color,0.035
ENTY:color, What color is the cover of National Geographic magazine ?,ENTY:color,0.035
ENTY:color, What color was the first box of Crayola crayons ?,ENTY:color,0.0341
ENTY:color," What color of the rainbow comes first ?
",ENTY:color,0.0335
ENTY:color," What is the color of Rolo ? question word : what [SEP] Who do people most often ask `` When was your first child born , John or Mary '' about ?",ENTY:color,0.033
ENTY:color, What color of M&M 's are the most popular ?,ENTY:color,0.0329
ENTY:color, What color are most of the UPS trucks ?,ENTY:color,0.0328
ENTY:color, What color are the eyes of a Siberian tiger ?,ENTY:color,0.0327
ENTY:color, What color are the ovals that make up a quarter 's date ?,ENTY:color,0.0327
NUM:perc, What is the percentage of people who like cheese ?,NUM:perc,0.0614
NUM:perc, What percentage of the world 's money is controlled by men ?,NUM:perc,0.053
NUM:perc, What percentage of the brain is used in thinking ?,NUM:perc,0.0515
NUM:perc, What percentage of the brain is used for thinking ?,NUM:perc,0.0393
NUM:perc, What percentage of all UFO reports turn out to be explainable ?,NUM:perc,0.0349
NUM:perc, What percentage of the world 's forests are tropical ?,NUM:perc,0.0349
NUM:perc, What percentage of the world 's forests are rain forest ?,NUM:perc,0.0349
NUM:perc, What percentage of the earth 's crust is composed of silicon ?,NUM:perc,0.0339
