label,text,predicted_label,probability
NUM:money, What is the cost of a first-class stamp ?,NUM:money,0.3975
NUM:money, How much was the minimum wage in 1987 ?,NUM:money,0.4312
NUM:money, How much is a gold Krugerrand worth ?,NUM:money,0.3746
NUM:money, What is the value of an ounce in gold ?,NUM:weight,0.1604
NUM:money, What is the cost of a HUMMER ?,NUM:money,0.391
NUM:money, How much does a gallon of gas cost in Mexico ?,NUM:money,0.4102
NUM:money, What was the minimum wage in 1968 ?,NUM:money,0.3846
NUM:money, What is the value of a Cuban peso ?,NUM:money,0.1663
NUM:money, How much did it cost to build the Pentagon ?,NUM:money,0.4078
NUM:money, What is the minimum wage inDESC :desccolor,NUM:money,0.3753
NUM:money, How much did a ticket on the Titanic cost ?,NUM:money,0.4377
NUM:money, What is the cost of a newENTYS ?,NUM:money,0.3957
NUM:money, How much money does it take to get a patent ?,NUM:money,0.3618
NUM:money, What are 5 and 10 cent coins called ?,NUM:money,0.0662
NUM:money, What is the highest denomination of Canadian bills ?,ENTY:currency,0.066
NUM:money, How much did the Hubble telescope cost ?,NUM:money,0.4373
NUM:money, How much does a gallon of gas cost in Italy ?,NUM:money,0.4102
NUM:money, How much did a loaf of bread cost in 1975 ?,NUM:money,0.4251
NUM:money, What are the money denominations of Monopoly ?,NUM:money,0.1439
NUM:money, What is the value of a gold wedding band ?,NUM:money,0.1571
NUM:money, What is the price for a pint of Guinness in Ireland ?,NUM:money,0.2762
NUM:money, What does a gallon of milk cost in Haiti ?,NUM:money,0.3503
NUM:money, How much was theENTY :minimum wage in 1982 ?,NUM:money,0.432
NUM:money, What is the dollar value of one ounce silver ?,NUM:money,0.1744
NUM:money, How much is a $10 bill worth in Canadian currency ?,NUM:money,0.3719
NUM:money, How much money did the `` Titanic '' cost to build ?,NUM:money,0.3963
NUM:money, What is the cost of an American silver dollar ?,NUM:money,0.3782
NUM:money, What is the currency ofLOC country 's ?,ENTY:currency,0.0913
NUM:money, How much is the minimum wage in Australia ?ENTY,NUM:money,0.4158
NUM:money, What is the going rate for an oil change ?,NUM:perc,0.1936
NUM:money, How much did theLOC :wordyear cost ?,NUM:money,0.4386
NUM:money, How much was theENT :minimum wage in 1986 ?,NUM:money,0.4293
NUM:money, What is the current exchange rate for Argentine pesos to US dollars ?,NUM:money,0.2212
NUM:money, What is the current interest rate for U.S. Savings Bonds ?,NUM:money,0.2473
NUM:money, What is the dollar value of a pound weight in gold ?,NUM:weight,0.2778
NUM:money, How much is the salary of a congressman ?,NUM:money,0.4086
NUM:money," How much is a bitcoin worth ?
 TheENTY",NUM:money,0.3914
NUM:money," How much was theLOC :num ,loc ?",NUM:money,0.2244
NUM:money, What is the currentENT :currency for Japan ?,ENTY:currency,0.1048
NUM:money, What is the denomination of all nickels ?,NUM:money,0.059
NUM:money, What is the dollar amount of a `million ?,NUM:money,0.3121
NUM:money, How much was a new Oldsmobile in 1965 ?,NUM:money,0.1716
NUM:money, What is the amount of money for a bounty on Dead or Alive outlaws ?,NUM:money,0.3579
NUM:money, What is the current per-barrel cost of producingENTY oil ?,NUM:money,0.3569
NUM:money, What was the highest-denomination bill ever printed by the Bureau of Engraving and Printing ?,NUM:money,0.1403
NUM:money," How much does a penny weigh ?LOC :newsq ,reason",NUM:weight,0.5126
NUM:money, What is the minimum wage for an 18-year old in New York ?,NUM:money,0.3947
NUM:money, What does a newENTY-dollar gold coin weigh ?,NUM:weight,0.5013
NUM:money, How much does a newNUM :dollar sign: cost to produce ?,NUM:money,0.4139
NUM:money, What is the per diem pay forLOC :other,NUM:money,0.3797
NUM:money, What is the per-barrel cost of a deepwater oil well ?,NUM:money,0.3865
NUM:money, How much was theENTY :enty of Columbia worth ?,NUM:money,0.3946
NUM:money, How much money does theENTY need to launch ?,NUM:money,0.3907
NUM:money," How much does a silver dollar weigh ?
 I dont know .",NUM:weight,0.5246
NUM:money, What is the averageENTLH for a gallon of gas ?,NUM:weight,0.1594
NUM:money, How much is a Pint of beer in Australia ?,NUM:money,0.2013
NUM:money," What is the numeral for $1,063 ?",NUM:money,0.1602
NUM:money," What is the price of silver ?LOC :news ,newswires",NUM:money,0.2775
NUM:money, How much does a gallon of milk cost inLOC :state [ENTY ] What is the name for your home state ?,NUM:money,0.244
NUM:money, What is the dollar value of 78 pounds ?,NUM:money,0.1733
NUM:money, How much was theENTY :entry fee for each horse in the Kentucky Derby until 1930 ?,NUM:money,0.4362
NUM:money, How much money did eachLOC country make fromENT World War II ?,NUM:money,0.2836
NUM:money, How much did theLOCUS :descregion be worth when it was launched ?,NUM:money,0.411
NUM:money, What does a 2-hourDESCENT movie cost ?,NUM:money,0.4084
NUM:money, What does a ticket for `` Rear Window '' cost on Broadway ?,NUM:money,0.4047
NUM:money, What is the minimum amount of money to beLOC in an Olympic gold medal ?,NUM:money,0.3534
NUM:money, How much does it cost to take a tour on the Nile ?,NUM:money,0.4171
NUM:money," How much was theLOC :loc ,location 1976 minimum wage ?",NUM:money,0.4392
NUM:money, How much is the highestENTY award in Olympics ?,NUM:money,0.2817
NUM:money, How much money did it take toENTL :dollars send an astronaut into space in 1962 ?,NUM:money,0.3813
NUM:money, How much was theENTY :entry fee for a slot in NASA 's first space mission ?,NUM:money,0.4374
NUM:money," How much is a gallon of paint ?
 A. 0 dollars",NUM:money,0.3367
NUM:money, How much did a U.S. dollar cost in France back in 1958 ?,NUM:money,0.4318
NUM:money, What is the average cost of a gallon canister cylinder oxygen system ?,NUM:money,0.3721
NUM:money, How much did the averageENTY :body part cost in 1905 ?,NUM:money,0.4333
NUM:money, How much does a 1968 Topps NHLI Wayne Gretzky rookie card go for ?,NUM:money,0.317
NUM:money," What is the per-capita income ofDESC :individual , for Canada ?",NUM:money,0.3049
NUM:money," What is theENTY for a dollar ?
 #entymology :: 2013-05-29",ABBR:exp,0.1135
NUM:money, How much did 30 seconds of air time on Superbowl Sunday cost in the early '90s ?,NUM:money,0.3742
NUM:money, What is the price of a sticker for your car that shows you are insured ?,NUM:money,0.3136
NUM:money, What is the amount of money that you need to deposit in order for a bank or trust company to issue traveler 's checks ?,NUM:money,0.3339
NUM:money," How much does a gilbert cost ?
 ILOC :gbr",NUM:money,0.4309
NUM:money," How much is a silver dollar worth ?
 #num :data [SEP] What does an ounce of gold weigh in carats?",NUM:weight,0.3047
NUM:money," What is theENTY of currency ?
 ##what-currency-is -related - 2017",ABBR:exp,0.0753
NUM:money," What is the currency of Japan ?
 1962s : Money &amp; Prices",ENTY:currency,0.1182
NUM:money, How much money does aLOCUS receive each year fromENTY :city of 's tourism industry ?,NUM:money,0.3059
NUM:money, How much is a porker worth ?LOC :mountain [SEP] What are some of the highest mountains in Europe ?,LOC:mount,0.3391
NUM:money, How much money isENTLE :other in the 20 dollar bill ?,NUM:money,0.366
NUM:money, How much did the first spaceENTLX1 entLOC pay for a 30 second commercial ?,NUM:money,0.4399
