label,text,predicted_label,probability
NUM:speed," How fast is sound ?
-ADV --",NUM:speed,0.1786
NUM:speed," How fast is light ?
-A :light",NUM:speed,0.178
NUM:speed, How fast is light ? (c) :how,NUM:speed,0.1773
NUM:speed, How fast is the speed of light ? <hr>,NUM:speed,0.1727
NUM:speed," How fast does the fastest car go ?
-A. 60 miles per hour",NUM:speed,0.1717
NUM:speed, How fast is the speed of light ? `SHI`,NUM:speed,0.1696
NUM:speed, How fast is a 747 ? (,NUM:speed,0.1689
NUM:speed, How fast is sound in water ? 's M,NUM:speed,0.1686
NUM:speed, How fast is the speed of light ? `SPELL`,NUM:speed,0.1684
NUM:speed," How fast is a bullet ?

num :money",NUM:speed,0.1673
ENTY:lang, What is the most commonly spoken language in Turkey ?,ENTY:lang,0.2417
ENTY:lang, What is the primary language in Haiti ?,ENTY:lang,0.2415
ENTY:lang, What is the most widely spoken language in Australia ?,ENTY:lang,0.2398
ENTY:lang, What are the two major languages of Guatemala ?,ENTY:lang,0.2393
ENTY:lang, What is the most widely spoken language in China ?,ENTY:lang,0.2392
ENTY:lang, What is the most widely spoken language in France ?,ENTY:lang,0.2388
ENTY:lang, What is the most widely spoken language in Russia ?,ENTY:lang,0.2388
ENTY:lang, What is the second most widely spoken language in Switzerland ?,ENTY:lang,0.2382
ENTY:lang, What is the second most widely spoken language in Nigeria ?,ENTY:lang,0.238
ENTY:lang, What is the primary language in Japan ? . What do you want to know,ENTY:lang,0.2373
LOC:mount, What is the second highest mountain peak in Europe ?,LOC:mount,0.2995
LOC:mount, What is the second highest mountain peak in Africa ?,LOC:mount,0.2989
LOC:mount, What is the second highest mountain peak in Colorado ?,LOC:mount,0.2982
LOC:mount, What is the second-highest mountain peak in Italy ?,LOC:mount,0.2967
LOC:mount, What is the second-highest mountain peak in Africa ?,LOC:mount,0.2966
LOC:mount," What is the highest mountain peak on Earth ?
",LOC:mount,0.2961
LOC:mount, What are the two highest mountain peaks in New York ?,LOC:mount,0.2951
LOC:mount, What is the second-highest mountain in Europe ?,LOC:mount,0.2948
LOC:mount, What is the second highest mountain in North America ?,LOC:mount,0.2935
LOC:mount, What is the highest mountain peak in North America ?,LOC:mount,0.2932
NUM:weight," How many pounds are in a stone ?

What is the weight of one teaspoon?",NUM:weight,0.1285
NUM:weight," How many pounds are there in a stone ?
",NUM:weight,0.1242
NUM:weight, How much is the weight of a helium atom ?,NUM:weight,0.1211
NUM:weight," What is the weight of an ounce ?
",NUM:weight,0.12
NUM:weight," What is the weight of one ounce ?
",NUM:weight,0.1194
NUM:weight, What is the weight of an ounce ? .,NUM:weight,0.1189
NUM:weight," What is the approximate weight of a pound ?
",NUM:weight,0.118
NUM:weight, What is the weight of an ounce ?/,NUM:weight,0.1179
NUM:weight, What is the atomic weight of fluorine ?,NUM:weight,0.1177
NUM:weight, What is the weight of a one-ounce paper clip ?,NUM:weight,0.117
ENTY:instru, What musical instrument is John Entwistle best known for playing ?,ENTY:instru,0.147
ENTY:instru, What instrument was Beethoven best known for playing ?,ENTY:instru,0.1413
ENTY:instru," What instrument did Beethoven play ?

Tags: English",ENTY:instru,0.1385
ENTY:instru," What instrument does Paul McCartney play ?
",ENTY:instru,0.1385
ENTY:instru, What musical instrument is played by the man on Edvard Munch 's `` The Scream '' ?,ENTY:instru,0.1381
ENTY:instru, What instrument did John Philip Sousa play ?,ENTY:instru,0.1376
ENTY:instru," What musical instrument did Bach play ?

Tags: inst , ruku",ENTY:instru,0.1375
ENTY:instru, What musical instrument did John Lennon play ?,ENTY:instru,0.1373
ENTY:instru, What musical instrument did Louis Armstrong play ? .,ENTY:instru,0.1373
ENTY:instru," What musical instrument did Bach play ?

Tags: what , played",ENTY:instru,0.1372
ENTY:letter, What letter appears in the center of a bull's-eye ?,ENTY:letter,0.1376
ENTY:letter," What letter appears on the flag of Sweden ?
",ENTY:letter,0.1371
ENTY:letter," What letter appears on the flag of Ireland ?
",ENTY:letter,0.1369
ENTY:letter, What is the second most-used vowel in English ?,ENTY:letter,0.1358
ENTY:letter, What letter was on the back of all United States stamps before 1893 ?,ENTY:letter,0.1324
ENTY:letter, What letter represents a person who is in the public eye ?,ENTY:letter,0.1316
ENTY:letter, What letter appears on a map at the north pole ?,ENTY:letter,0.1314
ENTY:letter, What letter was on the flag of China from 1927 until Mao 's victory in,ENTY:letter,0.1306
ENTY:letter, What letter is on the fourth key of a piano keyboard ?,ENTY:letter,0.1295
ENTY:letter, What letter on the alphabet is next to S ?,ENTY:letter,0.1287
ENTY:substance, What is the active substance in Pepsi ?,ENTY:substance,0.1891
ENTY:substance, What is the second-lightest element ? ',ENTY:substance,0.1863
ENTY:substance, What is the lightest element ? `NEG`,ENTY:substance,0.1812
ENTY:substance, What is one of the four basic substances in nature ?,ENTY:substance,0.1776
ENTY:substance, What is the lightest of all substances ?,ENTY:substance,0.1763
ENTY:substance, What element is used as an antidote for poisoning by arsenic ?,ENTY:substance,0.1744
ENTY:substance, What are the three substances that make up blood ?,ENTY:substance,0.1707
ENTY:substance, What substance is used in the treatment of an overactive thyroid gland ?,ENTY:substance,0.1664
ENTY:substance," What is a mineral 's odorless , tasteless constituent ?",ENTY:substance,0.1656
ENTY:substance, What two substances make up the cell membrane ?,ENTY:substance,0.1639
LOC:city, What is the most populous city in North America ?,LOC:city,0.1206
LOC:city, What is the second-largest city in Texas ?,LOC:city,0.1198
LOC:city, What is the second most populous city in England ?,LOC:city,0.1194
LOC:city, What is the second-largest city in Mexico ?,LOC:city,0.1192
LOC:city, What is the second-largest city in Canada ?,LOC:city,0.118
LOC:city, What is the second largest city in South America ?,LOC:city,0.118
LOC:city, What is the second-largest city in France ?,LOC:city,0.1171
LOC:city, What is the most populous city in France ?,LOC:city,0.1171
LOC:city, What is the second-largest city in England ?,LOC:city,0.1157
LOC:city, What is the second-largest city in Poland ?,LOC:city,0.1149
ENTY:color, What color is a rabbit 's fur ?,ENTY:color,0.1102
ENTY:color, What color is a robin 's egg ?,ENTY:color,0.1088
ENTY:color, What three primary colors do we see on the American flag ?,ENTY:color,0.1085
ENTY:color, What color is a panda 's fur ?,ENTY:color,0.1082
ENTY:color, What color is an Irish setter 's fur ?,ENTY:color,0.1081
ENTY:color, What color is a pigeon 's eyes ?,ENTY:color,0.1075
ENTY:color, What color is a chameleon 's tongue ?,ENTY:color,0.1065
ENTY:color, What color are the eyes of a siamese cat ?,ENTY:color,0.1053
ENTY:color, What color is a peacock 's feathers ?,ENTY:color,0.105
ENTY:color, What three colors adorn the French flag ? ',ENTY:color,0.1035
